strategy,symbol,sessions,trades,trades_per_session,win_rate,expectancy_pct,expectancy_bps,gross_bps,cost_bps,payoff_ratio,profit_factor,t_stat,p_value,kelly,suggested_size,stdev_pct,trades_needed,avg_bars_held,bonferroni_t_bar,clears_bar
Keltner breakout,IWM,382,136,0.35602094240837695,0.4264705882352941,0.06359467421628061,6.359467421628061,8.459467421628059,2.1,1.969689764334036,1.4646411068124885,0.9407702167302674,0.346822626736778,0.13529305248837936,0.03382326312209484,0.7883274353907609,1205.0,13.816176470588236,3.5248461468124797,False
Keltner breakout,AAPL,382,106,0.2774869109947644,0.36792452830188677,-0.04076673205988436,-4.0766732059884365,-0.07667320598843654,4.0,1.3713550139169628,0.7982514260113663,-0.7770154746404397,0.43714964055857664,0.0,0.0,0.5401683866585921,,12.066037735849056,3.5248461468124797,False
Keltner breakout,NVDA,382,91,0.23821989528795812,0.3626373626373626,0.10277987611926054,10.277987611926054,14.277987611926054,4.0,2.454851762085214,1.3967260025657253,0.6809631714465394,0.4958947941780658,0.10300350318947271,0.025750875797368178,1.439809920096939,1539.0,13.307692307692308,3.5248461468124797,False
Keltner breakout,AMD,382,99,0.2591623036649215,0.41414141414141414,0.06019772832324062,6.019772832324062,10.019772832324062,4.0,1.6789410990807798,1.1868376734881376,0.37174475756520015,0.7100828975891038,0.06519612584074452,0.01629903146018613,1.6112125915716953,5617.0,13.333333333333334,3.5248461468124797,False
Keltner breakout,TSLA,382,121,0.31675392670157065,0.4380165289256198,0.08478399240927534,8.478399240927533,12.478399240927537,4.0,1.5965159685821486,1.2443433284537335,0.6512680104839531,0.5148734946015396,0.08601035915741351,0.021502589789353377,1.432012476413515,2237.0,13.239669421487603,3.5248461468124797,False
Keltner breakout,MSFT,382,106,0.2774869109947644,0.36792452830188677,-0.0201647281436162,-2.0164728143616197,1.983527185638382,4.0,1.512399935139494,0.8803522010513471,-0.32276270221153647,0.7468749617442978,0.0,0.0,0.6432235863614704,,13.19811320754717,3.5248461468124797,False
Keltner breakout,ALL,3056,956,0.31282722513089006,0.39539748953974896,0.0411704738450881,4.11704738450881,7.172884204592493,,1.8538824785602106,1.212400652068788,1.245484756223171,0.2129536154481393,0.06926974549320813,0.017317436373302034,1.0220600078678648,4832.0,13.690376569037657,3.5248461468124797,False
MACD trend,SPY,382,730,1.9109947643979057,0.33424657534246577,-0.010095557372854357,-1.0095557372854356,0.5804442627145644,1.59,1.7350597377721368,0.8710999506510316,-0.8128938583368834,0.41627891608452616,0.0,0.0,0.335550498956648,,9.763013698630138,3.5248461468124797,False
MACD trend,QQQ,382,734,1.9214659685863875,0.3201634877384196,-0.018615403808412576,-1.8615403808412576,0.25845961915874205,2.12,1.7302402197496285,0.8148425884592437,-1.2833001038540286,0.19938695632284986,0.0,0.0,0.3929997390352937,,9.559945504087194,3.5248461468124797,False
MACD trend,IWM,382,721,1.887434554973822,0.361997226074896,-0.004014446178891718,-0.4014446178891718,1.6985553821108297,2.1,1.6968664380167022,0.9627872615703462,-0.24347332207950884,0.8076387492943189,0.0,0.0,0.4427329963199417,,10.21359223300971,3.5248461468124797,False
