start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1980-01-31,1999-12-31,1699403.3747276403,1687067.9787784116,0.17099740962989274,0.17040949326123744,-0.283682266416144,-0.283682266416144,0.9927413372641998,False,0,49
1980-02-29,2000-01-31,1597727.3237993158,1587107.1695682285,0.16601387948316315,0.1654745044108792,-0.28345568191500514,-0.28345568191500514,0.9933529620024065,False,0,50
1980-03-31,2000-02-29,1551502.6768128911,1541509.131888449,0.16363852406504042,0.16311533316131155,-0.2832225913438152,-0.2832225913438152,0.993558796208479,False,0,51
1980-04-30,2000-03-31,1683528.1005260423,1670338.7970562656,0.1702399585968959,0.16960502448289505,-0.282955150727506,-0.282955150727506,0.9921656766729017,False,0,52
1980-05-31,2000-04-30,1614962.1879860493,1602868.0646602584,0.16688134236064656,0.16627363342565338,-0.2826893780145877,-0.2826893780145877,0.9925112034103578,False,0,53
1980-06-30,2000-05-31,1565434.877083662,1554071.3951560836,0.16436210689537778,0.1637724387699111,-0.2824285513426831,-0.2824285513426831,0.9927410062890971,False,0,54
1980-07-31,2000-06-30,1587785.6583073407,1575537.076239801,0.16550907514999214,0.16488260801359944,-0.2821659978379143,-0.2821659978379143,0.992285745872905,False,0,55
1980-08-31,2000-07-31,1548893.511694784,1537196.5645474503,0.16350226494446818,0.16288846912899535,-0.28191144010423763,-0.28191144010423763,0.9924481915257459,False,0,56
1980-09-30,2000-08-31,1628762.2019496614,1614778.2490154915,0.16756903658307043,0.1668721351006457,-0.2816517678009598,-0.2816517678009598,0.9914143679676316,False,0,57
1980-10-31,2000-09-30,1527924.3183939396,1516042.0786629964,0.1623984530079976,0.1617659695905711,-0.281390590828801,-0.281390590828801,0.9922232799177952,False,0,58
1980-11-30,2000-10-31,1507043.42824696,1495325.1065871413,0.16128354026561875,0.16065079751019873,-0.28112614655978185,-0.28112614655978185,0.9922242972961636,False,0,59
1980-12-31,2000-11-30,1376612.2668637845,1367924.3158526754,0.15393334802020053,0.153418220821389,-0.28088039651153873,-0.28088039651153873,0.9936888903141171,False,0,60
1981-01-31,2000-12-31,1371081.9805433385,1362209.8600634087,0.1536058398135185,0.15307753174071537,-0.28061102435500707,-0.28061102435500707,0.9935291101437903,False,0,61
1981-02-28,2001-01-31,1405969.1291034066,1395798.7386426665,0.15564920068259602,0.1550590293422891,-0.28031980076173735,-0.28031980076173735,0.9927662775446388,False,0,62
1981-03-31,2001-02-28,1265398.663128424,1258739.022916346,0.14706702867014898,0.14663599787699888,-0.2800248405314668,-0.2800248405314668,0.9947371208725531,False,0,63
1981-04-30,2001-03-31,1174079.7273703022,1169672.6176678552,0.14093782807451327,0.1406294586578134,-0.2797308803162405,-0.2797308803162405,0.9962463284224164,False,0,64
1981-05-31,2001-04-30,1253287.6966687453,1246265.2208378438,0.14628138751627828,0.14582217950388832,-0.2794201085645269,-0.2794201085645269,0.9943967567466215,False,0,65
1981-06-30,2001-05-31,1249405.9486643078,1242144.4540955462,0.14602789034121022,0.14555145103840283,-0.27910047012793304,-0.27910047012793304,0.9941880422639858,False,0,66
1981-07-31,2001-06-30,1207003.8694013094,1200660.582430008,0.14320368998675992,0.14277224104238617,-0.2787665670238513,-0.2787665670238513,0.9947446009643303,False,0,67
