symbol,level,horizon,date,entry,fwd_pct,bars_avail,outcome,resume,episode_id,touch_before_resume
IBM,0.618,5,2026-03-27,232.94224548339844,4.400435395988089,5,resume,True,IBM_2817,True
IBM,0.618,10,2026-03-27,232.94224548339844,0.626217443967203,10,resume,True,IBM_2817,True
IBM,0.236,5,2026-04-15,241.28062438964844,2.883978293973377,5,resume,True,IBM_2831,True
IBM,0.236,10,2026-04-15,241.28062438964844,-7.230394660145945,10,resume,True,IBM_2831,True
IBM,0.382,5,2026-04-15,241.28062438964844,2.883978293973377,5,resume,True,IBM_2831,True
IBM,0.382,10,2026-04-15,241.28062438964844,-7.230394660145945,10,resume,True,IBM_2831,True
IBM,0.5,5,2026-04-15,241.28062438964844,2.883978293973377,5,resume,True,IBM_2831,True
IBM,0.5,10,2026-04-15,241.28062438964844,-7.230394660145945,10,resume,True,IBM_2831,True
IBM,0.236,5,2026-04-27,224.77142333984372,0.6270543941802931,5,fail,False,IBM_2839,True
IBM,0.236,10,2026-04-27,224.77142333984372,-1.2517735166612032,10,fail,False,IBM_2839,True
IBM,0.382,5,2026-04-27,224.77142333984372,0.6270543941802931,5,fail,False,IBM_2839,True
IBM,0.382,10,2026-04-27,224.77142333984372,-1.2517735166612032,10,fail,False,IBM_2839,True
IBM,0.5,5,2026-04-27,224.77142333984372,0.6270543941802931,5,fail,False,IBM_2839,True
IBM,0.5,10,2026-04-27,224.77142333984372,-1.2517735166612032,10,fail,False,IBM_2839,True
IBM,0.618,5,2026-04-27,224.77142333984372,0.6270543941802931,5,fail,False,IBM_2839,True
IBM,0.618,10,2026-04-27,224.77142333984372,-1.2517735166612032,10,fail,False,IBM_2839,True
IBM,0.786,5,2026-04-27,224.77142333984372,0.6270543941802931,5,fail,False,IBM_2839,True
IBM,0.786,10,2026-04-27,224.77142333984372,-1.2517735166612032,10,fail,False,IBM_2839,True
IBM,0.236,5,2026-05-08,228.12355041503903,-4.55256932885314,5,fail,False,IBM_2848,True
IBM,0.236,10,2026-05-08,228.12355041503903,10.480501902804008,10,fail,False,IBM_2848,True
IBM,0.382,5,2026-05-08,228.12355041503903,-4.55256932885314,5,fail,False,IBM_2848,True
IBM,0.382,10,2026-05-08,228.12355041503903,10.480501902804008,10,fail,False,IBM_2848,True
IBM,0.5,5,2026-05-08,228.12355041503903,-4.55256932885314,5,fail,False,IBM_2848,True
IBM,0.5,10,2026-05-08,228.12355041503903,10.480501902804008,10,fail,False,IBM_2848,True
IBM,0.618,5,2026-05-08,228.12355041503903,-4.55256932885314,5,fail,False,IBM_2848,True
IBM,0.618,10,2026-05-08,228.12355041503903,10.480501902804008,10,fail,False,IBM_2848,True
IBM,0.786,5,2026-05-11,221.95779418945312,-0.35786601968099685,5,fail,False,IBM_2848,True
IBM,0.786,10,2026-05-11,221.95779418945312,12.140461725261243,10,fail,False,IBM_2848,True
IBM,0.236,5,2026-06-09,275.5136108398437,-2.4072915132093975,5,fail,False,IBM_2869,True
IBM,0.236,10,2026-06-09,275.5136108398437,-5.236225400225725,10,fail,False,IBM_2869,True
IBM,0.382,5,2026-06-09,275.5136108398437,-2.4072915132093975,5,fail,False,IBM_2869,True
IBM,0.382,10,2026-06-09,275.5136108398437,-5.236225400225725,10,fail,False,IBM_2869,True
IBM,0.5,5,2026-06-09,275.5136108398437,-2.4072915132093975,5,fail,False,IBM_2869,True
IBM,0.5,10,2026-06-09,275.5136108398437,-5.236225400225725,10,fail,False,IBM_2869,True
IBM,0.618,5,2026-06-18,247.3258209228516,9.044555886344053,5,fail,False,IBM_2869,True
IBM,0.618,10,2026-06-18,247.3258209228516,20.2408576358009,10,fail,False,IBM_2869,True
IBM,0.786,5,2026-07-14,215.52394104003903,-3.026674710329369,5,fail,False,IBM_2869,True
IBM,0.786,10,2026-07-14,215.52394104003903,4.827939272092907,10,fail,False,IBM_2869,True
IBM,0.236,5,2026-07-14,215.52394104003903,-3.026674710329369,5,fail,False,IBM_2892,True
IBM,0.236,10,2026-07-14,215.52394104003903,4.827939272092907,10,fail,False,IBM_2892,True
IBM,0.382,5,2026-07-14,215.52394104003903,-3.026674710329369,5,fail,False,IBM_2892,True
IBM,0.382,10,2026-07-14,215.52394104003903,4.827939272092907,10,fail,False,IBM_2892,True
IBM,0.5,5,2026-07-14,215.52394104003903,-3.026674710329369,5,fail,False,IBM_2892,True
IBM,0.5,10,2026-07-14,215.52394104003903,4.827939272092907,10,fail,False,IBM_2892,True
IBM,0.618,5,2026-07-14,215.52394104003903,-3.026674710329369,5,fail,False,IBM_2892,True
IBM,0.618,10,2026-07-14,215.52394104003903,4.827939272092907,10,fail,False,IBM_2892,True
IBM,0.786,5,2026-07-14,215.52394104003903,-3.026674710329369,5,fail,False,IBM_2892,True
IBM,0.786,10,2026-07-14,215.52394104003903,4.827939272092907,10,fail,False,IBM_2892,True
IBM,0.236,5,2026-08-18,232.6699981689453,0.6532876109610175,5,timeout,False,IBM_2917,True
IBM,0.236,10,2026-08-18,232.6699981689453,0.5157506157587477,9,timeout,False,IBM_2917,True
IEF,0.236,5,2015-02-06,82.90094757080078,-0.6304163825616271,5,fail,False,IEF_19,True
IEF,0.236,10,2015-02-06,82.90094757080078,-0.7138233937754257,10,fail,False,IEF_19,True
IEF,0.382,5,2015-02-06,82.90094757080078,-0.6304163825616271,5,fail,False,IEF_19,True
IEF,0.382,10,2015-02-06,82.90094757080078,-0.7138233937754257,10,fail,False,IEF_19,True
IEF,0.5,5,2015-02-06,82.90094757080078,-0.6304163825616271,5,fail,False,IEF_19,True
IEF,0.5,10,2015-02-06,82.90094757080078,-0.7138233937754257,10,fail,False,IEF_19,True
IEF,0.618,5,2015-02-06,82.90094757080078,-0.6304163825616271,5,fail,False,IEF_19,True
IEF,0.618,10,2015-02-06,82.90094757080078,-0.7138233937754257,10,fail,False,IEF_19,True
IEF,0.786,5,2015-02-06,82.90094757080078,-0.6304163825616271,5,fail,False,IEF_19,True
IEF,0.786,10,2015-02-06,82.90094757080078,-0.7138233937754257,10,fail,False,IEF_19,True
IEF,0.236,5,2015-03-04,82.00053405761719,0.09393398234867067,5,fail,False,IEF_36,True
IEF,0.236,10,2015-03-04,82.00053405761719,1.7461709527767821,10,fail,False,IEF_36,True
IEF,0.382,5,2015-03-04,82.00053405761719,0.09393398234867067,5,fail,False,IEF_36,True
IEF,0.382,10,2015-03-04,82.00053405761719,1.7461709527767821,10,fail,False,IEF_36,True
IEF,0.5,5,2015-03-04,82.00053405761719,0.09393398234867067,5,fail,False,IEF_36,True
IEF,0.5,10,2015-03-04,82.00053405761719,1.7461709527767821,10,fail,False,IEF_36,True
IEF,0.618,5,2015-03-04,82.00053405761719,0.09393398234867067,5,fail,False,IEF_36,True
IEF,0.618,10,2015-03-04,82.00053405761719,1.7461709527767821,10,fail,False,IEF_36,True
IEF,0.786,5,2015-03-04,82.00053405761719,0.09393398234867067,5,fail,False,IEF_36,True
IEF,0.786,10,2015-03-04,82.00053405761719,1.7461709527767821,10,fail,False,IEF_36,True
IEF,0.236,5,2015-04-13,83.5056381225586,0.44323332557654194,5,resume,True,IEF_63,True
IEF,0.236,10,2015-04-13,83.5056381225586,0.14775357824137192,10,resume,True,IEF_63,True
IEF,0.382,5,2015-04-13,83.5056381225586,0.44323332557654194,5,resume,True,IEF_63,True
IEF,0.382,10,2015-04-13,83.5056381225586,0.14775357824137192,10,resume,True,IEF_63,True
IEF,0.5,5,2015-04-13,83.5056381225586,0.44323332557654194,5,resume,True,IEF_63,True
IEF,0.5,10,2015-04-13,83.5056381225586,0.14775357824137192,10,resume,True,IEF_63,True
IEF,0.236,5,2015-04-24,83.76012420654297,-1.5538401183319506,5,fail,False,IEF_72,True
IEF,0.236,10,2015-04-24,83.76012420654297,-1.6091567901100778,10,fail,False,IEF_72,True
IEF,0.382,5,2015-04-24,83.76012420654297,-1.5538401183319506,5,fail,False,IEF_72,True
IEF,0.382,10,2015-04-24,83.76012420654297,-1.6091567901100778,10,fail,False,IEF_72,True
IEF,0.5,5,2015-04-24,83.76012420654297,-1.5538401183319506,5,fail,False,IEF_72,True
IEF,0.5,10,2015-04-24,83.76012420654297,-1.6091567901100778,10,fail,False,IEF_72,True
IEF,0.618,5,2015-04-24,83.76012420654297,-1.5538401183319506,5,fail,False,IEF_72,True
IEF,0.618,10,2015-04-24,83.76012420654297,-1.6091567901100778,10,fail,False,IEF_72,True
IEF,0.786,5,2015-04-28,83.24348449707031,-1.313925811734884,5,fail,False,IEF_72,True
IEF,0.786,10,2015-04-28,83.24348449707031,-1.8983694272419527,10,fail,False,IEF_72,True
IEF,0.236,5,2015-06-05,80.7406234741211,0.16289585919084804,5,fail,False,IEF_101,True
IEF,0.236,10,2015-06-05,80.7406234741211,1.3027794537097126,10,fail,False,IEF_101,True
IEF,0.382,5,2015-06-05,80.7406234741211,0.16289585919084804,5,fail,False,IEF_101,True
IEF,0.382,10,2015-06-05,80.7406234741211,1.3027794537097126,10,fail,False,IEF_101,True
IEF,0.5,5,2015-06-05,80.7406234741211,0.16289585919084804,5,fail,False,IEF_101,True
IEF,0.5,10,2015-06-05,80.7406234741211,1.3027794537097126,10,fail,False,IEF_101,True
IEF,0.618,5,2015-06-05,80.7406234741211,0.16289585919084804,5,fail,False,IEF_101,True
IEF,0.618,10,2015-06-05,80.7406234741211,1.3027794537097126,10,fail,False,IEF_101,True
IEF,0.786,5,2015-06-05,80.7406234741211,0.16289585919084804,5,fail,False,IEF_101,True
IEF,0.786,10,2015-06-05,80.7406234741211,1.3027794537097126,10,fail,False,IEF_101,True
IEF,0.236,5,2015-06-26,80.50858306884766,1.424630423672446,5,resume,True,IEF_116,True
IEF,0.236,10,2015-06-26,80.50858306884766,0.41431250705405986,10,resume,True,IEF_116,True
IEF,0.382,5,2015-06-26,80.50858306884766,1.424630423672446,5,resume,True,IEF_116,True
IEF,0.382,10,2015-06-26,80.50858306884766,0.41431250705405986,10,resume,True,IEF_116,True
IEF,0.5,5,2015-06-26,80.50858306884766,1.424630423672446,5,resume,True,IEF_116,True
IEF,0.5,10,2015-06-26,80.50858306884766,0.41431250705405986,10,resume,True,IEF_116,True
IEF,0.618,5,2015-06-26,80.50858306884766,1.424630423672446,5,resume,True,IEF_116,True
IEF,0.618,10,2015-06-26,80.50858306884766,0.41431250705405986,10,resume,True,IEF_116,True
IEF,0.786,5,2015-06-26,80.50858306884766,1.424630423672446,5,resume,True,IEF_116,True
IEF,0.786,10,2015-06-26,80.50858306884766,0.41431250705405986,10,resume,True,IEF_116,True
IEF,0.236,5,2015-07-14,81.09773254394531,0.4298733673250732,5,resume,True,IEF_127,True
IEF,0.236,10,2015-07-14,81.09773254394531,1.1080617766807244,10,resume,True,IEF_127,True
IEF,0.382,5,2015-07-14,81.09773254394531,0.4298733673250732,5,resume,True,IEF_127,True
IEF,0.382,10,2015-07-14,81.09773254394531,1.1080617766807244,10,resume,True,IEF_127,True
IEF,0.5,5,2015-07-14,81.09773254394531,0.4298733673250732,5,resume,True,IEF_127,True
IEF,0.5,10,2015-07-14,81.09773254394531,1.1080617766807244,10,resume,True,IEF_127,True
IEF,0.618,5,2015-07-14,81.09773254394531,0.4298733673250732,5,resume,True,IEF_127,True
IEF,0.618,10,2015-07-14,81.09773254394531,1.1080617766807244,10,resume,True,IEF_127,True
IEF,0.236,5,2015-08-10,82.23147583007812,0.43408740793027256,5,resume,True,IEF_146,True
IEF,0.236,10,2015-08-10,82.23147583007812,1.7360341814492308,10,resume,True,IEF_146,True
IEF,0.236,5,2015-08-19,82.96082305908203,-0.32735442793397906,5,resume,True,IEF_153,True
IEF,0.236,10,2015-08-19,82.96082305908203,-0.3579048102689719,10,resume,True,IEF_153,True
IEF,0.236,5,2015-08-31,82.51860809326172,0.2890657338159963,5,fail,False,IEF_161,True
IEF,0.236,10,2015-08-31,82.51860809326172,-0.3325111162948424,10,fail,False,IEF_161,True
IEF,0.382,5,2015-08-31,82.51860809326172,0.2890657338159963,5,fail,False,IEF_161,True
IEF,0.382,10,2015-08-31,82.51860809326172,-0.3325111162948424,10,fail,False,IEF_161,True
IEF,0.5,5,2015-08-31,82.51860809326172,0.2890657338159963,5,fail,False,IEF_161,True
IEF,0.5,10,2015-08-31,82.51860809326172,-0.3325111162948424,10,fail,False,IEF_161,True
IEF,0.618,5,2015-08-31,82.51860809326172,0.2890657338159963,5,fail,False,IEF_161,True
IEF,0.618,10,2015-08-31,82.51860809326172,-0.3325111162948424,10,fail,False,IEF_161,True
IEF,0.786,5,2015-08-31,82.51860809326172,0.2890657338159963,5,fail,False,IEF_161,True
IEF,0.786,10,2015-08-31,82.51860809326172,-0.3325111162948424,10,fail,False,IEF_161,True
IEF,0.236,5,2015-09-14,82.89701080322266,-0.09373725608180505,5,fail,False,IEF_170,True
IEF,0.236,10,2015-09-14,82.89701080322266,0.7499256590391745,10,fail,False,IEF_170,True
IEF,0.382,5,2015-09-14,82.89701080322266,-0.09373725608180505,5,fail,False,IEF_170,True
IEF,0.382,10,2015-09-14,82.89701080322266,0.7499256590391745,10,fail,False,IEF_170,True
IEF,0.5,5,2015-09-14,82.89701080322266,-0.09373725608180505,5,fail,False,IEF_170,True
IEF,0.5,10,2015-09-14,82.89701080322266,0.7499256590391745,10,fail,False,IEF_170,True
IEF,0.618,5,2015-09-15,82.24422454833984,1.1999723559972475,5,fail,False,IEF_170,True
IEF,0.618,10,2015-09-15,82.24422454833984,1.8991337130209285,10,fail,False,IEF_170,True
IEF,0.786,5,2015-09-15,82.24422454833984,1.1999723559972475,5,fail,False,IEF_170,True
IEF,0.786,10,2015-09-15,82.24422454833984,1.8991337130209285,10,fail,False,IEF_170,True
IEF,0.236,5,2015-10-09,83.61471557617188,0.5490828636363521,5,fail,False,IEF_189,True
IEF,0.236,10,2015-10-09,83.61471557617188,0.037218688215978624,10,fail,False,IEF_189,True
IEF,0.382,5,2015-10-09,83.61471557617188,0.5490828636363521,5,fail,False,IEF_189,True
IEF,0.382,10,2015-10-09,83.61471557617188,0.037218688215978624,10,fail,False,IEF_189,True
IEF,0.5,5,2015-10-29,83.12439727783203,-0.5225565086389272,5,fail,False,IEF_189,True
IEF,0.5,10,2015-10-29,83.12439727783203,-1.1695613908443536,10,fail,False,IEF_189,True
IEF,0.618,5,2015-10-29,83.12439727783203,-0.5225565086389272,5,fail,False,IEF_189,True
IEF,0.618,10,2015-10-29,83.12439727783203,-1.1695613908443536,10,fail,False,IEF_189,True
IEF,0.786,5,2015-11-04,82.74459838867188,-0.7724586233921915,5,fail,False,IEF_189,True
IEF,0.786,10,2015-11-04,82.74459838867188,-0.2826149094094288,10,fail,False,IEF_189,True
IEF,0.236,5,2015-10-21,84.03492736816406,-0.4723083652590665,5,fail,False,IEF_197,True
IEF,0.236,10,2015-10-21,84.03492736816406,-1.5354674775158061,10,fail,False,IEF_197,True
IEF,0.382,5,2015-10-21,84.03492736816406,-0.4723083652590665,5,fail,False,IEF_197,True
IEF,0.382,10,2015-10-21,84.03492736816406,-1.5354674775158061,10,fail,False,IEF_197,True
IEF,0.5,5,2015-10-21,84.03492736816406,-0.4723083652590665,5,fail,False,IEF_197,True
IEF,0.5,10,2015-10-21,84.03492736816406,-1.5354674775158061,10,fail,False,IEF_197,True
IEF,0.618,5,2015-10-23,83.64583587646484,-0.42800616985602113,5,fail,False,IEF_197,True
IEF,0.618,10,2015-10-23,83.64583587646484,-1.8136060265457776,10,fail,False,IEF_197,True
IEF,0.786,5,2015-10-23,83.64583587646484,-0.42800616985602113,5,fail,False,IEF_197,True
IEF,0.786,10,2015-10-23,83.64583587646484,-1.8136060265457776,10,fail,False,IEF_197,True
IEF,0.236,5,2015-12-08,82.8808822631836,-0.2637765119328117,5,resume,True,IEF_230,True
IEF,0.236,10,2015-12-08,82.8808822631836,0.009361741847335736,10,resume,True,IEF_230,True
IEF,0.382,5,2015-12-08,82.8808822631836,-0.2637765119328117,5,resume,True,IEF_230,True
IEF,0.382,10,2015-12-08,82.8808822631836,0.009361741847335736,10,resume,True,IEF_230,True
IEF,0.236,5,2015-12-18,83.08387756347656,-0.2590457090331788,5,resume,True,IEF_238,True
IEF,0.236,10,2015-12-18,83.08387756347656,-0.24026696124966884,10,resume,True,IEF_238,True
IEF,0.382,5,2015-12-18,83.08387756347656,-0.2590457090331788,5,resume,True,IEF_238,True
IEF,0.382,10,2015-12-18,83.08387756347656,-0.24026696124966884,10,resume,True,IEF_238,True
IEF,0.5,5,2015-12-22,82.88864135742188,-0.5146174931289216,5,resume,True,IEF_238,True
IEF,0.5,10,2015-12-22,82.88864135742188,0.8153893733466644,10,resume,True,IEF_238,True
IEF,0.618,5,2015-12-23,82.70132446289062,-0.17585149875072315,5,resume,True,IEF_238,True
IEF,0.618,10,2015-12-23,82.70132446289062,1.2989966261457209,10,resume,True,IEF_238,True
IEF,0.786,5,2015-12-29,82.43080139160156,1.1572169409229893,5,resume,True,IEF_238,True
IEF,0.786,10,2015-12-29,82.43080139160156,2.162550893758719,10,resume,True,IEF_238,True
IEF,0.236,5,2016-01-27,84.7450942993164,1.0329492787396477,5,resume,True,IEF_263,True
IEF,0.236,10,2016-01-27,84.7450942993164,2.4835454367772902,10,resume,True,IEF_263,True
IEF,0.236,5,2016-02-19,86.51304626464844,-0.09050713095305474,5,resume,True,IEF_279,True
IEF,0.236,10,2016-02-19,86.51304626464844,-1.0994812970448797,10,resume,True,IEF_279,True
IEF,0.382,5,2016-03-02,85.75003814697266,-0.23779677775446206,5,resume,True,IEF_279,True
IEF,0.382,10,2016-03-02,85.75003814697266,-0.30171461557344514,10,resume,True,IEF_279,True
IEF,0.5,5,2016-03-11,84.99727630615234,0.8672116981574884,5,resume,True,IEF_279,True
IEF,0.5,10,2016-03-11,84.99727630615234,0.8764211212463735,10,resume,True,IEF_279,True
IEF,0.236,5,2016-03-02,85.75003814697266,-0.23779677775446206,5,fail,False,IEF_287,True
IEF,0.236,10,2016-03-02,85.75003814697266,-0.30171461557344514,10,fail,False,IEF_287,True
IEF,0.382,5,2016-03-02,85.75003814697266,-0.23779677775446206,5,fail,False,IEF_287,True
IEF,0.382,10,2016-03-02,85.75003814697266,-0.30171461557344514,10,fail,False,IEF_287,True
IEF,0.5,5,2016-03-02,85.75003814697266,-0.23779677775446206,5,fail,False,IEF_287,True
IEF,0.5,10,2016-03-02,85.75003814697266,-0.30171461557344514,10,fail,False,IEF_287,True
IEF,0.618,5,2016-03-02,85.75003814697266,-0.23779677775446206,5,fail,False,IEF_287,True
IEF,0.618,10,2016-03-02,85.75003814697266,-0.30171461557344514,10,fail,False,IEF_287,True
IEF,0.786,5,2016-03-02,85.75003814697266,-0.23779677775446206,5,fail,False,IEF_287,True
IEF,0.786,10,2016-03-02,85.75003814697266,-0.30171461557344514,10,fail,False,IEF_287,True
IEF,0.236,5,2016-03-23,85.7030029296875,0.951504389107205,5,fail,False,IEF_302,True
IEF,0.236,10,2016-03-23,85.7030029296875,1.746847576982069,10,fail,False,IEF_302,True
IEF,0.382,5,2016-03-23,85.7030029296875,0.951504389107205,5,fail,False,IEF_302,True
IEF,0.382,10,2016-03-23,85.7030029296875,1.746847576982069,10,fail,False,IEF_302,True
IEF,0.5,5,2016-03-23,85.7030029296875,0.951504389107205,5,fail,False,IEF_302,True
IEF,0.5,10,2016-03-23,85.7030029296875,1.746847576982069,10,fail,False,IEF_302,True
IEF,0.618,5,2016-03-23,85.7030029296875,0.951504389107205,5,fail,False,IEF_302,True
IEF,0.618,10,2016-03-23,85.7030029296875,1.746847576982069,10,fail,False,IEF_302,True
IEF,0.786,5,2016-03-23,85.7030029296875,0.951504389107205,5,fail,False,IEF_302,True
IEF,0.786,10,2016-03-23,85.7030029296875,1.746847576982069,10,fail,False,IEF_302,True
IEF,0.236,5,2016-04-14,86.56400299072266,-0.6350190113498688,5,resume,True,IEF_317,True
IEF,0.236,10,2016-04-14,86.56400299072266,-0.17234971224076023,10,resume,True,IEF_317,True
IEF,0.382,5,2016-04-20,86.15567016601562,-0.04557853659158395,5,resume,True,IEF_317,True
IEF,0.382,10,2016-04-20,86.15567016601562,0.749012893049561,10,resume,True,IEF_317,True
IEF,0.5,5,2016-04-21,86.0143051147461,0.465626113451334,5,resume,True,IEF_317,True
IEF,0.5,10,2016-04-21,86.0143051147461,1.1889232164399965,10,resume,True,IEF_317,True
IEF,0.618,5,2016-04-26,85.64524841308594,1.1658254714586036,5,resume,True,IEF_317,True
IEF,0.618,10,2016-04-26,85.64524841308594,1.5606785647283905,10,resume,True,IEF_317,True
IEF,0.236,5,2016-05-20,86.21898651123047,-0.027351815940246382,5,resume,True,IEF_343,True
IEF,0.236,10,2016-05-20,86.21898651123047,1.0349091819718659,10,resume,True,IEF_343,True
IEF,0.382,5,2016-05-20,86.21898651123047,-0.027351815940246382,5,resume,True,IEF_343,True
IEF,0.382,10,2016-05-20,86.21898651123047,1.0349091819718659,10,resume,True,IEF_343,True
IEF,0.5,5,2016-05-20,86.21898651123047,-0.027351815940246382,5,resume,True,IEF_343,True
IEF,0.5,10,2016-05-20,86.21898651123047,1.0349091819718659,10,resume,True,IEF_343,True
IEF,0.618,5,2016-05-20,86.21898651123047,-0.027351815940246382,5,resume,True,IEF_343,True
IEF,0.618,10,2016-05-20,86.21898651123047,1.0349091819718659,10,resume,True,IEF_343,True
IEF,0.236,5,2016-06-23,87.17427825927734,2.0509435103312157,5,resume,True,IEF_366,True
IEF,0.236,10,2016-06-23,87.17427825927734,2.9630039347609882,10,resume,True,IEF_366,True
IEF,0.382,5,2016-06-23,87.17427825927734,2.0509435103312157,5,resume,True,IEF_366,True
IEF,0.382,10,2016-06-23,87.17427825927734,2.9630039347609882,10,resume,True,IEF_366,True
IEF,0.5,5,2016-06-23,87.17427825927734,2.0509435103312157,5,resume,True,IEF_366,True
IEF,0.5,10,2016-06-23,87.17427825927734,2.9630039347609882,10,resume,True,IEF_366,True
IEF,0.236,5,2016-07-12,88.75554656982422,-0.3020965469412218,5,fail,False,IEF_378,True
IEF,0.236,10,2016-07-12,88.75554656982422,-0.38209918074448845,10,fail,False,IEF_378,True
IEF,0.382,5,2016-07-12,88.75554656982422,-0.3020965469412218,5,fail,False,IEF_378,True
IEF,0.382,10,2016-07-12,88.75554656982422,-0.38209918074448845,10,fail,False,IEF_378,True
IEF,0.5,5,2016-07-14,88.61355590820312,-0.12460012074295701,5,fail,False,IEF_378,True
IEF,0.5,10,2016-07-14,88.61355590820312,0.25816297819774014,10,fail,False,IEF_378,True
IEF,0.618,5,2016-07-18,88.25079345703125,0.12512094534826712,5,fail,False,IEF_378,True
IEF,0.618,10,2016-07-18,88.25079345703125,0.7037653338644922,10,fail,False,IEF_378,True
IEF,0.786,5,2016-09-12,87.8721923828125,-0.18005512267156298,5,fail,False,IEF_378,True
IEF,0.786,10,2016-09-12,87.8721923828125,0.7649868236255131,10,fail,False,IEF_378,True
IEF,0.236,5,2016-08-05,88.36636352539062,0.44687799269855777,5,fail,False,IEF_396,True
IEF,0.236,10,2016-08-05,88.36636352539062,-0.017854743888034985,10,fail,False,IEF_396,True
IEF,0.382,5,2016-08-05,88.36636352539062,0.44687799269855777,5,fail,False,IEF_396,True
IEF,0.382,10,2016-08-05,88.36636352539062,-0.017854743888034985,10,fail,False,IEF_396,True
IEF,0.5,5,2016-08-05,88.36636352539062,0.44687799269855777,5,fail,False,IEF_396,True
IEF,0.5,10,2016-08-05,88.36636352539062,-0.017854743888034985,10,fail,False,IEF_396,True
IEF,0.618,5,2016-08-05,88.36636352539062,0.44687799269855777,5,fail,False,IEF_396,True
IEF,0.618,10,2016-08-05,88.36636352539062,-0.017854743888034985,10,fail,False,IEF_396,True
IEF,0.786,5,2016-08-08,88.31897735595703,0.20564704398571276,5,fail,False,IEF_396,True
IEF,0.786,10,2016-08-08,88.31897735595703,0.2593523146090515,10,fail,False,IEF_396,True
IEF,0.236,5,2016-08-19,88.3505859375,-0.3665539233566606,5,fail,False,IEF_406,True
IEF,0.236,10,2016-08-19,88.3505859375,-0.18341512749942002,10,fail,False,IEF_406,True
IEF,0.382,5,2016-08-19,88.3505859375,-0.3665539233566606,5,fail,False,IEF_406,True
IEF,0.382,10,2016-08-19,88.3505859375,-0.18341512749942002,10,fail,False,IEF_406,True
IEF,0.5,5,2016-08-19,88.3505859375,-0.3665539233566606,5,fail,False,IEF_406,True
IEF,0.5,10,2016-08-19,88.3505859375,-0.18341512749942002,10,fail,False,IEF_406,True
IEF,0.618,5,2016-08-19,88.3505859375,-0.3665539233566606,5,fail,False,IEF_406,True
IEF,0.618,10,2016-08-19,88.3505859375,-0.18341512749942002,10,fail,False,IEF_406,True
IEF,0.786,5,2016-08-19,88.3505859375,-0.3665539233566606,5,fail,False,IEF_406,True
IEF,0.786,10,2016-08-19,88.3505859375,-0.18341512749942002,10,fail,False,IEF_406,True
IEF,0.236,5,2016-09-02,88.18853759765625,-0.3587146623147519,5,fail,False,IEF_416,True
IEF,0.236,10,2016-09-02,88.18853759765625,-0.5381239008610428,10,fail,False,IEF_416,True
IEF,0.382,5,2016-09-02,88.18853759765625,-0.3587146623147519,5,fail,False,IEF_416,True
IEF,0.382,10,2016-09-02,88.18853759765625,-0.5381239008610428,10,fail,False,IEF_416,True
IEF,0.5,5,2016-09-02,88.18853759765625,-0.3587146623147519,5,fail,False,IEF_416,True
IEF,0.5,10,2016-09-02,88.18853759765625,-0.5381239008610428,10,fail,False,IEF_416,True
IEF,0.618,5,2016-09-02,88.18853759765625,-0.3587146623147519,5,fail,False,IEF_416,True
IEF,0.618,10,2016-09-02,88.18853759765625,-0.5381239008610428,10,fail,False,IEF_416,True
IEF,0.786,5,2016-09-02,88.18853759765625,-0.3587146623147519,5,fail,False,IEF_416,True
IEF,0.786,10,2016-09-02,88.18853759765625,-0.5381239008610428,10,fail,False,IEF_416,True
IEF,0.236,5,2016-09-14,87.74557495117188,0.2794281673887511,5,fail,False,IEF_423,True
IEF,0.236,10,2016-09-14,87.74557495117188,1.0366239839568525,10,fail,False,IEF_423,True
IEF,0.382,5,2016-09-14,87.74557495117188,0.2794281673887511,5,fail,False,IEF_423,True
IEF,0.382,10,2016-09-14,87.74557495117188,1.0366239839568525,10,fail,False,IEF_423,True
IEF,0.5,5,2016-09-14,87.74557495117188,0.2794281673887511,5,fail,False,IEF_423,True
IEF,0.5,10,2016-09-14,87.74557495117188,1.0366239839568525,10,fail,False,IEF_423,True
IEF,0.618,5,2016-09-14,87.74557495117188,0.2794281673887511,5,fail,False,IEF_423,True
IEF,0.618,10,2016-09-14,87.74557495117188,1.0366239839568525,10,fail,False,IEF_423,True
IEF,0.786,5,2016-09-14,87.74557495117188,0.2794281673887511,5,fail,False,IEF_423,True
IEF,0.786,10,2016-09-14,87.74557495117188,1.0366239839568525,10,fail,False,IEF_423,True
IEF,0.236,5,2016-10-06,87.49907684326172,0.06338131880752051,5,fail,False,IEF_439,True
IEF,0.236,10,2016-10-06,87.49907684326172,0.1267190406148755,10,fail,False,IEF_439,True
IEF,0.382,5,2016-10-06,87.49907684326172,0.06338131880752051,5,fail,False,IEF_439,True
IEF,0.382,10,2016-10-06,87.49907684326172,0.1267190406148755,10,fail,False,IEF_439,True
IEF,0.5,5,2016-10-06,87.49907684326172,0.06338131880752051,5,fail,False,IEF_439,True
IEF,0.5,10,2016-10-06,87.49907684326172,0.1267190406148755,10,fail,False,IEF_439,True
IEF,0.618,5,2016-10-06,87.49907684326172,0.06338131880752051,5,fail,False,IEF_439,True
IEF,0.618,10,2016-10-06,87.49907684326172,0.1267190406148755,10,fail,False,IEF_439,True
IEF,0.786,5,2016-10-06,87.49907684326172,0.06338131880752051,5,fail,False,IEF_439,True
IEF,0.786,10,2016-10-06,87.49907684326172,0.1267190406148755,10,fail,False,IEF_439,True
