date,symbol,gap,prev_close,rank,status,rth_minutes
2022-08-10,OSUR,0.15360498,3.19,4.0,ok,386.0
2022-08-10,PRCH,0.15062761,2.39,5.0,ok,384.0
2022-08-11,ARHS,0.3047167,6.4,1.0,ok,373.0
2022-08-11,ENVX,0.2408669,16.15,2.0,ok,390.0
2022-08-11,VERU,0.20815635,11.77,3.0,ok,386.0
2022-08-11,GWAV,0.19166672,3.6,4.0,ok,376.0
2022-08-11,GNLN,0.13230765,3.25,5.0,ok,194.0
2022-08-12,LZ,0.2283895,10.99,1.0,ok,381.0
2022-08-12,AIRS,0.22650373,8.88,2.0,ok,283.0
2022-08-12,TOST,0.19614327,18.15,3.0,ok,390.0
2022-08-12,PAYO,0.17869723,5.68,4.0,ok,390.0
2022-08-12,RANI,0.15795875,8.23,5.0,ok,358.0
2022-08-15,VRDN,0.3584522,14.73,1.0,ok,386.0
2022-08-15,HYFM,0.2337662,3.85,2.0,ok,364.0
2022-08-15,VEEE,0.22816896,7.1,3.0,ok,382.0
2022-08-15,TAOX,0.13881397,7.42,4.0,ok,199.0
2022-08-15,GWAV,0.12667656,3.355,5.0,ok,282.0
2022-08-16,ARTL,0.33715594,4.36,1.0,ok,388.0
2022-08-16,AMTD,0.25663722,2.26,2.0,ok,390.0
2022-08-16,TGL,0.20972228,7.2,3.0,ok,373.0
2022-08-16,DNA,0.19484234,3.49,4.0,ok,390.0
2022-08-16,REBN,0.1654135,3.99,5.0,ok,309.0
2022-08-17,ONCO,0.37254906,2.55,1.0,ok,390.0
2022-08-17,QNRX,0.2035929,5.01,2.0,ok,387.0
2022-08-17,GNPX,0.12556052,2.23,3.0,ok,361.0
2022-08-17,SRAD,0.103333354,12.0,4.0,ok,320.0
2022-08-18,NEGG,0.12607098,4.085,1.0,ok,369.0
2022-08-18,SYM,0.110616684,15.73,2.0,ok,357.0
2022-08-19,GCT,0.6978967,15.69,1.0,ok,297.0
2022-08-19,BULL,0.26008058,9.92,2.0,thin_session,
2022-08-19,GNS,0.16333723,8.51,3.0,ok,260.0
2022-08-19,SVRE,0.111111045,2.61,4.0,ok,277.0
2022-08-22,SVRE,0.6834532,2.78,1.0,ok,388.0
2022-08-22,REBN,0.1315068,3.65,2.0,ok,239.0
2022-08-22,ONCO,0.100263834,3.79,3.0,ok,348.0
2022-08-23,INDO,0.13896108,7.7,1.0,ok,390.0
2022-08-24,NERV,0.19512188,4.51,1.0,ok,390.0
2022-08-24,SNTG,0.15438604,2.85,2.0,thin_session,
2022-08-24,FLXS,0.133762,17.1,3.0,ok,94.0
2022-08-24,GASS,0.11451614,3.1,4.0,ok,201.0
2022-08-24,PTON,0.10267866,11.2,5.0,ok,390.0
2022-08-25,DXLG,0.18571436,4.2,1.0,ok,362.0
2022-08-25,TE,0.16634429,10.57,2.0,ok,385.0
2022-08-26,DRUG,0.27335644,2.89,1.0,ok,390.0
2022-08-26,TIGR,0.13838124,3.83,2.0,ok,347.0
2022-08-26,KC,0.13662791,3.44,3.0,ok,382.0
2022-08-26,API,0.10329664,4.55,4.0,ok,322.0
2022-08-29,DRUG,0.19607842,2.55,1.0,ok,390.0
2022-08-30,ONCO,0.11929822,2.85,1.0,ok,376.0
2022-08-30,SCOR,0.10648143,2.16,2.0,ok,352.0
2022-08-31,MOB,0.2540983,2.44,1.0,ok,389.0
2022-08-31,NMTC,0.16666663,2.16,2.0,ok,301.0
2022-08-31,SNAP,0.123876095,10.01,3.0,ok,390.0
2022-09-01,NTNX,0.21329486,17.3,1.0,ok,390.0
2022-09-02,BIAFW,0.40476203,2.1,1.0,ok,197.0
2022-09-02,BIAF,0.21325302,8.3,2.0,ok,377.0
2022-09-02,PR,0.12732458,7.62,3.0,ok,379.0
2022-09-06,OUT,0.12223065,17.28,1.0,ok,390.0
2022-09-06,ADT,0.12201178,7.21,2.0,ok,389.0
2022-09-07,BIAF,0.2987013,5.39,1.0,ok,386.0
2022-09-07,QNRX,0.19277108,3.32,2.0,ok,386.0
2022-09-07,GETY,0.101396084,13.61,3.0,ok,232.0
2022-09-08,AMLX,0.74860334,17.9,1.0,ok,390.0
2022-09-08,ASAN,0.18434858,19.04,2.0,ok,390.0
2022-09-09,INM,0.22209704,8.87,1.0,ok,307.0
2022-09-12,INM,0.3611616,11.02,1.0,ok,390.0
2022-09-12,QH,0.18181813,2.75,2.0,ok,268.0
2022-09-12,ATER,0.10843372,2.49,3.0,ok,348.0
2022-09-12,IDYA,0.10270274,9.25,4.0,ok,374.0
2022-09-13,VNET,0.15565038,4.69,1.0,ok,389.0
2022-09-14,BIAF,0.37681162,4.14,1.0,ok,386.0
2022-09-15,MTVA,0.6239619,16.86,1.0,ok,384.0
2022-09-16,AMPX,0.5730157,9.9999,1.0,ok,372.0
2022-09-16,AAOI,0.204,2.5,2.0,ok,390.0
2022-09-16,SJ,0.20000005,5.0,3.0,ok,304.0
2022-09-19,PRPL,0.4193548,2.79,1.0,ok,390.0
2022-09-22,VRAX,0.14144742,3.04,1.0,ok,356.0
2022-09-22,MTVA,0.12954688,15.67,2.0,ok,249.0
2022-09-26,ISPC,0.16019416,2.06,1.0,ok,379.0
2022-09-26,MLCO,0.13018858,5.3,2.0,ok,390.0
2022-09-26,LESL,0.10557616,13.45,3.0,ok,390.0
2022-09-27,SKIN,0.10192311,10.4,1.0,ok,390.0
2022-09-28,SILO,0.21568632,5.1,1.0,ok,238.0
2022-09-28,KPRX,0.15151513,6.6,2.0,ok,198.0
2022-09-28,RDNT,0.11358583,17.96,3.0,ok,275.0
2022-09-30,SAIH,0.1637168,2.26,1.0,ok,367.0
2022-09-30,INM,0.118466854,5.74,2.0,ok,333.0
2022-10-03,LVWR,0.3885795,7.18,1.0,ok,342.0
2022-10-03,FNGR,0.24925816,3.37,2.0,ok,368.0
2022-10-03,XPER,0.23974538,14.14,3.0,ok,359.0
2022-10-03,SBS,0.17829454,9.11,4.0,ok,390.0
2022-10-03,PBR,0.11264539,12.34,5.0,ok,390.0
2022-10-04,FNGR,0.19538462,6.5,1.0,ok,390.0
2022-10-04,PLTK,0.1638577,9.95,2.0,ok,390.0
2022-10-04,VISN,0.109063506,9.56,3.0,ok,390.0
2022-10-05,SHFS,0.27722776,5.05,1.0,ok,337.0
2022-10-05,INDO,0.15760112,7.17,2.0,ok,370.0
2022-10-05,TOPS,0.13812149,5.43,3.0,ok,386.0
2022-10-05,BNGO,0.102941155,2.04,4.0,ok,390.0
2022-10-06,SUNE,0.51449275,2.76,1.0,ok,390.0
2022-10-06,BEAT,0.39072847,4.53,2.0,ok,388.0
2022-10-06,RELL,0.10063338,15.34,3.0,ok,329.0
2022-10-07,OSG,0.1739825,12.8,1.0,ok,387.0
2022-10-10,SOBR,0.28112447,2.49,1.0,ok,385.0
2022-10-10,KITT,0.13953483,4.73,2.0,ok,196.0
2022-10-10,SNTI,0.111607194,4.48,3.0,ok,369.0
2022-10-10,MPTI,0.100000024,15.2,4.0,ok,105.0
2022-10-11,BSET,0.15113711,16.51,1.0,ok,190.0
2022-10-11,JOBY,0.14025974,3.85,2.0,ok,390.0
2022-10-11,LUCY,0.111111045,2.16,3.0,ok,313.0
2022-10-12,SUNE,0.22000003,5.0,1.0,ok,386.0
2022-10-12,LOCO,0.1407181,9.1,2.0,ok,346.0
2022-10-13,LASE,0.37542665,2.93,1.0,ok,390.0
2022-10-14,ELVN,0.383721,2.58,1.0,ok,390.0
2022-10-14,LASE,0.22033894,4.13,2.0,ok,388.0
2022-10-17,XTIA,0.7384939,4.78,1.0,ok,390.0
2022-10-17,LPL,0.15032685,4.59,2.0,ok,250.0
2022-10-17,GROY,0.14627147,2.12,3.0,ok,382.0
2022-10-18,VTAK,0.41284406,5.45,1.0,ok,388.0
2022-10-18,FUBO,0.13827169,4.05,2.0,ok,390.0
2022-10-18,VNET,0.11524165,5.38,3.0,ok,359.0
2022-10-19,SOBR,0.18045115,2.66,1.0,ok,387.0
2022-10-20,DBD,0.13656712,2.68,1.0,ok,378.0
2022-10-20,INDO,0.10015178,6.59,2.0,ok,344.0
2022-10-21,PHVS,0.108527064,5.16,1.0,ok,72.0
2022-10-25,CLS,0.14842105,9.5,1.0,ok,366.0
2022-10-26,GRNT,0.17361653,10.225,1.0,thin_session,
2022-10-28,JAKK,0.1460259,17.62,1.0,ok,256.0
2022-10-31,PERF,0.4363637,11.0,1.0,ok,257.0
2022-10-31,SXC,0.15359938,6.83,2.0,ok,362.0
2022-10-31,JELD,0.10521233,10.36,3.0,ok,381.0
2022-11-01,SOFI,0.1875,5.44,1.0,ok,390.0
2022-11-01,GDS,0.15874851,8.63,2.0,ok,389.0
2022-11-01,CVNA,0.127864,13.53,3.0,ok,390.0
2022-11-01,KNSA,0.11821365,11.42,4.0,ok,366.0
2022-11-01,API,0.10394263,2.79,5.0,ok,341.0
2022-11-02,BAND,0.32357728,12.3,1.0,ok,390.0
2022-11-02,ARCT,0.2653172,18.28,2.0,ok,379.0
2022-11-02,SNOA,0.13413656,2.49,3.0,ok,389.0
2022-11-03,NRDS,0.20262098,9.92,1.0,ok,386.0
2022-11-03,VCYT,0.17846155,19.5,2.0,ok,390.0
2022-11-03,TGLS,0.13579607,19.9,3.0,thin_session,
2022-11-03,FLWS,0.10872674,6.99,4.0,ok,375.0
2022-11-03,SUIG,0.10486889,2.67,5.0,ok,131.0
2022-11-04,SNTG,0.5424013,3.04,1.0,ok,374.0
2022-11-04,DMRC,0.25597274,14.65,2.0,thin_session,
2022-11-04,XPEV,0.17055392,6.86,3.0,ok,390.0
2022-11-04,BILI,0.16159499,9.53,4.0,ok,390.0
2022-11-04,OEC,0.14046824,15.35,5.0,thin_session,
2022-11-07,DJT,0.28546906,17.48,1.0,ok,390.0
2022-11-07,VERU,0.15942025,10.35,2.0,ok,390.0
2022-11-07,PERF,0.15594327,9.17,3.0,ok,138.0
2022-11-07,CERT,0.12863863,10.65,4.0,ok,382.0
2022-11-07,TIGO,0.12856424,11.8,5.0,ok,225.0
2022-11-08,HIMS,0.27056277,4.62,1.0,ok,388.0
2022-11-08,FULC,0.15329766,5.61,2.0,ok,248.0
2022-11-08,TASK,0.15311015,16.04,3.0,ok,387.0
2022-11-08,OPRT,0.14698803,4.15,4.0,ok,349.0
2022-11-08,GRWG,0.12688828,3.31,5.0,ok,390.0
2022-11-09,HCAT,0.31993818,6.47,1.0,ok,378.0
2022-11-09,RNA,0.23897064,13.6,2.0,ok,298.0
2022-11-09,ARRY,0.20730269,16.98,3.0,ok,390.0
2022-11-09,RAMP,0.1792574,15.62,4.0,ok,384.0
2022-11-09,OSUR,0.16901398,4.26,5.0,ok,335.0
2022-11-10,RPAY,0.33561635,4.38,1.0,ok,388.0
2022-11-10,APPS,0.28876507,10.77,2.0,ok,390.0
2022-11-10,MGNI,0.24567461,5.78,3.0,ok,390.0
2022-11-10,WRBY,0.20408165,13.23,4.0,thin_session,
2022-11-10,PRTS,0.19602978,4.03,5.0,ok,386.0
2022-11-11,SNAL,0.8666667,2.25,1.0,ok,383.0
2022-11-11,VS,0.19999993,3.0,2.0,ok,357.0
2022-11-11,BEKE,0.18045115,11.34,3.0,ok,390.0
2022-11-11,PSNY,0.17763162,4.56,4.0,ok,390.0
2022-11-11,LZ,0.16807616,9.46,5.0,ok,384.0
2022-11-14,ASTS,0.15515292,8.83,1.0,ok,390.0
2022-11-14,ATAT,0.13978493,12.88,2.0,ok,328.0
2022-11-14,GSUN,0.119089365,5.71,3.0,ok,255.0
2022-11-14,HCM,0.116161704,9.9,4.0,ok,341.0
2022-11-14,BEKE,0.11574805,13.53,5.0,ok,390.0
2022-11-15,SUNE,0.293617,2.35,1.0,ok,390.0
2022-11-15,BILI,0.16071427,12.88,2.0,ok,390.0
2022-11-15,FDMT,0.16011858,13.49,3.0,ok,374.0
2022-11-15,NU,0.121839166,4.35,4.0,ok,390.0
2022-11-15,GDS,0.11439121,13.55,5.0,ok,390.0
2022-11-16,AIRS,0.13268614,3.09,1.0,ok,355.0
2022-11-16,INM,0.12949646,2.78,2.0,ok,390.0
2022-11-16,SRAD,0.1123153,10.15,3.0,ok,332.0
2022-11-17,ALTI,0.27177703,8.61,1.0,ok,279.0
2022-11-18,GRND,0.45313835,11.63,1.0,ok,311.0
2022-11-18,STNE,0.14790285,9.87,2.0,ok,390.0
2022-11-18,GSUN,0.14285707,2.31,3.0,ok,324.0
2022-11-21,SHC,0.27574754,6.02,1.0,ok,386.0
2022-11-21,AIIO,0.13188982,5.08,2.0,ok,333.0
2022-11-22,ANF,0.18840587,18.63,1.0,ok,390.0
2022-11-23,GSUN,0.21674883,2.03,1.0,ok,361.0
2022-11-23,MANU,0.10040164,14.94,2.0,ok,390.0
2022-11-25,NAMS,0.14299512,10.35,1.0,ok,108.0
2022-11-25,XGN,0.11176467,3.4,2.0,ok,193.0
2022-11-29,DRS,0.1704756,9.87,1.0,ok,318.0
2022-11-29,BILI,0.13502777,12.59,2.0,ok,390.0
2022-11-29,BZ,0.10983825,15.08,3.0,ok,389.0
2022-11-30,XPEV,0.16348767,7.34,1.0,ok,390.0
2022-11-30,BBW,0.14377177,19.38,2.0,ok,371.0
2022-11-30,WOOF,0.12223387,9.49,3.0,ok,390.0
2022-12-01,TOPS,0.40397346,3.02,1.0,ok,381.0
2022-12-01,VTAK,0.2571429,2.45,2.0,ok,388.0
2022-12-01,HTCO,0.22920513,5.41,3.0,ok,308.0
2022-12-01,HCM,0.104699016,12.13,4.0,ok,385.0
2022-12-01,EHTH,0.10393262,3.56,5.0,ok,387.0
2022-12-02,TOPS,0.630854,3.63,1.0,ok,390.0
2022-12-02,AVXL,0.41713643,8.87,2.0,ok,390.0
2022-12-02,VTAK,0.27760255,3.17,3.0,ok,390.0
2022-12-02,IOT,0.19191921,9.9,4.0,ok,390.0
2022-12-05,IOVA,0.2046783,6.84,1.0,ok,390.0
2022-12-05,DBGI,0.14666665,3.75,2.0,ok,390.0
2022-12-05,XPEV,0.13187778,11.45,3.0,ok,390.0
2022-12-05,ENSC,0.13023257,2.15,4.0,ok,358.0
2022-12-05,EH,0.12762237,5.72,5.0,ok,389.0
2022-12-07,MSC,0.16550112,4.29,1.0,ok,125.0
2022-12-07,REPL,0.16304922,18.89,2.0,ok,356.0
2022-12-08,MOMO,0.13533843,5.25,1.0,ok,390.0
2022-12-12,RDGT,0.20845926,3.31,1.0,ok,357.0
2022-12-12,COGT,0.17387378,11.1,2.0,ok,349.0
2022-12-12,DFSC,0.15384614,2.86,3.0,ok,311.0
2022-12-12,BIVI,0.13544309,7.9,4.0,ok,388.0
2022-12-13,ACMR,0.27064216,8.72,1.0,ok,380.0
2022-12-13,WVE,0.19113576,3.61,2.0,ok,379.0
2022-12-13,SDGR,0.18790364,17.03,3.0,ok,390.0
2022-12-13,NUWE,0.17155552,11.25,4.0,ok,348.0
2022-12-13,CVNA,0.12929296,4.95,5.0,ok,390.0
2022-12-14,RNA,0.3770492,10.98,1.0,ok,390.0
2022-12-15,OPAL,0.10363388,7.43,1.0,ok,162.0
2022-12-15,HURA,0.10112357,8.01,2.0,ok,290.0
2022-12-16,LANV,0.27653992,7.63,1.0,thin_session,
2022-12-16,PL,0.115618706,4.93,2.0,ok,386.0
2022-12-19,VKTX,0.35572135,4.02,1.0,ok,390.0
2022-12-19,ZYME,0.27863777,6.46,2.0,ok,390.0
2022-12-20,QS,0.12991452,5.85,1.0,ok,390.0
2022-12-20,CGNT,0.12765968,2.35,2.0,ok,346.0
2022-12-20,MUFG,0.11344874,5.55,3.0,ok,389.0
2022-12-20,EVER,0.10461831,10.61,4.0,ok,329.0
2022-12-21,ADCT,0.14150941,3.18,1.0,ok,388.0
2022-12-21,FRMM,0.13452911,2.23,2.0,ok,383.0
2022-12-21,SINT,0.13386881,7.47,3.0,ok,364.0
2022-12-21,HTCO,0.12077296,2.07,4.0,ok,341.0
2022-12-21,DSGN,0.11662531,8.06,5.0,ok,313.0
2022-12-22,ORIC,0.46333325,3.0,1.0,ok,389.0
2022-12-28,KALA,0.5969387,3.92,1.0,ok,352.0
2022-12-29,RKTO,1.0204546,4.4,1.0,ok,364.0
2022-12-29,NUWE,0.34242094,9.17,2.0,ok,375.0
2022-12-29,KALA,0.29246795,12.48,3.0,ok,386.0
2022-12-30,PALI,0.3167702,3.22,1.0,ok,370.0
2022-12-30,DBGI,0.27499998,4.4,2.0,ok,386.0
2023-01-03,GRRR,0.4451295,8.11,1.0,ok,341.0
2023-01-03,HIND,0.43323445,6.74,2.0,ok,360.0
2023-01-03,AUPH,0.30555546,4.32,3.0,ok,390.0
2023-01-03,ACMR,0.26977944,7.71,4.0,ok,383.0
2023-01-03,FRMM,0.1592921,3.39,5.0,ok,390.0
2023-01-04,GERN,0.42083335,2.4,1.0,ok,390.0
2023-01-04,INM,0.26696825,2.21,2.0,ok,374.0
2023-01-04,KC,0.13705587,3.94,3.0,ok,379.0
2023-01-04,GEG,0.118483424,2.11,4.0,ok,213.0
2023-01-04,SCLX,0.117875576,5.3136,5.0,ok,76.0
2023-01-05,HKD,0.69598997,10.0,1.0,ok,386.0
2023-01-05,TWAV,0.5429863,2.21,2.0,ok,374.0
2023-01-05,XHG,0.39682305,2.77,3.0,ok,347.0
2023-01-06,IMNM,0.21656048,4.71,1.0,ok,284.0
2023-01-06,AEHR,0.21598148,17.27,2.0,ok,390.0
2023-01-06,SRTS,0.14013612,7.35,3.0,ok,320.0
2023-01-06,TKC,0.11018908,4.63,4.0,thin_session,
2023-01-09,VYGR,0.23994255,6.96,1.0,ok,364.0
2023-01-09,SPRB,0.14049578,2.42,2.0,ok,388.0
2023-01-09,ARHS,0.1283139,10.24,3.0,ok,373.0
2023-01-09,ALVO,0.118359804,10.73,4.0,ok,131.0
2023-01-10,SHC,0.7476852,8.64,1.0,ok,390.0
2023-01-10,FRO,0.24008298,11.33,2.0,ok,390.0
2023-01-10,NUWE,0.16309011,9.32,3.0,ok,341.0
2023-01-10,CMND,0.15363133,3.58,4.0,ok,113.0
2023-01-11,BWEN,0.5973451,2.26,1.0,ok,386.0
2023-01-11,LASE,0.1699605,2.53,2.0,ok,388.0
2023-01-11,INM,0.13043475,2.3,3.0,ok,347.0
2023-01-11,ERAS,0.12800002,3.75,4.0,ok,340.0
2023-01-11,HKD,0.112843275,13.47,5.0,ok,389.0
2023-01-12,VTAK,0.17142856,3.15,1.0,ok,362.0
2023-01-12,BAER,0.11823201,9.05,2.0,thin_session,
2023-01-12,VISN,0.11180413,7.49,3.0,ok,390.0
2023-01-12,MARA,0.10986972,5.37,4.0,ok,390.0
2023-01-12,HIVE,0.10389614,2.31,5.0,ok,380.0
2023-01-13,SPCE,0.13203454,4.62,1.0,ok,390.0
2023-01-17,SI,0.219697,13.2,1.0,ok,390.0
2023-01-17,TKC,0.12883437,4.35,2.0,ok,335.0
2023-01-17,SCLX,0.1197319,7.6,3.0,ok,203.0
2023-01-17,CAN,0.115254164,2.95,4.0,ok,374.0
2023-01-17,GP,0.10897434,3.12,5.0,ok,346.0
2023-01-18,NRGV,0.1404494,3.56,1.0,ok,390.0
2023-01-18,ACHR,0.108527064,2.58,2.0,ok,388.0
2023-01-18,ATLX,0.10613215,8.48,3.0,ok,376.0
2023-01-19,RNXT,0.1808219,3.65,1.0,ok,90.0
2023-01-20,GNS,1.4258375,2.09,1.0,ok,390.0
2023-01-20,COSM,0.10355985,3.09,2.0,ok,386.0
2023-01-23,CVKD,0.3131069,4.12,1.0,ok,335.0
2023-01-23,XHG,0.2896825,2.52,2.0,ok,214.0
2023-01-23,VUZI,0.117886186,4.92,3.0,ok,382.0
2023-01-23,HCM,0.1027714,17.32,4.0,ok,260.0
2023-01-24,PBR,0.23273468,11.73,1.0,ok,381.0
2023-01-24,NCLH,0.19458771,15.52,2.0,ok,383.0
2023-01-24,NIO,0.19071305,12.06,3.0,ok,383.0
2023-01-24,PLTR,0.18699193,7.38,4.0,ok,381.0
2023-01-25,TIGO,0.18312097,14.83,1.0,ok,368.0
2023-01-25,EHTH,0.15313649,5.42,2.0,ok,385.0
2023-01-27,CRGO,0.40896094,10.49,1.0,ok,247.0
2023-01-27,BZFD,0.26315796,2.09,2.0,ok,390.0
2023-01-27,CETX,0.11016953,5.9,3.0,ok,134.0
2023-01-30,GNS,0.42025316,3.95,1.0,ok,386.0
2023-01-30,BBAI,0.24793386,2.42,2.0,ok,390.0
2023-01-30,DVLT,0.13260865,9.2,3.0,ok,334.0
2023-01-30,SCLX,0.112401724,8.81,4.0,ok,241.0
2023-01-30,SOFI,0.10942757,5.94,5.0,ok,390.0
2023-01-31,ATCX,1.1937845,5.47,1.0,thin_session,
2023-01-31,CVNA,0.10800004,10.0,2.0,ok,390.0
2023-02-01,EDBL,0.2175926,10.8,1.0,ok,225.0
2023-02-01,SMX,0.1181103,10.16,2.0,ok,110.0
2023-02-01,LION,0.11811018,10.16,3.0,no_minute_data,
2023-02-01,BZFD,0.11304343,2.3,4.0,ok,390.0
2023-02-02,GNS,0.3339622,5.3,1.0,ok,382.0
2023-02-02,CVNA,0.28539824,13.56,2.0,ok,378.0
2023-02-02,SI,0.19458127,16.24,3.0,ok,390.0
2023-02-02,FLWS,0.19080234,10.22,4.0,ok,368.0
2023-02-02,OPEN,0.116666675,2.4,5.0,ok,390.0
2023-02-03,HIND,1.0857143,6.3,1.0,ok,361.0
2023-02-06,SOUN,0.2765957,2.82,1.0,ok,390.0
2023-02-06,QUBT,0.20731711,2.46,2.0,ok,387.0
2023-02-06,BZFD,0.16822422,2.14,3.0,ok,389.0
2023-02-06,ARQQ,0.15600002,2.5,4.0,ok,390.0
2023-02-06,BBAI,0.11337185,5.19,5.0,ok,390.0
2023-02-07,LUCY,0.19215679,2.55,1.0,ok,389.0
2023-02-08,TIGO,0.116701484,16.89,1.0,ok,258.0
2023-02-09,APP,0.36198735,12.68,1.0,ok,390.0
2023-02-09,BLBD,0.17971015,13.8,2.0,ok,343.0
2023-02-09,QNST,0.16369855,14.6,3.0,ok,322.0
2023-02-09,SONO,0.15285552,17.86,4.0,ok,390.0
2023-02-09,PWP,0.12635088,10.32,5.0,ok,303.0
2023-02-10,EDBL,0.13947988,4.23,1.0,ok,359.0
2023-02-10,CRSR,0.1078043,15.12,2.0,ok,379.0
2023-02-13,DDL,0.17479682,4.92,1.0,ok,376.0
2023-02-13,OCUL,0.14987075,3.87,2.0,ok,390.0
2023-02-13,TIGO,0.1266625,18.64,3.0,ok,259.0
2023-02-13,FSLY,0.12462008,9.87,4.0,ok,390.0
2023-02-13,XPON,0.12337661,3.08,5.0,ok,390.0
2023-02-14,PLTR,0.12877798,7.61,1.0,ok,390.0
2023-02-14,LICN,0.11814344,4.74,2.0,ok,371.0
2023-02-15,OSUR,0.1825558,4.93,1.0,ok,366.0
2023-02-15,ADPT,0.14516115,8.68,2.0,ok,385.0
2023-02-16,LUNR,0.20251179,12.74,1.0,ok,334.0
2023-02-16,CYH,0.15944886,5.08,2.0,ok,390.0
2023-02-17,AORT,0.1500001,13.2,1.0,thin_session,
2023-02-17,DKNG,0.1235261,17.81,2.0,ok,390.0
2023-02-21,MTW,0.10306406,14.36,1.0,ok,348.0
2023-02-22,VRT,0.11439848,15.26,1.0,ok,390.0
2023-02-23,LUNG,0.3972602,8.76,1.0,ok,359.0
2023-02-23,RELY,0.19828331,11.65,2.0,ok,388.0
2023-02-23,GSM,0.19145334,4.28,3.0,ok,390.0
2023-02-23,MRVI,0.17932034,13.83,4.0,ok,383.0
2023-02-23,ENVX,0.15942037,8.28,5.0,ok,390.0
2023-02-24,BAER,1.2669005,4.42,1.0,ok,369.0
2023-02-24,MAX,0.15931034,14.5,2.0,thin_session,
2023-02-24,BYND,0.14060676,17.14,3.0,ok,390.0
2023-02-24,RLAY,0.12105572,17.43,4.0,ok,362.0
2023-02-24,GDYN,0.11478126,12.11,5.0,ok,258.0
2023-02-27,OPRA,0.1612798,7.31,1.0,ok,354.0
2023-02-27,PSHG,0.1569506,2.23,2.0,ok,274.0
2023-02-27,DYN,0.13706887,11.6,3.0,ok,275.0
2023-02-28,SIBN,0.16765058,16.94,1.0,ok,302.0
2023-02-28,SKIN,0.14840996,11.32,2.0,ok,390.0
2023-02-28,SINT,0.12288141,2.36,3.0,ok,383.0
2023-02-28,GNLX,0.10720003,12.5,4.0,ok,192.0
2023-02-28,HIMS,0.10466325,9.65,5.0,ok,390.0
2023-03-01,OKYO,0.23318386,2.23,1.0,ok,332.0
2023-03-01,GDRX,0.18714559,5.29,2.0,ok,380.0
2023-03-01,LION,0.17602742,14.6,3.0,no_minute_data,
2023-03-01,SMX,0.1760273,14.6,4.0,ok,312.0
2023-03-01,BGS,0.15079832,12.67,5.0,ok,390.0
2023-03-02,EYPT,0.10410094,3.17,1.0,ok,219.0
2023-03-02,RNXT,0.100000024,5.1,2.0,ok,92.0
2023-03-03,ARDX,0.17647064,2.89,1.0,ok,390.0
2023-03-03,IOT,0.14099538,16.88,2.0,ok,390.0
2023-03-03,OKYO,0.101769924,2.26,3.0,ok,184.0
2023-03-06,BBIO,0.6550138,10.87,1.0,ok,390.0
2023-03-06,KALA,0.2656716,16.75,2.0,ok,390.0
2023-03-06,AZUL,0.24278855,4.16,3.0,ok,390.0
2023-03-07,WW,0.24547815,3.87,1.0,ok,390.0
2023-03-07,SLND,0.13586962,9.2,2.0,ok,217.0
2023-03-07,PTGX,0.11644733,15.2,3.0,ok,390.0
2023-03-08,LFST,0.17088616,4.74,1.0,ok,386.0
2023-03-08,ARLO,0.16246498,3.57,2.0,thin_session,
2023-03-09,SMX,0.18131864,3.64,1.0,ok,313.0
2023-03-09,TORO,0.16602325,3.85,2.0,ok,384.0
2023-03-09,ASAN,0.12921357,17.8,3.0,ok,390.0
2023-03-09,KLXE,0.12306559,13.57,4.0,ok,266.0
2023-03-09,MGNX,0.109090924,5.5,5.0,ok,324.0
2023-03-10,MYPS,0.2103746,3.47,1.0,ok,302.0
2023-03-10,NEUP,0.19533527,3.43,2.0,ok,119.0
2023-03-10,JYNT,0.1938461,16.25,3.0,ok,184.0
2023-03-10,SI,0.17605639,2.84,4.0,ok,390.0
2023-03-10,RAIN,0.13981044,8.44,5.0,ok,189.0
2023-03-13,ZIM,0.13986671,19.57,1.0,ok,390.0
2023-03-13,HMY,0.11371899,3.16,2.0,ok,390.0
2023-03-14,KEY,0.19437683,11.38,1.0,ok,390.0
2023-03-14,LX,0.18262815,2.24,2.0,ok,306.0
2023-03-14,WAFDP,0.1753732,14.0,3.0,ok,203.0
2023-03-14,HBAN,0.17115223,11.12,4.0,ok,390.0
2023-03-14,CUBI,0.16245699,17.42,5.0,ok,388.0
2023-03-15,CTOS,0.107765436,6.31,1.0,ok,267.0
2023-03-16,EVCM,0.2734375,8.96,1.0,ok,348.0
2023-03-16,PATH,0.17213106,14.64,2.0,ok,390.0
2023-03-16,PCT,0.13626838,4.77,3.0,ok,390.0
2023-03-17,HUBC,0.17991626,2.39,1.0,ok,390.0
2023-03-17,MARA,0.10091734,7.63,2.0,ok,390.0
2023-03-20,FLG,0.39410484,6.54,1.0,ok,390.0
2023-03-20,NSLR,0.18099713,2.93,2.0,ok,339.0
2023-03-21,EDBL,0.11653113,3.69,1.0,ok,283.0
2023-03-21,WTTR,0.10731709,5.6,2.0,ok,381.0
2023-03-21,HLIT,0.10007632,13.09,3.0,ok,386.0
2023-03-22,GME,0.5070822,17.65,1.0,ok,390.0
2023-03-22,CVNA,0.27994955,7.93,2.0,ok,385.0
2023-03-22,APLM,0.23728812,8.85,3.0,ok,255.0
2023-03-23,SCYX,0.100000024,2.0,1.0,ok,356.0
2023-03-24,PEPG,0.18483412,16.88,1.0,ok,64.0
2023-03-24,AFYA,0.12361932,9.96,2.0,ok,317.0
2023-03-24,RNW,0.11161733,4.39,3.0,ok,386.0
