label,n,mean_pct,median_pct,std_pct,win_rate,total_pct,t,p,best,worst,avg_R,median_R,expectancy_R,pct_stopped,pct_target,pct_eod,mean_R_dollars,ma,vwap,fill,stop,target,breakeven_bps,mean_net_1x,mean_net_2x,passes_bonferroni
sma|rth|nextopen|atr|eod,1985,0.004398743729983685,-3.0260828366955206,14.303801845352709,0.22468513853904282,8.731506304017614,0.013701162942739395,0.9890683956408752,237.70588235294116,-19.662138756016123,-0.028483946801730248,-1.0,-0.028483946801730248,0.7476070528967255,0.0,0.25239294710327453,0.40140047499100395,sma,rth,nextopen,atr,eod,0.43987437299836846,-0.44560125627001634,-0.8956012562700163,False
ema|premkt|nextopen|pullback|trail,1924,0.001745514379292191,-0.8236748013107142,7.644769738359216,0.3575883575883576,3.3583696657581754,0.010015244491817515,0.9920091246351579,144.95999999999998,-33.54978354978354,0.016203299794957923,-0.3333333333333319,0.016203299794957923,0.9792099792099792,0.0,0.02079002079002079,0.491091683991684,ema,premkt,nextopen,pullback,trail,0.1745514379292191,-0.4482544856207078,-0.8982544856207079,False
ema|rth|nextopen|pullback|2R,2044,-0.007705298921347907,-1.982903031550648,9.214834835533091,0.3522504892367906,-15.749630995235123,-0.037804402795677435,0.969843633960028,55.99619047619046,-34.77633477633477,0.006333434883595115,-1.0,0.006333434883595115,0.6105675146771037,0.29598825831702547,0.09344422700587084,0.5082607142857143,ema,rth,nextopen,pullback,2R,-0.7705298921347907,-0.4577052989213479,-0.9077052989213479,False
ema|premkt|nextopen|pullback|2R,1924,-0.020149362648673303,-1.8955529611486555,8.849994066795087,0.35550935550935553,-38.76737373604743,-0.09986673872953462,0.9204501229521453,70.08000000000001,-34.77633477633477,0.015618386440729423,-1.0,0.015618386440729423,0.6096673596673596,0.29885654885654883,0.09147609147609148,0.491091683991684,ema,premkt,nextopen,pullback,2R,-2.0149362648673304,-0.4701493626486733,-0.9201493626486733,False
sma|rth|nextopen|pullback|2R,1934,-0.02852236622889401,-2.013422818791949,9.332182757302185,0.3521199586349535,-55.162256286681014,-0.1344096813782383,0.8930786264697226,55.99619047619046,-34.77633477633477,0.008162013065409764,-1.0,0.008162013065409764,0.610651499482937,0.296794208893485,0.09255429162357807,0.518432316442606,sma,rth,nextopen,pullback,2R,-2.852236622889401,-0.478522366228894,-0.9285223662288941,False
ema|rth|nextopen|atr|3R,2025,-0.04189802285109205,-2.725988700564985,8.127185892515811,0.2795061728395062,-84.8434962734614,-0.23198817564089258,0.8165471977735994,52.97690223036826,-23.00556586270871,-0.023684787411683405,-1.0,-0.023684787411683405,0.6977777777777778,0.20148148148148148,0.10074074074074074,0.398367746031746,ema,rth,nextopen,atr,3R,-4.189802285109205,-0.4918980228510921,-0.941898022851092,False
sma|premkt|trigger|c20|3R,1831,-0.04455187393231912,-1.6181229773462702,5.587172958605983,0.2949208083014746,-81.57448117007631,-0.3412070786085101,0.7329476947503326,24.89936506619084,-14.449541284403677,-0.01532413981430945,-1.0,-0.01532413981430945,0.6799563080283998,0.2168214090660841,0.1032222829055161,0.19999999999999973,sma,premkt,trigger,c20,3R,-4.455187393231912,-0.49455187393231914,-0.9445518739323191,False
sma|rth|trigger|pullback|eod,1945,-0.04467429873146407,-3.077295856554396,15.466619920121222,0.24267352185089974,-86.89151103269762,-0.12738612696465657,0.8986347958648198,224.16713721061546,-26.08340147179067,0.01623256603067233,-1.0,0.01623256603067233,0.719280205655527,0.0,0.28071979434447303,0.4915061182519281,sma,rth,trigger,pullback,eod,-4.467429873146407,-0.49467429873146407,-0.9446742987314641,False
sma|rth|trigger|atr|trail,1901,-0.04998227674713905,-0.870333587980654,5.769320444487502,0.3834823776959495,-95.01630809631133,-0.3777308289032163,0.7056305634514637,66.05756048600311,-17.0863904165799,-0.006864782793411922,-0.27062218940868016,-0.006864782793411922,0.9936875328774329,0.0,0.00631246712256707,0.4085245622604644,sma,rth,trigger,atr,trail,-4.998227674713905,-0.4999822767471391,-0.9499822767471391,False
sma|rth|nextopen|atr|3R,1985,-0.05179525448697685,-2.741155396327799,8.102001544125796,0.28161209068010074,-102.81358015664904,-0.2848248682566439,0.775778318896106,52.97690223036826,-19.20516047828823,-0.02154089099508195,-1.0,-0.02154089099508195,0.6952141057934509,0.2005037783375315,0.10428211586901763,0.40140047499100395,sma,rth,nextopen,atr,3R,-5.179525448697684,-0.5017952544869768,-0.9517952544869769,False
