start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1982-01-31,2011-12-31,1557868.6354636932,958934.3177318466,0.08534266646075905,0.05910572180524021,-0.5034499089375668,-0.4173424653438026,0.6155424763695969,False,0,360
1982-02-28,2012-01-31,1610127.748317292,985063.874158646,0.08708201781975156,0.06059657727984313,-0.5033764741205926,-0.41663312452338797,0.6117923718711847,False,0,360
1982-03-31,2012-02-29,1660367.6561544926,1010183.8280772463,0.08869743143299091,0.06198850600541461,-0.5032971903568536,-0.4158579628591911,0.6084097243961559,False,0,360
1982-04-30,2012-03-31,1694961.4970133891,1027480.7485066946,0.08977932093769425,0.06292456725302409,-0.5032153075267674,-0.4150582584797129,0.6061971025991856,False,0,360
1982-05-31,2012-04-30,1665170.8343791782,1012585.4171895891,0.08884909536793262,0.0621195428377006,-0.5031346780768026,-0.4142817657470663,0.6080970170049304,False,0,360
1982-06-30,2012-05-31,1546667.0686310476,953333.5343155238,0.08496160203918501,0.05878020839869147,-0.5030495645347791,-0.4134581668619993,0.6163792800989276,False,0,360
1982-07-31,2012-06-30,1590857.128409478,975428.564204739,0.08644785168002933,0.06005205723393536,-0.5029607595869262,-0.41259797152449085,0.6131465527516994,False,0,360
1982-08-31,2012-07-31,1592484.4324946473,976242.2162473237,0.08650172482175189,0.06009827247087718,-0.5028674421030138,-0.4116920238937942,0.6130309322509531,False,0,360
1982-09-30,2012-08-31,1609896.9797716404,984948.4898858202,0.08707447234335275,0.060590092047138944,-0.5027822290178099,-0.4108923347300065,0.6118083966003418,False,0,360
1982-10-31,2012-09-30,1632827.8778029708,996413.9389014854,0.08781857795342773,0.061230376095367856,-0.50269573701292,-0.41008537275302914,0.6102381962281269,False,0,360
1982-11-30,2012-10-31,1586203.000297364,973101.500148682,0.08629344274750084,0.059919640821143316,-0.5026160300978322,-0.4093668119301367,0.613478539610791,False,0,360
1982-12-31,2012-11-30,1579428.951734168,969714.475867084,0.08606782141238489,0.059726271720759616,-0.5025378160990148,-0.40867292232452146,0.6139652402866018,False,0,360
1983-01-31,2012-12-31,1577822.6765169592,968911.3382584796,0.08601416768235448,0.05968030818601289,-0.502458086776223,-0.40796812500574064,0.6140812606378239,False,0,360
1983-02-28,2013-01-31,1643453.805223638,1001726.902611819,0.08815956109540113,0.061524277334636945,-0.5023792768174047,-0.40728102092647656,0.6095254393082901,False,0,360
1983-03-31,2013-02-28,1649606.2001004682,1004803.1000502341,0.08835590092814671,0.06169364707702707,-0.5023006930230716,-0.40660335094701816,0.6091169516633953,False,0,360
1983-04-30,2013-03-31,1695327.5622077445,1027663.7811038722,0.08979064132597236,0.0629343778482665,-0.502223139490513,-0.40594428942085947,0.6061741718901771,False,0,360
1983-05-31,2013-04-30,1712687.396764702,1036343.698382351,0.09032447649106223,0.06339739087026586,-0.5021495844898889,-0.4053376323428163,0.6050979883077456,False,0,360
1983-06-30,2013-05-31,1737036.15101762,1048518.07550881,0.09106347008131621,0.06403954899467834,-0.5020738906791342,-0.40471261093415434,0.6036247863319075,False,0,360
1983-07-31,2013-06-30,1698894.3108122582,1029447.1554061291,0.08990080332072914,0.06302986489487328,-0.5019994633259006,-0.40410820657112456,0.605951264216042,False,0,360
1983-08-31,2013-07-31,1769012.1538864516,1064506.0769432257,0.09201716377737545,0.06487031668437382,-0.5019209871787129,-0.4034641440712028,0.601751703403816,False,0,360
1983-09-30,2013-08-31,1702239.4817183516,1031119.7408591758,0.09000389497538319,0.06311925182507072,-0.5018423394930119,-0.4028246406199416,0.6057430531562434,False,0,360
1983-10-31,2013-09-30,1739755.2509530708,1049877.6254765354,0.09114530141536292,0.0641107427994807,-0.5017630779888114,-0.4021847396776467,0.6034628289820609,False,0,360
1983-11-30,2013-10-31,1802981.865849251,1081490.9329246255,0.09301018825531693,0.06573775794105496,-0.5016810326440682,-0.40152039264624007,0.5998346147620377,False,0,360
1983-12-31,2013-11-30,1840883.967565872,1100441.983782936,0.0940946772709641,0.06668786324181375,-0.5015991310485013,-0.40086440111503396,0.5977791121935875,False,0,360
1984-01-31,2013-12-31,1869295.0405365825,1114647.5202682912,0.09489197938919691,0.06738818236412225,-0.501511939555987,-0.40015697087935953,0.5962929853750272,False,0,360
1984-02-29,2014-01-31,1787092.7264998367,1073546.3632499184,0.0925482369050401,0.06533392370510294,-0.5014223827192469,-0.3994309759222503,0.6007222497920096,False,0,360
1984-03-31,2014-02-28,1849746.520659184,1104873.260329592,0.09434479838522614,0.06690739558953585,-0.5013276605177719,-0.3986563773228975,0.5973106303969986,False,0,360
1984-04-30,2014-03-31,1846273.9463730794,1103136.9731865397,0.09424694829996305,0.0668214942116907,-0.5012323243954109,-0.3978832453095019,0.5974936576197708,False,0,360
1984-05-31,2014-04-30,1840945.7886555367,1100472.8943277684,0.09409642647896166,0.06668939800519591,-0.5011354504881285,-0.39710170888843854,0.5977758286578639,False,0,360
