start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1980-01-31,1999-12-31,1699403.3747276403,978235.7234999646,0.17099740962989274,0.1258969106399208,-0.283682266416144,-0.18147040960076144,0.5756348010411267,False,0,239
1980-02-29,2000-01-31,1597727.3237993158,918863.6618996579,0.16601387948316315,0.12069633908402633,-0.28345568191500514,-0.17896052891214842,0.5751066832321838,False,0,240
1980-03-31,2000-02-29,1551502.6768128911,895751.3384064456,0.16363852406504042,0.11857395220269806,-0.2832225913438152,-0.178323729040191,0.5773443718746943,False,0,240
1980-04-30,2000-03-31,1683528.1005260423,961764.0502630211,0.1702399585968959,0.12448861474932515,-0.282955150727506,-0.17752363586756403,0.5712788815122862,False,0,240
1980-05-31,2000-04-30,1614962.1879860493,927481.0939930247,0.16688134236064656,0.12147308102599408,-0.2826893780145877,-0.17676007395663784,0.5743051452799938,False,0,240
1980-06-30,2000-05-31,1565434.877083662,902717.438541831,0.16436210689537778,0.11921976267918555,-0.2824285513426831,-0.176049494581073,0.5766560153709842,False,0,240
1980-07-31,2000-06-30,1587785.6583073407,913892.8291536703,0.16550907514999214,0.1202447342864128,-0.2821659978379143,-0.1753556509917732,0.5755769516950582,False,0,240
1980-08-31,2000-07-31,1548893.511694784,894446.755847392,0.16350226494446818,0.11845240909246413,-0.28191144010423763,-0.1747284934306811,0.5774746611655034,False,0,240
1980-09-30,2000-08-31,1628762.2019496614,934381.1009748307,0.16756903658307043,0.122089476810753,-0.2816517678009598,-0.17409948341677428,0.5736755800548156,False,0,240
1980-10-31,2000-09-30,1527924.3183939396,883962.1591969698,0.1623984530079976,0.117468639776523,-0.281390590828801,-0.173487365877126,0.5785379213848345,False,0,240
1980-11-30,2000-10-31,1507043.42824696,873521.71412348,0.16128354026561875,0.11647649191409526,-0.28112614655978185,-0.17288335153267542,0.579626106156468,False,0,240
1980-12-31,2000-11-30,1376612.2668637845,808306.1334318923,0.15393334802020053,0.10997517575120375,-0.28088039651153873,-0.1723952109412169,0.5871705148127043,False,0,240
1981-01-31,2000-12-31,1371081.9805433385,805540.9902716692,0.1536058398135185,0.1096871431414943,-0.28061102435500707,-0.17181466171466064,0.5875221188104638,False,0,240
1981-02-28,2001-01-31,1405969.1291034066,822984.5645517033,0.15564920068259602,0.11148656278751479,-0.28031980076173735,-0.17115410873170045,0.5853503804002614,False,0,240
1981-03-31,2001-02-28,1265398.663128424,752699.331564212,0.14706702867014898,0.10396755699028692,-0.2800248405314668,-0.17050259083774844,0.5948317739670484,False,0,240
1981-04-30,2001-03-31,1174079.7273703022,707039.8636851511,0.14093782807451327,0.09866260416655215,-0.2797308803162405,-0.19250043882866386,0.6022077097513432,False,0,240
1981-05-31,2001-04-30,1253287.6966687453,746643.8483343726,0.14628138751627828,0.10328444193748987,-0.2794201085645269,-0.19226516584598885,0.5957481672555803,False,0,240
1981-06-30,2001-05-31,1249405.9486643078,744702.9743321539,0.14602789034121022,0.10306421875863525,-0.27910047012793304,-0.19202752724241312,0.5960456448348813,False,0,240
1981-07-31,2001-06-30,1207003.8694013094,723501.9347006547,0.14320368998675992,0.10061716658357533,-0.2787665670238513,-0.19178215568966883,0.5994197309901929,False,0,240
1981-08-31,2001-07-31,1183244.830512349,711622.4152561745,0.1415752317879253,0.09921164067832544,-0.2784204847302064,-0.1915319045738807,0.6014160357227503,False,0,240
1981-09-30,2001-08-31,1097429.2321564944,668714.6160782472,0.13539211016739405,0.09391274734157751,-0.2780404765935416,-0.19756274865395507,0.6093464585084862,False,0,240
1981-10-31,2001-09-30,997395.9049226838,618697.9524613419,0.1275036162705907,0.08724389503487284,-0.2981888530939564,-0.24923233564698077,0.6203133072912527,False,0,240
1981-11-30,2001-10-31,1005510.0615866906,622755.0307933453,0.12817416222234757,0.08780659859892137,-0.2980980136473159,-0.24880657390715832,0.6193424159382757,False,0,240
1981-12-31,2001-11-30,1071314.9623322315,655657.4811661157,0.13340868170243736,0.0922260576593732,-0.29800895955815676,-0.24839651194298906,0.6120118771969378,False,0,240
1982-01-31,2001-12-31,1068623.1417788714,654311.5708894357,0.1332013278817581,0.09205010344453202,-0.29791176432636013,-0.24793964735060214,0.6122940308032665,False,0,240
1982-02-28,2002-01-31,1040811.6126332325,640405.8063166162,0.1310259812207215,0.09020854033834635,-0.2978106096601325,-0.2474628784738867,0.6152946398209398,False,0,240
1982-03-31,2002-02-28,1008155.3436298484,624077.6718149242,0.12839152210575833,0.08798917097823411,-0.2977011879244964,-0.24693986210954721,0.6190292753574481,False,0,240
1982-04-30,2002-03-31,1032772.7459211774,636386.3729605887,0.13038569838975755,0.08966803722632655,-0.29758794927047105,-0.24639889399992687,0.6161920669130037,False,0,240
1982-05-31,2002-04-30,958313.1793518296,599156.5896759147,0.12419031334864172,0.08447524461422007,-0.297476215017088,-0.24587295904884954,0.6252200247117168,False,0,240
1982-06-30,2002-05-31,939088.4286422484,589544.2143211241,0.12250720907560697,0.08307645450166401,-0.29735801957060914,-0.24531331151690838,0.6277834933750576,False,0,240
1982-07-31,2002-06-30,860775.5485213951,550387.7742606975,0.11524782355728225,0.07710455766253732,-0.3188135566064788,-0.25705681772323585,0.6394091644519074,False,0,240
1982-08-31,2002-07-31,783755.9966783706,511877.9983391853,0.10737982417498282,0.0707498889590863,-0.3703871247404529,-0.29967126344368467,0.6531088763704149,False,0,240
1982-09-30,2002-08-31,779508.9826509134,509754.4913254567,0.10692193079188517,0.07038401165722852,-0.37018797216921595,-0.29888969833169143,0.6539430624544059,False,0,240
1982-10-31,2002-09-30,686494.8319644076,463247.4159822038,0.09615239595719571,0.06191029585015606,-0.4333563385730447,-0.3505167098679245,0.6748010245854577,False,0,240
1982-11-30,2002-10-31,738840.5655992586,489420.2827996293,0.10239522748368857,0.06679114075543446,-0.4331690827689285,-0.34973062456347426,0.6624166370760523,False,0,240
1982-12-31,2002-11-30,776209.9972321006,508104.9986160503,0.10656438120077172,0.0700986223945661,-0.4329849648800388,-0.3489696209745191,0.6545973389004391,False,0,240
1983-01-31,2002-12-31,720948.4802546652,480474.2401273326,0.10031718713630222,0.06515676081404331,-0.43279690212691435,-0.34819481408324604,0.6664473998996594,False,0,240
1983-02-28,2003-01-31,694994.522111391,467497.2610556955,0.09720072073970476,0.0627237582100375,-0.4326106320023754,-0.34743753685184586,0.672663231409998,False,0,240
1983-03-31,2003-02-28,677723.3948913206,458861.6974456603,0.09505556199912713,0.0610618976544568,-0.43242452315101965,-0.3466887855724128,0.6770633873709541,False,0,240
1983-04-30,2003-03-31,677666.4311258232,458833.2155629116,0.09504838821126582,0.06105635790203867,-0.43224048771602963,-0.34595871824056645,0.6770782710907506,False,0,240
1983-05-31,2003-04-30,727024.157093102,483512.078546551,0.1010290697063474,0.0657155798493263,-0.4320656034123228,-0.34528478564073806,0.6650564136407822,False,0,240
1983-06-30,2003-05-31,758250.6847230438,499125.3423615219,0.10458857867403726,0.06852649457414905,-0.43188528990979247,-0.34458892606357394,0.6582590064443276,False,0,240
1983-07-31,2003-06-30,760955.8519473419,500477.92597367096,0.10488941592185697,0.06876532735252217,-0.4317076521275953,-0.343914250471691,0.6576964020881253,False,0,240
1983-08-31,2003-07-31,766971.3797036195,503485.68985180976,0.10555425498169302,0.0692938295236567,-0.4315199835154009,-0.3431938654185336,0.6564595540010523,False,0,240
1983-09-30,2003-08-31,774529.1492627728,507264.5746313864,0.10638157451157881,0.06995281450232604,-0.43133152512735795,-0.34247673862954797,0.6549328390212567,False,0,240
1983-10-31,2003-09-30,759136.8613816937,499568.4306908469,0.10468725703406756,0.06860481318780676,-0.4311412102859138,-0.34175734353661347,0.658074263159333,False,0,240
