n,mean_pct,std_pct,median_pct,win_rate,mean_R,t,p,breakeven_bps,mean_risk_pct,trades_per_yr,symbol,n_min,entry_rule,stop,target,direction_mode,window,bonf_bar_per_symbol,bonf_bar_total
722,0.013746746794727257,0.4094429745800427,-0.13501813180822808,0.2409972299168975,0.12890761116245733,0.902142428345467,0.3669812128929095,1.3746746794727256,0.1778759474103986,127.45795070082166,QQQ,30,close,atr10,eod,long_only,full,3.577254387307179,3.9247896514051925
660,0.023751864328909952,0.5240486912848041,-0.14449307978517706,0.19545454545454546,0.19867596317918076,1.164388830868912,0.24426647186637895,2.3751864328909953,0.18085328963476419,116.51280811986467,QQQ,30,close,atr10,eod,short_only,full,3.577254387307179,3.9247896514051925
1382,0.01852487817863506,0.4675453396455089,-0.14000436097850877,0.21924746743849494,0.1622267951935988,1.472942012912054,0.1407666722678531,1.852487817863506,0.17929783298788146,243.9707588206863,QQQ,30,close,atr10,eod,long_short,full,3.577254387307179,3.9247896514051925
732,0.05919723009978384,0.6409497129611729,0.15046562428550997,0.5765027322404371,0.08233087109036569,2.4988084693448065,0.012461163932516062,5.919723009978384,0.7549908063808479,129.22329627839537,QQQ,30,close,or,1R,long_only,full,3.577254387307179,3.9247896514051925
664,0.0023783010077100784,0.7073993143658006,0.0008858844747492015,0.5,0.01400212643819325,0.08663357275848645,0.9309627790128823,0.23783010077100786,0.8077614033860985,117.21894635089414,QQQ,30,close,or,1R,short_only,full,3.577254387307179,3.9247896514051925
1396,0.03217160766630463,0.6737288652436731,0.0810626836248437,0.5401146131805158,0.04983066589764184,1.784145702909819,0.07439999250962304,3.217160766630463,0.7800908611168695,246.4422426292895,QQQ,30,close,or,1R,long_short,full,3.577254387307179,3.9247896514051925
732,0.05770609552249384,0.7313799084441883,0.06007658677720812,0.5437158469945356,0.07259086031087333,2.134686998919958,0.032786585674209334,5.770609552249384,0.7549908063808479,129.22329627839537,QQQ,30,close,or,2R,long_only,full,3.577254387307179,3.9247896514051925
664,0.01660521093956507,0.8053118183916418,-0.07285195285313542,0.46536144578313254,0.0355166479203449,0.5313300320135298,0.5951900976727922,1.660521093956507,0.8077614033860985,117.21894635089414,QQQ,30,close,or,2R,short_only,full,3.577254387307179,3.9247896514051925
1396,0.03815667764064233,0.7674309690006945,0.007659441864166711,0.5064469914040115,0.054956707712513105,1.8576929860163056,0.0632126251223637,3.815667764064233,0.7800908611168695,246.4422426292895,QQQ,30,close,or,2R,long_short,full,3.577254387307179,3.9247896514051925
732,0.0642689172011622,0.7760039935908436,0.06007658677720812,0.5437158469945356,0.0803676689037508,2.2407456770615926,0.025042553532671263,6.42689172011622,0.7549908063808479,129.22329627839537,QQQ,30,close,or,3R,long_only,full,3.577254387307179,3.9247896514051925
664,0.029353826087546827,0.8494931344202888,-0.08583031209671248,0.4608433734939759,0.05746179900603207,0.890407651327665,0.3732470354447903,2.935382608754683,0.8077614033860985,117.21894635089414,QQQ,30,close,or,3R,short_only,full,3.577254387307179,3.9247896514051925
1396,0.04766173919296692,0.8116826244865272,0.006614237462423494,0.504297994269341,0.0694726133077012,2.1939480801939024,0.02823914231254765,4.766173919296692,0.7800908611168695,246.4422426292895,QQQ,30,close,or,3R,long_short,full,3.577254387307179,3.9247896514051925
732,0.06228974698918937,0.7815903869926316,0.05890542323826265,0.5423497267759563,0.0756764756271984,2.156219146669603,0.031066557165245978,6.228974698918937,0.7549908063808479,129.22329627839537,QQQ,30,close,or,eod,long_only,full,3.577254387307179,3.9247896514051925
664,0.022097384255898793,0.8392430527220707,-0.086919115881973,0.45933734939759036,0.047818307775402955,0.6784801600250273,0.49746729910711585,2.209738425589879,0.8077614033860985,117.21894635089414,QQQ,30,close,or,eod,short_only,full,3.577254387307179,3.9247896514051925
1396,0.0431724627091715,0.8094816122310706,0.004847777818164171,0.502865329512894,0.06242588576072835,1.9927028603809867,0.046293993990727644,4.31724627091715,0.7800908611168695,246.4422426292895,QQQ,30,close,or,eod,long_short,full,3.577254387307179,3.9247896514051925
733,0.00030682274035528364,0.20680283066583396,0.09109953761663882,0.504774897680764,0.006431443355021979,0.04016826308452102,0.9679589795897823,0.030682274035528364,0.1772385257646034,129.39983083615272,QQQ,30,touch,atr10,1R,long_only,full,3.577254387307179,3.9247896514051925
667,0.01379313375503512,0.2133920373593677,0.09782690802614888,0.5157421289355323,0.05452148889263622,1.6693509736614105,0.095047843684537,1.379313375503512,0.18068462801486593,117.74855002416626,QQQ,30,touch,atr10,1R,short_only,full,3.577254387307179,3.9247896514051925
1400,0.0067320866309206065,0.21000075741619573,0.0961915595879635,0.51,0.02934291505044248,1.1994795628791166,0.2303415268256408,0.6732086630920606,0.17888034733669278,247.14838086031898,QQQ,30,touch,atr10,1R,long_short,full,3.577254387307179,3.9247896514051925
733,0.0018750998768482328,0.2800273193311691,-0.1251067777682269,0.34652114597544337,0.006361405303337241,0.1812908935969991,0.8561392534551813,0.18750998768482327,0.1772385257646034,129.39983083615272,QQQ,30,touch,atr10,2R,long_only,full,3.577254387307179,3.9247896514051925
667,0.02674398528644004,0.29465987026582063,-0.12307814130944074,0.3823088455772114,0.11167419745678828,2.3440563532569487,0.019075289022675523,2.674398528644004,0.18068462801486593,117.74855002416626,QQQ,30,touch,atr10,2R,short_only,full,3.577254387307179,3.9247896514051925
1400,0.0137233474255609,0.2872574418182106,-0.1244675731616266,0.36357142857142855,0.05653542842216,1.787527729172303,0.07385223450208955,1.37233474255609,0.17888034733669278,247.14838086031898,QQQ,30,touch,atr10,2R,long_short,full,3.577254387307179,3.9247896514051925
733,-0.003464988127348442,0.33021042576262155,-0.1355609995554324,0.2660300136425648,-0.02242491668038186,-0.28409458572459434,0.7763378960679534,-0.34649881273484423,0.1772385257646034,129.39983083615272,QQQ,30,touch,atr10,3R,long_only,full,3.577254387307179,3.9247896514051925
667,0.025328117877059558,0.35721060393688725,-0.13833133624988642,0.29985007496251875,0.1308729567646771,1.8312240907221922,0.0670671023698386,2.5328117877059557,0.18068462801486593,117.74855002416626,QQQ,30,touch,atr10,3R,short_only,full,3.577254387307179,3.9247896514051925
1400,0.010252870233323087,0.3435167161288076,-0.13706844685780645,0.28214285714285714,0.05061057016808551,1.1167645078955406,0.2640950279322356,1.0252870233323088,0.17888034733669278,247.14838086031898,QQQ,30,touch,atr10,3R,long_short,full,3.577254387307179,3.9247896514051925
733,0.01153780194277183,0.4622876165842908,-0.14141272618779616,0.2100954979536153,0.08471538633558781,0.6757138285508865,0.4992223544129444,1.153780194277183,0.1772385257646034,129.39983083615272,QQQ,30,touch,atr10,eod,long_only,full,3.577254387307179,3.9247896514051925
667,0.049323059664635224,0.5861156384714765,-0.144818203268306,0.20089955022488756,0.2666143663763453,2.1733497283059675,0.029754005399255767,4.932305966463522,0.18068462801486593,117.74855002416626,QQQ,30,touch,atr10,eod,short_only,full,3.577254387307179,3.9247896514051925
1400,0.02953977830025961,0.5250863323837184,-0.1435977340958886,0.2057142857142857,0.17137725754072017,2.104943946628197,0.03529618764352693,2.953977830025961,0.17888034733669278,247.14838086031898,QQQ,30,touch,atr10,eod,long_short,full,3.577254387307179,3.9247896514051925
743,0.05978427381641589,0.6309257265305923,0.20643340562858198,0.5733512786002691,0.09039766340091258,2.5828734539312093,0.009798125465947605,5.978427381641589,0.6719684315747314,131.16517641372644,QQQ,30,touch,or,1R,long_only,full,3.577254387307179,3.9247896514051925
671,0.02603837480952913,0.6660929720625123,0.05268850004159555,0.5201192250372578,0.04967770908029612,1.0126055020048614,0.3112486307700819,2.603837480952913,0.706356348362697,118.45468825519575,QQQ,30,touch,or,1R,short_only,full,3.577254387307179,3.9247896514051925
1414,0.043770484400842344,0.6478408424733231,0.15108331007905595,0.5480905233380481,0.07107440360661721,2.5406084221167298,0.011065977745227995,4.377048440084234,0.6882868843079174,249.6198646689222,QQQ,30,touch,or,1R,long_short,full,3.577254387307179,3.9247896514051925
743,0.06542275360447461,0.7229383262722627,0.06125782738905114,0.5235531628532974,0.10454107775682557,2.4667320520117815,0.013635234736492752,6.542275360447461,0.6719684315747314,131.16517641372644,QQQ,30,touch,or,2R,long_only,full,3.577254387307179,3.9247896514051925
671,0.042348436107656415,0.7912602416146051,-0.09480575972873384,0.46050670640834573,0.08020566974423435,1.3863704488095066,0.1656338151613581,4.234843610765641,0.706356348362697,118.45468825519575,QQQ,30,touch,or,2R,short_only,full,3.577254387307179,3.9247896514051925
1414,0.054473059799407426,0.7559476970509077,-0.016706119184139195,0.49363507779349364,0.09299294566598491,2.709659542931377,0.006735230394462555,5.447305979940743,0.6882868843079174,249.6198646689222,QQQ,30,touch,or,2R,long_short,full,3.577254387307179,3.9247896514051925
743,0.07229179265916783,0.7640628764545416,0.0598574304837643,0.5208613728129206,0.10939583429277779,2.5790175772924453,0.009908174490073307,7.229179265916782,0.6719684315747314,131.16517641372644,QQQ,30,touch,or,3R,long_only,full,3.577254387307179,3.9247896514051925
671,0.05469201444006432,0.8465464593451926,-0.12375512791411841,0.4456035767511177,0.09660347043114868,1.6735333919717446,0.09422233864279517,5.4692014440064325,0.706356348362697,118.45468825519575,QQQ,30,touch,or,3R,short_only,full,3.577254387307179,3.9247896514051925
1414,0.0639399884264815,0.8040204814124794,-0.040770170836239565,0.48514851485148514,0.1033253419652296,2.990405935611158,0.002786069237181943,6.39399884264815,0.6882868843079174,249.6198646689222,QQQ,30,touch,or,3R,long_short,full,3.577254387307179,3.9247896514051925
743,0.07456624606036041,0.8109552937621155,0.05229055359780865,0.5195154777927322,0.10810640430728737,2.5063387771039265,0.012198867600398566,7.4566246060360415,0.6719684315747314,131.16517641372644,QQQ,30,touch,or,eod,long_only,full,3.577254387307179,3.9247896514051925
671,0.052835074558852196,0.8497654179015393,-0.12375512791411841,0.4456035767511177,0.10889305865862085,1.6105882695706475,0.10726949224639881,5.2835074558852195,0.706356348362697,118.45468825519575,QQQ,30,touch,or,eod,short_only,full,3.577254387307179,3.9247896514051925
1414,0.0642539291738597,0.8293746873525696,-0.04115177849241318,0.48444130127298446,0.10847970350795551,2.9132222514275536,0.0035771990298882894,6.42539291738597,0.6882868843079174,249.6198646689222,QQQ,30,touch,or,eod,long_short,full,3.577254387307179,3.9247896514051925
752,-0.006878710494305939,0.14229841833699106,-0.07140880036390101,0.4734042553191489,-0.05199759293561261,-1.3256103278234825,0.18496880351365164,-0.6878710494305939,0.1303160104469593,132.75398743354276,SPY,5,close,atr10,1R,long_only,full,3.577254387307179,3.9247896514051925
655,-0.0019690223856527285,0.1430045165825913,0.06303581789304372,0.5053435114503817,0.010687022900763359,-0.3523883558821408,0.7245470333253496,-0.19690223856527284,0.13077872407630248,115.63013533107781,SPY,5,close,atr10,1R,short_only,full,3.577254387307179,3.9247896514051925
1407,-0.004593105866610236,0.14259784441618326,-0.06582259337599064,0.488272921108742,-0.0228160553572002,-1.2082047638196183,0.22696850983449512,-0.4593105866610236,0.13053141728933298,248.3841227646206,SPY,5,close,atr10,1R,long_short,full,3.577254387307179,3.9247896514051925
752,-0.0008980083363765789,0.20041486054771496,-0.0889779312897988,0.3337765957446808,-0.0011818678758919177,-0.12287382214379958,0.9022070154199604,-0.08980083363765788,0.1303160104469593,132.75398743354276,SPY,5,close,atr10,2R,long_only,full,3.577254387307179,3.9247896514051925
655,-0.0010151891817225857,0.19969160865714192,-0.08997930179563664,0.3465648854961832,0.03968187451881613,-0.1301091427794645,0.8964800767189498,-0.10151891817225857,0.13077872407630248,115.63013533107781,SPY,5,close,atr10,2R,short_only,full,3.577254387307179,3.9247896514051925
1407,-0.0009525594761787352,0.20000737040680835,-0.08924281733449263,0.33972992181947403,0.017841409500464707,-0.17864593994235797,0.8582157198348033,-0.09525594761787352,0.13053141728933298,248.3841227646206,SPY,5,close,atr10,2R,long_short,full,3.577254387307179,3.9247896514051925
752,0.01394276836108821,0.2525190476933936,-0.09425570108137948,0.2845744680851064,0.11612871955259678,1.5141321802081424,0.12999231833330116,1.394276836108821,0.1303160104469593,132.75398743354276,SPY,5,close,atr10,3R,long_only,full,3.577254387307179,3.9247896514051925
655,-4.404657967240393e-05,0.2438842152794482,-0.09501113384585165,0.26564885496183205,0.060903917795430626,-0.004622204406569317,0.9963120275992439,-0.004404657967240393,0.13077872407630248,115.63013533107781,SPY,5,close,atr10,3R,short_only,full,3.577254387307179,3.9247896514051925
1407,0.0074314934597390974,0.24854663454689147,-0.09483022471028132,0.2757640369580668,0.09041994545810934,1.121541276456939,0.26205753199101256,0.7431493459739097,0.13053141728933298,248.3841227646206,SPY,5,close,atr10,3R,long_short,full,3.577254387307179,3.9247896514051925
752,0.021378820199890528,0.377596722600977,-0.09865732200890105,0.2047872340425532,0.12699279942344946,1.552617364313395,0.12051457475270677,2.137882019989053,0.1303160104469593,132.75398743354276,SPY,5,close,atr10,eod,long_only,full,3.577254387307179,3.9247896514051925
655,0.005440153414231527,0.38983002745370837,-0.10113307535203947,0.15725190839694655,0.11083820410950614,0.35715481431900986,0.7209759109253278,0.5440153414231528,0.13077872407630248,115.63013533107781,SPY,5,close,atr10,eod,short_only,full,3.577254387307179,3.9247896514051925
1407,0.013958900694128876,0.38328583286125134,-0.10034203718822512,0.18265813788201848,0.11947235881887741,1.3660780063827966,0.1719144806587618,1.3958900694128875,0.13053141728933298,248.3841227646206,SPY,5,close,atr10,eod,long_short,full,3.577254387307179,3.9247896514051925
759,0.0009809149343775563,0.3136206447655123,0.07221062081617606,0.5072463768115942,0.011517957174190893,0.08616831317386069,0.9313326194173333,0.09809149343775563,0.27405333512636393,133.98972933784438,SPY,5,close,or,1R,long_only,full,3.577254387307179,3.9247896514051925
662,0.0042080953128081485,0.32852267722913947,0.11247787287165349,0.5377643504531722,0.06695833761107133,0.32957116662494274,0.7417240121156217,0.42080953128081483,0.29186785049139863,116.86587723537941,SPY,5,close,or,1R,short_only,full,3.577254387307179,3.9247896514051925
1421,0.0024843585730271378,0.32053962341773445,0.1033648965428033,0.5214637579169599,0.03734591765921189,0.2921659465742015,0.77015974694547,0.24843585730271378,0.2823525674779846,250.85560657322378,SPY,5,close,or,1R,long_short,full,3.577254387307179,3.9247896514051925
759,0.008933080591690054,0.40686816591661096,-0.143887048666802,0.38735177865612647,0.055352234878058806,0.6048788910140022,0.5452594698522237,0.8933080591690055,0.27405333512636393,133.98972933784438,SPY,5,close,or,2R,long_only,full,3.577254387307179,3.9247896514051925
662,0.012304045263225354,0.444755289190903,-0.14714342119788948,0.37915407854984895,0.08323359136440783,0.7117964099696532,0.4765908561232495,1.2304045263225354,0.29186785049139863,116.86587723537941,SPY,5,close,or,2R,short_only,full,3.577254387307179,3.9247896514051925
1421,0.010503508890463005,0.4247909458186065,-0.14514436281625487,0.38353272343420125,0.06834129750575976,0.9320864507491051,0.3512918496644364,1.0503508890463005,0.2823525674779846,250.85560657322378,SPY,5,close,or,2R,long_short,full,3.577254387307179,3.9247896514051925
759,0.011242328590972038,0.4477060409327445,-0.14995423474653485,0.3544137022397892,0.07318898614325378,0.6918058151462003,0.48905928426673206,1.1242328590972037,0.27405333512636393,133.98972933784438,SPY,5,close,or,3R,long_only,full,3.577254387307179,3.9247896514051925
662,0.017237882390108455,0.5025328937781969,-0.16230717485978616,0.3338368580060423,0.11909585580076758,0.8825684816460595,0.3774694641025764,1.7237882390108457,0.29186785049139863,116.86587723537941,SPY,5,close,or,3R,short_only,full,3.577254387307179,3.9247896514051925
1421,0.014035471880928624,0.47387765397000065,-0.15338767639582537,0.3448275862068966,0.09457557848194073,1.11649768698824,0.26420915972053005,1.4035471880928625,0.2823525674779846,250.85560657322378,SPY,5,close,or,3R,long_short,full,3.577254387307179,3.9247896514051925
759,0.021839717637850146,0.5031563656058025,-0.15069857730325537,0.3412384716732543,0.09766096506986295,1.1958175850259745,0.23176775202764976,2.1839717637850145,0.27405333512636393,133.98972933784438,SPY,5,close,or,eod,long_only,full,3.577254387307179,3.9247896514051925
662,0.023091993169839196,0.5664386718286254,-0.16411361606182762,0.31419939577039274,0.15754826927594237,1.0489082934952063,0.2942203280963849,2.3091993169839196,0.29186785049139863,116.86587723537941,SPY,5,close,or,eod,short_only,full,3.577254387307179,3.9247896514051925
1421,0.022423114120733147,0.5333816589245896,-0.1566966034560366,0.3286418015482055,0.12556060995686122,1.5847285729876126,0.11302801703125365,2.2423114120733145,0.2823525674779846,250.85560657322378,SPY,5,close,or,eod,long_short,full,3.577254387307179,3.9247896514051925
709,-0.0015984142624288246,0.1516430873089486,-0.06753881437934531,0.4908321579689704,-0.020483123133127293,-0.280666026349843,0.7789665687721512,-0.15984142624288245,0.128625805747591,125.16300144997584,SPY,5,touch,atr10,1R,long_only,full,3.577254387307179,3.9247896514051925
698,-0.002335103067256667,0.16009196839947185,-0.06823110218589595,0.48424068767908307,-0.022463685320241743,-0.3853578596186114,0.6999722993832835,-0.2335103067256667,0.13248823134445034,123.22112131464475,SPY,5,touch,atr10,1R,short_only,full,3.577254387307179,3.9247896514051925
1407,-0.0019638789289319054,0.15583668679929324,-0.06799616385252287,0.48756218905472637,-0.02146566215701207,-0.4727070211734164,0.6364222167002609,-0.19638789289319053,0.130541920222792,248.3841227646206,SPY,5,touch,atr10,1R,long_short,full,3.577254387307179,3.9247896514051925
709,0.004557944605039328,0.20613362631870535,-0.08770520008202262,0.3526093088857546,0.02604990886307015,0.588766805741157,0.5560177161275177,0.4557944605039328,0.128625805747591,125.16300144997584,SPY,5,touch,atr10,2R,long_only,full,3.577254387307179,3.9247896514051925
698,0.004932025963058695,0.21438368046943201,-0.08966800521420502,0.36103151862464183,0.05067652273408907,0.6078009057975291,0.5433195284668493,0.4932025963058695,0.13248823134445034,123.22112131464475,SPY,5,touch,atr10,2R,short_only,full,3.577254387307179,3.9247896514051925
1407,0.004743522990183265,0.21019211687895262,-0.08843516864180485,0.35678749111584934,0.03826694971734962,0.8465091064344278,0.3972687959205645,0.47435229901832654,0.130541920222792,248.3841227646206,SPY,5,touch,atr10,2R,long_short,full,3.577254387307179,3.9247896514051925
709,0.01089164527481318,0.25549775271652686,-0.09417965230443837,0.28067700987306066,0.0708384572121832,1.135087971744078,0.25633846077531164,1.089164527481318,0.128625805747591,125.16300144997584,SPY,5,touch,atr10,3R,long_only,full,3.577254387307179,3.9247896514051925
698,0.002088016040833167,0.2576027279203258,-0.09863609262879808,0.27507163323782235,0.05623265963957247,0.21414655109003677,0.8304327751812544,0.2088016040833167,0.13248823134445034,123.22112131464475,SPY,5,touch,atr10,3R,short_only,full,3.577254387307179,3.9247896514051925
1407,0.006524244276008595,0.2564907095104997,-0.09620099240982942,0.27789623312011374,0.06359265287267908,0.9541257637107162,0.3400199862592834,0.6524244276008595,0.130541920222792,248.3841227646206,SPY,5,touch,atr10,3R,long_short,full,3.577254387307179,3.9247896514051925
709,0.01315182600061589,0.35323413636632545,-0.0989986098618076,0.19322990126939352,0.10581456813591637,0.991394499846498,0.3214929849085302,1.315182600061589,0.128625805747591,125.16300144997584,SPY,5,touch,atr10,eod,long_only,full,3.577254387307179,3.9247896514051925
698,-0.002446920033535419,0.39295053379765293,-0.10981336857303094,0.15329512893982808,0.05119777408451103,-0.16451655429480883,0.8693245158570115,-0.24469200335354188,0.13248823134445034,123.22112131464475,SPY,5,touch,atr10,eod,short_only,full,3.577254387307179,3.9247896514051925
1407,0.005413428891989298,0.3734138397107052,-0.10274823080654767,0.1734186211798152,0.0787196695944232,0.5437873183271739,0.5865878366097634,0.5413428891989298,0.130541920222792,248.3841227646206,SPY,5,touch,atr10,eod,long_short,full,3.577254387307179,3.9247896514051925
717,-0.0011229840927271563,0.24150001474181088,-0.06336437269271535,0.497907949790795,-0.007405896040392687,-0.12451337947860414,0.9009088075247975,-0.11229840927271563,0.21003703528649384,126.57527791203479,SPY,5,touch,or,1R,long_only,full,3.577254387307179,3.9247896514051925
704,0.0017179941277795238,0.24730248988471337,-0.00855434603260851,0.5,0.00030424319408901455,0.18432299380519196,0.8537600765131768,0.17179941277795238,0.21581244133480004,124.28032866118897,SPY,5,touch,or,1R,short_only,full,3.577254387307179,3.9247896514051925
1421,0.00028450969139438126,0.24430995631776353,-0.04443859244872803,0.4989444053483462,-0.0035860944773560117,0.043898829189550494,0.9649850485742237,0.028450969139438127,0.21289832019712548,250.85560657322378,SPY,5,touch,or,1R,long_short,full,3.577254387307179,3.9247896514051925
717,0.015227142390253943,0.34086752948957877,-0.12123065497318876,0.3612273361227336,0.05138249230674105,1.196168478653893,0.23163081897951487,1.5227142390253943,0.21003703528649384,126.57527791203479,SPY,5,touch,or,2R,long_only,full,3.577254387307179,3.9247896514051925
704,0.01222821712371794,0.3467191488818377,-0.1252067624923519,0.3693181818181818,0.07926248182867769,0.9357754409622873,0.3493888187472578,1.222821712371794,0.21581244133480004,124.28032866118897,SPY,5,touch,or,2R,short_only,full,3.577254387307179,3.9247896514051925
1421,0.013741397571364892,0.34366118731065903,-0.12311369305913232,0.36523574947220266,0.06519495720712344,1.5072922207733932,0.13173577070932918,1.3741397571364893,0.21289832019712548,250.85560657322378,SPY,5,touch,or,2R,long_short,full,3.577254387307179,3.9247896514051925
717,0.02331439196755308,0.40054271733123503,-0.12920179568596846,0.3110181311018131,0.10648587119261231,1.5586005734789985,0.11909094723083746,2.331439196755308,0.21003703528649384,126.57527791203479,SPY,5,touch,or,3R,long_only,full,3.577254387307179,3.9247896514051925
704,0.005792475986846498,0.3958746399833593,-0.14204990842233578,0.28551136363636365,0.05347350027168689,0.3882333954268152,0.6978433215999631,0.5792475986846498,0.21581244133480004,124.28032866118897,SPY,5,touch,or,3R,short_only,full,3.577254387307179,3.9247896514051925
1421,0.014633583487315615,0.3981931018487693,-0.13657757606321105,0.2983814215341309,0.08022217722475057,1.3853324154183901,0.16595084624497813,1.4633583487315616,0.21289832019712548,250.85560657322378,SPY,5,touch,or,3R,long_short,full,3.577254387307179,3.9247896514051925
717,0.033743790800655184,0.49172345530259015,-0.13407188000919495,0.2789400278940028,0.1467740724185942,1.8375218968179465,0.0661328869737503,3.3743790800655185,0.21003703528649384,126.57527791203479,SPY,5,touch,or,eod,long_only,full,3.577254387307179,3.9247896514051925
704,0.010686557863004383,0.4959183879843192,-0.14763386554598118,0.234375,0.09325033562964989,0.5717602507310694,0.5674844098073322,1.0686557863004382,0.21581244133480004,124.28032866118897,SPY,5,touch,or,eod,short_only,full,3.577254387307179,3.9247896514051925
1421,0.022320643729503768,0.4937669427653383,-0.14118506465367106,0.2568613652357495,0.12025703462871605,1.7040476846844173,0.08837217905761952,2.2320643729503766,0.21289832019712548,250.85560657322378,SPY,5,touch,or,eod,long_short,full,3.577254387307179,3.9247896514051925
726,0.00501894824375031,0.14109408945135116,0.0712672521000028,0.5247933884297521,0.05048590454703112,0.9584560571937644,0.3378328397147494,0.5018948243750311,0.1293947691211961,128.16408893185113,SPY,15,close,atr10,1R,long_only,full,3.577254387307179,3.9247896514051925
677,-0.006993492681006827,0.14428492178005317,-0.06765327441704562,0.4874446085672083,-0.025110782865583457,-1.2611522257791246,0.2072540073064122,-0.6993492681006827,0.13171400562985688,119.51389560173997,SPY,15,close,atr10,1R,short_only,full,3.577254387307179,3.9247896514051925
1403,-0.0007775040057583001,0.14271811343269494,0.06310618564803182,0.5067712045616536,0.01400767405641097,-0.20405741209925107,0.8383086342745338,-0.07775040057583002,0.1305138875220253,247.67798453359111,SPY,15,close,atr10,1R,long_short,full,3.577254387307179,3.9247896514051925
726,0.017489158390045747,0.2063790757571785,-0.08532463833503524,0.3760330578512397,0.12386832542906195,2.283345117331792,0.022410047364263663,1.7489158390045747,0.1293947691211961,128.16408893185113,SPY,15,close,atr10,2R,long_only,full,3.577254387307179,3.9247896514051925
677,-0.004258457492042348,0.2007009853545501,-0.09174671556565009,0.34268833087149186,0.025473093447594818,-0.5520738114315996,0.5808977837062652,-0.4258457492042348,0.13171400562985688,119.51389560173997,SPY,15,close,atr10,2R,short_only,full,3.577254387307179,3.9247896514051925
1403,0.006995119935182139,0.20387648472168735,-0.08800095010030799,0.35994297933000713,0.07638894406665764,1.2851590055782942,0.19873672571081302,0.6995119935182139,0.1305138875220253,247.67798453359111,SPY,15,close,atr10,2R,long_short,full,3.577254387307179,3.9247896514051925
726,0.026690451819214613,0.2564669038929721,-0.09127638142594885,0.3140495867768595,0.2095350375701295,2.8040961880823403,0.005045784938145559,2.669045181921461,0.1293947691211961,128.16408893185113,SPY,15,close,atr10,3R,long_only,full,3.577254387307179,3.9247896514051925
677,0.0005970147754521167,0.24077177203506342,-0.0961733144361176,0.27474150664697194,0.0774910418347232,0.06451695246921567,0.9485586091139342,0.05970147754521167,0.13171400562985688,119.51389560173997,SPY,15,close,atr10,3R,short_only,full,3.577254387307179,3.9247896514051925
1403,0.014099392034020592,0.24927000836778368,-0.09299852852533899,0.29508196721311475,0.14581886856594556,2.1186498835682226,0.03412006666921208,1.4099392034020592,0.1305138875220253,247.67798453359111,SPY,15,close,atr10,3R,long_short,full,3.577254387307179,3.9247896514051925
726,0.029916587854870218,0.3767889138575705,-0.09568285560390796,0.2327823691460055,0.21988425607530768,2.1393520253359877,0.03240716920697406,2.991658785487022,0.1293947691211961,128.16408893185113,SPY,15,close,atr10,eod,long_only,full,3.577254387307179,3.9247896514051925
677,0.01826782663549708,0.41707697173891606,-0.1019708800314787,0.16838995568685378,0.18165372303380292,1.1396329676877823,0.25443924449664035,1.826782663549708,0.13171400562985688,119.51389560173997,SPY,15,close,atr10,eod,short_only,full,3.577254387307179,3.9247896514051925
1403,0.024295624672036564,0.39664073277222095,-0.09814480362123346,0.20171062009978616,0.20143659330332,2.2943495980457858,0.02177042577907584,2.4295624672036564,0.1305138875220253,247.67798453359111,SPY,15,close,atr10,eod,long_short,full,3.577254387307179,3.9247896514051925
734,0.02277197109612722,0.4070337817956989,0.12501723770199666,0.5435967302452316,0.06264731803694101,1.5157172695509675,0.12959085894660594,2.2771971096127217,0.37693691538138097,129.5763653939101,SPY,15,close,or,1R,long_only,full,3.577254387307179,3.9247896514051925
683,-0.0013614025872123315,0.4400741361545409,0.03648051497208108,0.5036603221083455,0.013608930859674916,-0.08084833460421015,0.9355625683965192,-0.13614025872123314,0.4090105506183307,120.57310294828419,SPY,15,close,or,1R,short_only,full,3.577254387307179,3.9247896514051925
1417,0.01113958279286616,0.4233030481847349,0.10373292424573347,0.5243472124206069,0.039010607774363215,0.9906094233235326,0.3218763345203781,1.113958279286616,0.3923965433749143,250.1494683421943,SPY,15,close,or,1R,long_short,full,3.577254387307179,3.9247896514051925
734,0.02969309813326121,0.5013108196489529,-0.11619002365683925,0.4673024523160763,0.10977446651690051,1.6047096548401785,0.1085577161879252,2.969309813326121,0.37693691538138097,129.5763653939101,SPY,15,close,or,2R,long_only,full,3.577254387307179,3.9247896514051925
683,0.022075785777777735,0.5508783346956777,-0.15314989813507146,0.40995607613469986,0.08506456348845642,1.0472993413227334,0.2949615397919363,2.2075785777777734,0.4090105506183307,120.57310294828419,SPY,15,close,or,2R,short_only,full,3.577254387307179,3.9247896514051925
1417,0.026021521323949127,0.5256130878728759,-0.13561829614103985,0.43966125617501767,0.09786418862810214,1.8635945770449494,0.06237865978571078,2.6021521323949126,0.3923965433749143,250.1494683421943,SPY,15,close,or,2R,long_short,full,3.577254387307179,3.9247896514051925
734,0.03411537427015635,0.516717852468546,-0.12403537884419097,0.45776566757493187,0.12494046148333446,1.7887296402635118,0.07365836702302442,3.4115374270156353,0.37693691538138097,129.5763653939101,SPY,15,close,or,3R,long_only,full,3.577254387307179,3.9247896514051925
683,0.030042197223893407,0.6057534319113111,-0.16763546905275917,0.3850658857979502,0.09577916226273285,1.2961228330680001,0.1949331696502834,3.0042197223893408,0.4090105506183307,120.57310294828419,SPY,15,close,or,3R,short_only,full,3.577254387307179,3.9247896514051925
