start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1980-01-31,2009-12-31,1660037.6009300689,1559517.4560267602,0.08868699227767807,0.08539850612703836,-0.5047912129058942,-0.48616097860129237,0.9394470674357073,False,1,218
1980-02-29,2010-01-31,1585511.9643311754,1488614.320880139,0.08627047452106651,0.08293741360409101,-0.5047420830789898,-0.48589921867401076,0.9388855804113019,False,1,218
1980-03-31,2010-02-28,1619408.7943438578,1519515.2080470137,0.08738451443589867,0.0840253431325706,-0.5046921478028037,-0.48563260557858534,0.9383147808967418,False,1,218
1980-04-30,2010-03-31,1698882.1186401462,1592978.9232689461,0.08990042718092939,0.08651808349126977,-0.5046355956140394,-0.48532997745887274,0.9376630113359664,False,1,218
1980-05-31,2010-04-30,1708238.7455133686,1600664.3881928183,0.09018823385571006,0.08677162750343625,-0.5045801661041898,-0.48503264743212127,0.9370261577293626,False,1,218
1980-06-30,2010-05-31,1556560.9346443266,1457588.1842237043,0.08529833365347206,0.08182004365685414,-0.5045264993010782,-0.48474410095535814,0.9364157559027797,False,1,218
1980-07-31,2010-06-30,1461016.8829113247,1367239.9568953426,0.08194479227815021,0.07841215748263841,-0.5044731940573164,-0.4844568418882924,0.9358139340394782,False,1,218
1980-08-31,2010-07-31,1549350.7672311277,1449013.1188644222,0.0850531707917972,0.08150664490678872,-0.5044221854171002,-0.4841813443567453,0.9352389074902511,False,1,218
1980-09-30,2010-08-31,1466139.6163944183,1370347.0727576057,0.08213058256541839,0.07853339991617281,-0.5043708215875682,-0.48390331892254634,0.9346634232063186,False,1,218
1980-10-31,2010-09-30,1582957.8964112115,1478626.0986109667,0.08618548966715855,0.08258049133150092,-0.504319829202884,-0.48362669705307804,0.9340906046605664,False,1,218
1980-11-30,2010-10-31,1628785.0745662816,1520500.8538035082,0.08768821424353956,0.08405964760790186,-0.5042688692954139,-0.483349645137082,0.9335184104682395,False,1,218
1980-12-31,2010-11-30,1616140.7471780954,1507856.526415322,0.08727821386680401,0.08361772758737773,-0.5042221051273348,-0.48309486909782107,0.9329982732309386,False,1,218
1981-01-31,2010-12-31,1709473.1418539602,1593965.7194284773,0.09022607634801028,0.08655071208321785,-0.5041714899492906,-0.48281853355117144,0.9324309814541967,False,1,218
1981-02-28,2011-01-31,1734194.756230384,1615964.7062558385,0.0909778105489274,0.08727248113318997,-0.5041175118702854,-0.48252317296074376,0.9318242374163661,False,1,218
1981-03-31,2011-02-28,1777655.4591492289,1655386.3440486146,0.09227176566482709,0.0885396407819834,-0.5040636118965529,-0.4822275523547638,0.9312188903247138,False,1,218
1981-04-30,2011-03-31,1762994.724909921,1640689.5409975217,0.09183911864783845,0.08807108672377373,-0.5040106501045393,-0.4819364059177599,0.9306264606556617,False,1,218
1981-05-31,2011-04-30,1798932.753139423,1673022.0999949353,0.09289288399726936,0.08909598933987817,-0.5039554620354334,-0.4816323104485162,0.930008137922469,False,1,218
1981-06-30,2011-05-31,1762594.3351645845,1638125.8618139313,0.09182724859686098,0.08798888806894634,-0.5038995412223076,-0.4813234351366523,0.9293833692373517,False,1,218
1981-07-31,2011-06-30,1717500.7853757539,1595115.3476166031,0.09047145986895044,0.08658869713702289,-0.5038420159548535,-0.48100491520074506,0.9287421357816874,False,1,218
1981-08-31,2011-07-31,1667090.294969135,1547209.8870382388,0.08890957152860879,0.08498013711376151,-0.503783331226688,-0.4806791544840905,0.9280900330997874,False,1,218
1981-09-30,2011-08-31,1561037.3458797282,1447686.1827819066,0.08544992262355522,0.0814579677500471,-0.5037199676624813,-0.4803264870074805,0.9273872829519385,False,1,218
1981-10-31,2011-09-30,1435947.6792797672,1330597.216480068,0.08102522167304693,0.07695911598209881,-0.503651763377106,-0.4799457884271676,0.926633494855091,False,1,218
1981-11-30,2011-10-31,1576896.5129801512,1460048.3240556142,0.08598320449310659,0.08190958493882983,-0.5035854754974505,-0.47957470039687977,0.9258999002390413,False,1,218
