entry_time,exit_time,entry_i,exit_i,bars_held,direction,entry_px,exit_px,risk_px,R,ret_pct,risk_pct_of_px,exit_reason,spec,mode,zone_i,trend,impulse_atr,symbol,date
2021-04-14 14:45:00,2021-04-14 15:10:00,63,68,5,1,3339.37,3328.108201577445,11.261798422554875,-1.0,-0.33724320523197115,0.33724320523197115,stop,slc_as_written,model,1,1,2.028342264314996,AMZN,2021-04-14
2021-05-12 14:50:00,2021-05-12 15:55:00,64,77,13,-1,3159.975,3152.62,12.404264468317251,0.5929412436171468,0.23275500597314908,0.39254312038282746,eod,slc_as_written,model,1,-1,2.2224492748753812,AMZN,2021-05-12
2021-06-07 14:55:00,2021-06-07 15:00:00,65,66,1,-1,3192.293,3193.9349580463113,1.6419580463111743,-1.0,-0.051435067091622676,0.051435067091622676,stop,slc_as_written,model,0,-1,2.4066761335658176,AMZN,2021-06-07
2021-11-03 14:20:00,2021-11-03 14:55:00,58,65,7,-1,3352.795,3369.7727115043826,16.97771150438257,-1.0,-0.5063748754213295,0.5063748754213295,stop,slc_as_written,model,3,-1,2.1672875101189946,AMZN,2021-11-03
2021-11-16 15:45:00,2021-11-16 15:50:00,75,76,1,1,3540.75,3538.4198676933297,2.3301323066702935,-1.0,-0.06580900393053148,0.06580900393053148,stop,slc_as_written,model,0,1,2.1105890490143002,AMZN,2021-11-16
2021-12-15 14:35:00,2021-12-15 14:55:00,61,65,4,-1,3366.83,3382.776807217078,15.946807217078003,-1.0,-0.4736445623057298,0.4736445623057298,stop,slc_as_written,model,3,-1,2.2440503297417393,AMZN,2021-12-15
2022-02-02 15:00:00,2022-02-02 15:55:00,66,77,11,1,3003.44,3012.36,24.468536521841088,0.36454979610398475,0.2969927816104225,0.8146837134033337,eod,slc_as_written,model,0,1,2.306833371823968,AMZN,2022-02-02
2022-02-09 15:40:00,2022-02-09 15:55:00,74,77,3,1,3218.3,3224.29,15.124800917243647,0.3960382707034932,0.18612310847341085,0.4699624310115168,eod,slc_as_written,model,0,1,2.2515258889434477,AMZN,2022-02-09
2022-02-15 15:50:00,2022-02-15 15:55:00,76,77,1,-1,3129.49,3130.6491904530726,1.1591904530728243,-1.0,-0.037040874170322466,0.037040874170322466,stop,slc_as_written,model,1,-1,2.2302528935663455,AMZN,2022-02-15
2022-02-28 14:05:00,2022-02-28 14:10:00,55,56,1,1,3018.075,3017.212236162699,0.8627638373009177,-1.0,-0.0285865605493872,0.0285865605493872,stop,slc_as_written,model,0,1,2.4829004287462433,AMZN,2022-02-28
2022-03-01 15:15:00,2022-03-01 15:25:00,69,71,2,1,3031.89,3018.683859321603,13.206140678396878,-1.0,-0.43557453200468615,0.43557453200468615,stop,slc_as_written,model,1,1,2.8373154123818263,AMZN,2022-03-01
2022-04-04 14:20:00,2022-04-04 14:25:00,58,59,1,-1,3340.58,3344.200407194712,3.620407194712243,-1.0,-0.10837660510187581,0.10837660510187581,stop,slc_as_written,model,0,-1,2.394971641264103,AMZN,2022-04-04
2022-04-06 14:35:00,2022-04-06 15:00:00,61,66,5,1,3168.16,3209.4208184342215,20.63040921711081,2.0,1.3023590486030256,0.6511795243015128,target,slc_as_written,model,1,1,2.679869193178137,AMZN,2022-04-06
2022-04-11 13:35:00,2022-04-11 15:35:00,49,73,24,-1,3042.5,3010.985602768914,15.757198615543075,2.0,1.035805989518033,0.5179029947590165,target,slc_as_written,model,2,-1,2.108049214617107,AMZN,2022-04-11
2022-04-25 15:10:00,2022-04-25 15:20:00,68,70,2,-1,2891.59,2911.3758702286577,19.785870228657586,-1.0,-0.6842557288086342,0.6842557288086342,stop,slc_as_written,model,0,-1,2.0911408330108805,AMZN,2022-04-25
2022-05-23 15:05:00,2022-05-23 15:55:00,67,77,10,-1,2147.91,2151.14,17.678033904233416,-0.18271262616067954,-0.15037874026379217,0.8230342008852054,eod,slc_as_written,model,2,-1,2.218664119013693,AMZN,2022-05-23
2022-06-16 15:15:00,2022-06-16 15:55:00,69,77,8,1,103.1199,103.67,1.2139702899668379,0.45314123792521116,0.5334566848881743,1.1772415314278213,eod,slc_as_written,model,1,1,2.452107443352846,AMZN,2022-06-16
2022-12-01 14:20:00,2022-12-01 15:55:00,58,77,19,1,95.54,95.48,0.6472268164824015,-0.09270320461394804,-0.06280092108017822,0.6774406703814125,eod,slc_as_written,model,0,1,2.152993292769055,AMZN,2022-12-01
2023-01-13 15:45:00,2023-01-13 15:55:00,75,77,2,1,98.1,98.12,0.3782738039939204,0.05287175529694271,0.02038735983691155,0.385600207944873,eod,slc_as_written,model,1,1,2.182066557104085,AMZN,2023-01-13
2023-06-23 15:30:00,2023-06-23 15:50:00,72,76,4,1,129.495,129.04982847431526,0.44517152568474216,-1.0,-0.3437750690642435,0.3437750690642435,stop,slc_as_written,model,0,1,2.1855194455000007,AMZN,2023-06-23
2023-07-20 15:50:00,2023-07-20 15:55:00,76,77,1,1,130.06,129.97,0.3515201200222009,-0.2560308638786289,-0.06919883130862942,0.2702753498556058,eod,slc_as_written,model,2,1,2.996920412539871,AMZN,2023-07-20
2023-10-13 12:50:00,2023-10-13 13:05:00,40,43,3,1,130.26,129.73924488955322,0.5207551104467711,-1.0,-0.39978129160661074,0.39978129160661074,stop,slc_as_written,model,0,1,2.0632952938761986,AMZN,2023-10-13
2024-02-14 13:30:00,2024-02-14 13:45:00,48,51,3,-1,169.93,170.22138162124824,0.2913816212482345,-1.0,-0.1714715596117428,0.1714715596117428,stop,slc_as_written,model,0,-1,2.0357069824421172,AMZN,2024-02-14
2024-06-17 14:40:00,2024-06-17 15:20:00,62,70,8,-1,184.23,184.98769119197186,0.7576911919718725,-1.0,-0.4112745980415093,0.4112745980415093,stop,slc_as_written,model,3,-1,2.8112155075818466,AMZN,2024-06-17
2024-07-11 15:35:00,2024-07-11 15:40:00,73,74,1,-1,194.855,194.65793144969686,0.09853427515156454,2.0,0.10113599871860056,0.05056799935930028,target,slc_as_written,model,1,-1,2.2511712531046792,AMZN,2024-07-11
2024-11-12 13:15:00,2024-11-12 13:55:00,45,53,8,-1,208.35,208.82910134805007,0.4791013480500794,-1.0,-0.2299502510439546,0.2299502510439546,stop,slc_as_written,model,1,-1,2.1248439766845766,AMZN,2024-11-12
2025-01-08 14:05:00,2025-01-08 14:25:00,55,59,4,-1,222.86,223.30347774568133,0.4434777456813208,-1.0,-0.1989938731406806,0.1989938731406806,stop,slc_as_written,model,2,-1,2.5740522743468968,AMZN,2025-01-08
2025-04-01 15:30:00,2025-04-01 15:50:00,72,76,4,-1,191.79,192.31297683224722,0.5229768322472239,-1.0,-0.272682012746871,0.272682012746871,stop,slc_as_written,model,0,-1,2.088651083706211,AMZN,2025-04-01
2025-04-22 12:00:00,2025-04-22 12:05:00,30,31,1,-1,174.03,174.28758147229703,0.25758147229703354,-1.0,-0.14800980997358704,0.14800980997358704,stop,slc_as_written,model,0,-1,2.240976945732388,AMZN,2025-04-22
2025-05-06 12:20:00,2025-05-06 12:50:00,34,40,6,1,186.2601,185.98639125620318,0.2737087437968171,-1.0,-0.14694974597179808,0.14694974597179808,stop,slc_as_written,model,0,1,2.74953640811787,AMZN,2025-05-06
2025-08-07 15:45:00,2025-08-07 15:50:00,75,76,1,-1,221.76,222.17042402855233,0.4104240285523417,-1.0,-0.18507577045109205,0.18507577045109205,stop,slc_as_written,model,0,-1,2.0440784995576693,AMZN,2025-08-07
2025-10-29 14:35:00,2025-10-29 14:40:00,61,62,1,1,228.67,228.46284512977965,0.20715487022033585,-1.0,-0.09059118827145488,0.09059118827145488,stop,slc_as_written,model,1,1,2.4162964761312677,AMZN,2025-10-29
2025-12-04 14:25:00,2025-12-04 14:35:00,59,61,2,-1,228.31,229.06219272644952,0.7521927264495218,-1.0,-0.32946113899939633,0.32946113899939633,stop,slc_as_written,model,0,-1,2.0239130492561066,AMZN,2025-12-04
2026-02-23 12:55:00,2026-02-23 15:55:00,41,77,36,1,204.05,205.26,1.070787863741515,1.1300090717988096,0.5929919137466206,0.52476739217913,eod,slc_as_written,model,0,1,2.0033199361201923,AMZN,2026-02-23
2026-07-14 15:00:00,2026-07-14 15:05:00,66,67,1,-1,247.105,247.6516028897931,0.546602889793121,-1.0,-0.22120268298622894,0.22120268298622894,stop,slc_as_written,model,0,-1,2.3239877407701077,AMZN,2026-07-14
2026-07-29 13:50:00,2026-07-29 14:00:00,52,54,2,-1,230.316,230.88582834808318,0.5698283480831776,-1.0,-0.2474115337550051,0.2474115337550051,stop,slc_as_written,model,1,-1,2.23554076952215,AMZN,2026-07-29
2026-08-03 15:20:00,2026-08-03 15:35:00,70,73,3,-1,284.4,284.8026926742388,0.4026926742388355,-1.0,-0.1415937673132333,0.1415937673132333,stop,slc_as_written,model,1,-1,2.2090731462666744,AMZN,2026-08-03
