n_is,mean_pct_is,std_pct_is,median_pct_is,win_rate_is,mean_R_is,t_is,p_is,breakeven_bps_is,mean_risk_pct_is,trades_per_yr_is,symbol,n_min,entry_rule,stop,target,direction_mode,window_is,n_oos,mean_pct_oos,std_pct_oos,median_pct_oos,win_rate_oos,mean_R_oos,t_oos,p_oos,breakeven_bps_oos,mean_risk_pct_oos,trades_per_yr_oos,window_oos
832,0.07453170798642962,1.6518192628140085,0.14505213378761456,0.5240384615384616,0.04057296534568643,1.301488126904059,0.19309142596583806,7.4531707986429625,2.183668556775313,146.87675205413242,NVDA,30,touch,or,1R,long_short,is_2021_2024M05,536,0.09034325881775292,1.436208782027433,0.13259306607424798,0.5261194029850746,0.03862053957511622,1.4563325923471437,0.1453006998457731,9.034325881775292,1.8949571219004389,94.6225229579507,oos_2024M06_2026M09
425,0.24477981353530145,1.8199144116051387,0.2556595604304996,0.5529411764705883,0.13447301064698142,2.7728035444669525,0.005557566069913422,24.477981353530147,2.1984249137069494,75.02718704688255,NVDA,30,touch,or,2R,long_only,is_2021_2024M05,256,0.11866940438716894,1.3820870410083401,0.07011581113412921,0.51171875,0.02535163442014999,1.373799488641067,0.16950393993908897,11.866940438716894,1.8394534962303197,45.1928467858869,oos_2024M06_2026M09
407,-0.008972043480326833,1.833347364640085,-0.17445313273284768,0.44717444717444715,0.0013918174833956254,-0.0987287902675024,0.921353609206714,-0.8972043480326832,2.1682595845494026,71.84956500724988,NVDA,30,touch,or,2R,short_only,is_2021_2024M05,280,0.04530652401010871,1.729154792675785,-0.010572839179923223,0.48928571428571427,0.03243839437355056,0.4384356766788508,0.6610704889527608,4.5306524010108715,1.94570329394169,49.4296761720638,oos_2024M06_2026M09
832,0.12064879694231984,1.8298054978141225,0.007836635190635849,0.5012019230769231,0.06937199427969845,1.90186519482309,0.057188780426673524,12.064879694231983,2.183668556775313,146.87675205413242,NVDA,30,touch,or,2R,long_short,is_2021_2024M05,536,0.08034551165288374,1.5719593786482542,0.0023337222870457187,0.5,0.02905367320177715,1.1833213394671669,0.236681818686719,8.034551165288374,1.8949571219004389,94.6225229579507,oos_2024M06_2026M09
425,0.2447574445671566,1.8731654923467225,0.2536203288745417,0.548235294117647,0.13073490872382568,2.6937310150379674,0.0070657161422091885,24.47574445671566,2.1984249137069494,75.02718704688255,NVDA,30,touch,or,3R,long_only,is_2021_2024M05,256,0.12931622998571624,1.4388250057650305,0.07011581113412921,0.51171875,0.030817619829366566,1.4380203787682508,0.1504282720515362,12.931622998571623,1.8394534962303197,45.1928467858869,oos_2024M06_2026M09
407,-0.012023247249846067,1.8583038436034034,-0.17474302496329727,0.44471744471744473,0.0014315760342288393,-0.1305275714076257,0.8961490419088065,-1.2023247249846067,2.1682595845494026,71.84956500724988,NVDA,30,touch,or,3R,short_only,is_2021_2024M05,280,0.042522110280633865,1.7609594294938233,-0.02852921082325405,0.4857142857142857,0.029194551615571624,0.40405871162978774,0.6861695456877006,4.252211028063386,1.94570329394169,49.4296761720638,oos_2024M06_2026M09
832,0.1191447744114834,1.8692054223283419,-0.01121633317460401,0.49759615384615385,0.06748195631437146,1.8385677174383175,0.06597879316909405,11.914477441148339,2.183668556775313,146.87675205413242,NVDA,30,touch,or,3R,long_short,is_2021_2024M05,536,0.08397601819947918,1.6142390685332741,0.0,0.498134328358209,0.029969748374399054,1.2043974270876432,0.22843600602976233,8.397601819947917,1.8949571219004389,94.6225229579507,oos_2024M06_2026M09
425,0.23570928344448028,1.8345265241948425,0.2536203288745417,0.548235294117647,0.12803690284772393,2.6487877383151566,0.008078105031990246,23.570928344448028,2.1984249137069494,75.02718704688255,NVDA,30,touch,or,eod,long_only,is_2021_2024M05,256,0.1567207894204118,1.5994438090327756,0.07011581113412921,0.51171875,0.04750156059658856,1.56775287544672,0.11693881652287241,15.672078942041178,1.8394534962303197,45.1928467858869,oos_2024M06_2026M09
407,-0.010249800880334966,1.8837896243408214,-0.17474302496329727,0.44471744471744473,-0.00407682188325061,-0.10976913266152268,0.912592471644821,-1.0249800880334967,2.1682595845494026,71.84956500724988,NVDA,30,touch,or,eod,short_only,is_2021_2024M05,280,0.03678226713716277,1.7645917596204637,-0.02852921082325405,0.4857142857142857,0.02383863829227389,0.3487974193598311,0.7272414009464656,3.6782267137162767,1.94570329394169,49.4296761720638,oos_2024M06_2026M09
832,0.11539035637693244,1.8617375073660076,-0.01121633317460401,0.49759615384615385,0.06340915529302843,1.7877744632205044,0.07381240246817944,11.539035637693244,2.183668556775313,146.87675205413242,NVDA,30,touch,or,eod,long_short,is_2021_2024M05,536,0.09406633748140109,1.687233949142563,0.0,0.498134328358209,0.03514033252717044,1.290747594642568,0.19679121502723618,9.40663374814011,1.8949571219004389,94.6225229579507,oos_2024M06_2026M09
433,-0.005242596602610013,0.19602889492714393,-0.10043229379328453,0.4780600461893764,-0.04387990762124703,-0.5565065729998048,0.5778646022924421,-0.5242596602610012,0.18371801643865313,76.43946350894151,QQQ,5,close,atr10,1R,long_only,is_2021_2024M05,291,-0.002134120640183018,0.18404577016924498,0.07846939134543106,0.5017182130584192,0.003436426116838488,-0.1978060724513292,0.8431967949205403,-0.2134120640183018,0.16991086477018003,51.371556307394876,oos_2024M06_2026M09
411,0.021805890077606343,0.20126018457934047,0.1116562690802263,0.5571776155717761,0.11432771700794374,2.196528601994568,0.02805413026854353,2.1805890077606342,0.18859467466762456,72.55570323827936,QQQ,5,close,atr10,1R,short_only,is_2021_2024M05,272,-0.0077081440532048,0.17841004704075772,-0.09541678551750661,0.47058823529411764,-0.05882463018142298,-0.7125493801720607,0.47612464472542637,-0.77081440532048,0.16598122858048509,48.01739971000483,oos_2024M06_2026M09
844,0.007929119067495346,0.19893606090698807,0.0977078744649611,0.5165876777251185,0.03316195697898686,1.1579309133652307,0.24689223094288115,0.7929119067495346,0.18609278721129202,148.99516674722088,QQQ,5,close,atr10,1R,long_short,is_2021_2024M05,563,-0.004827076889458195,0.1812052499612015,-0.09149387809741324,0.4866785079928952,-0.026643515824772736,-0.6320735804639771,0.5273387978651614,-0.4827076889458195,0.16801235492364888,99.3889560173997,oos_2024M06_2026M09
433,0.005511636327210564,0.2817405798082339,-0.12757519727603245,0.3325635103926097,-0.0023094688221709007,0.4070756247426472,0.6839524454848349,0.5511636327210564,0.18371801643865313,76.43946350894151,QQQ,5,close,atr10,2R,long_only,is_2021_2024M05,291,0.01593429896623021,0.2636975487097019,-0.12238394367170037,0.3745704467353952,0.11981570050410513,1.0307975155642501,0.3026357835783564,1.593429896623021,0.16991086477018003,51.371556307394876,oos_2024M06_2026M09
411,0.023280031574554435,0.29437704600946896,-0.12493627899877327,0.3771289537712895,0.13135934717826003,1.6032473582657898,0.10888005356042685,2.3280031574554436,0.18859467466762456,72.55570323827936,QQQ,5,close,atr10,2R,short_only,is_2021_2024M05,272,-0.007074461963795418,0.2485039684848703,-0.12335375630063121,0.31985294117647056,-0.04044227724024651,-0.46950966777689807,0.6387053760963934,-0.7074461963795419,0.16598122858048509,48.01739971000483,oos_2024M06_2026M09
844,0.014164255339838918,0.2879293218994866,-0.12612498129311694,0.3542654028436019,0.06278281005955555,1.4291541543622353,0.15295993131943142,1.4164255339838918,0.18609278721129202,148.99516674722088,QQQ,5,close,atr10,2R,long_short,is_2021_2024M05,563,0.004818165799326179,0.25650046326910375,-0.12299385876391597,0.3481349911190053,0.04239088710008443,0.44570528534383486,0.6558101462251524,0.4818165799326179,0.16801235492364888,99.3889560173997,oos_2024M06_2026M09
433,0.015553455970092507,0.34824721057374874,-0.13652171817177397,0.27251732101616627,0.0633517291767701,0.9293583511318565,0.3527034044306552,1.5553455970092507,0.18371801643865313,76.43946350894151,QQQ,5,close,atr10,3R,long_only,is_2021_2024M05,291,0.02568760217971558,0.3265205838956573,-0.12869745842492678,0.3024054982817869,0.17070214439792852,1.342021571835422,0.17958900132157796,2.568760217971558,0.16991086477018003,51.371556307394876,oos_2024M06_2026M09
411,0.017276092493235556,0.3581977930818223,-0.13913724466487948,0.2798053527980535,0.11391078384433027,0.9777853492955356,0.3281804985539081,1.7276092493235558,0.18859467466762456,72.55570323827936,QQQ,5,close,atr10,3R,short_only,is_2021_2024M05,272,0.0004274896652828352,0.30612664280597884,-0.12983313501363003,0.25735294117647056,0.013400957139617713,0.023030795721209852,0.9816257080265596,0.04274896652828352,0.16598122858048509,48.01739971000483,oos_2024M06_2026M09
844,0.01639232280778421,0.35291907538356737,-0.13820818220003778,0.27606635071090047,0.08797231148526208,1.3493872069263015,0.17721262777482538,1.6392322807784208,0.18609278721129202,148.99516674722088,QQQ,5,close,atr10,3R,long_short,is_2021_2024M05,563,0.013483782279314682,0.3168029278264229,-0.12877389734753847,0.28063943161634103,0.09470583367988138,1.009896209743496,0.31254501878861873,1.3483782279314682,0.16801235492364888,99.3889560173997,oos_2024M06_2026M09
433,0.03282140593356888,0.5438433193101713,-0.145783398757379,0.18937644341801385,0.18957004667559188,1.2558198133626644,0.20918130633371956,3.282140593356888,0.18371801643865313,76.43946350894151,QQQ,5,close,atr10,eod,long_only,is_2021_2024M05,291,0.013088431786189845,0.38517398525506635,-0.1367951685728046,0.21993127147766323,0.09687123070796554,0.5796651104004292,0.562140475839815,1.3088431786189845,0.16991086477018003,51.371556307394876,oos_2024M06_2026M09
411,0.08476908852809799,0.6809613221945612,-0.14616588139142495,0.1897810218978102,0.4347512015902389,2.523689839409465,0.011613033893458358,8.4769088528098,0.18859467466762456,72.55570323827936,QQQ,5,close,atr10,eod,short_only,is_2021_2024M05,272,0.02725672934731709,0.5371141397426953,-0.13710604556522415,0.1801470588235294,0.22538079567738412,0.8369347652005429,0.40262923750794255,2.725672934731709,0.16598122858048509,48.01739971000483,oos_2024M06_2026M09
844,0.05811820397426967,0.6146300008354976,-0.14597464007440197,0.1895734597156398,0.308965135147061,2.7470695392176183,0.006013038380648261,5.811820397426967,0.18609278721129202,148.99516674722088,QQQ,5,close,atr10,eod,long_short,is_2021_2024M05,563,0.019933506273981338,0.4644545936868598,-0.13701778852362784,0.20071047957371227,0.1589575569454111,1.0183442885589549,0.30851436800191623,1.9933506273981338,0.16801235492364888,99.3889560173997,oos_2024M06_2026M09
442,-0.000807288163116281,0.5011109912491056,0.1644726323275635,0.5180995475113123,0.025541058885594527,-0.03386926645905617,0.9729814009336946,-0.0807288163116281,0.46908672270017365,78.02827452875785,QQQ,5,close,or,1R,long_only,is_2021_2024M05,291,0.007123293273359096,0.4508602327957253,0.18312050301419514,0.5189003436426117,0.03232648343526229,0.2695165188983293,0.7875322321224327,0.7123293273359096,0.4179330579543874,51.371556307394876,oos_2024M06_2026M09
416,-0.027013936677884882,0.5343148199866351,-0.17576689345447555,0.47836538461538464,-0.03308781772081643,-1.0311867468915819,0.3024532543895133,-2.7013936677884884,0.494081192927657,73.43837602706621,QQQ,5,close,or,1R,short_only,is_2021_2024M05,272,0.041394365494738,0.44586344037985226,0.20404920376274188,0.5294117647058824,0.07266743796902873,1.5311714375578593,0.12572702792744783,4.139436549473801,0.42294938348052324,48.01739971000483,oos_2024M06_2026M09
858,-0.013513541988458631,0.5173387921385096,-0.02423348247365065,0.4988344988344988,-0.0028850631053926002,-0.7651345171759588,0.4441914477700273,-1.351354198845863,0.4812052537195595,151.46665055582406,QQQ,5,close,or,1R,long_short,is_2021_2024M05,563,0.023680543085464006,0.4483820043832515,0.19491261690663106,0.5239786856127886,0.05181625187786348,1.2531344852196775,0.2101567677178533,2.3680543085464008,0.42035657579294683,99.3889560173997,oos_2024M06_2026M09
442,0.04928853092200741,0.6836119854532553,-0.24110301731886796,0.4253393665158371,0.11209449543948996,1.5158189782303733,0.12956513184977547,4.928853092200741,0.46908672270017365,78.02827452875785,QQQ,5,close,or,2R,long_only,is_2021_2024M05,291,0.002731548245618008,0.5577267275055059,-0.21788926755686028,0.4020618556701031,0.03352229773489963,0.08354758728950772,0.9334161404399515,0.2731548245618008,0.4179330579543874,51.371556307394876,oos_2024M06_2026M09
416,-0.007439666434959986,0.688704370773911,-0.2740471287068955,0.36538461538461536,0.007854850025594905,-0.2203267813378556,0.8256166640935605,-0.7439666434959986,0.494081192927657,73.43837602706621,QQQ,5,close,or,2R,short_only,is_2021_2024M05,272,0.04528939977255082,0.594504378356156,-0.20932932432435153,0.40441176470588236,0.09406314584824761,1.2563943061235685,0.20897304500502667,4.5289399772550825,0.42294938348052324,48.01739971000483,oos_2024M06_2026M09
858,0.02178395038529595,0.6862717106594685,-0.2598956784090334,0.3962703962703963,0.06155406129941964,0.9297885340350868,0.3524805841058507,2.178395038529595,0.4812052537195595,151.46665055582406,QQQ,5,close,or,2R,long_short,is_2021_2024M05,563,0.02329235750907401,0.5756673061729038,-0.21680216802168178,0.40319715808170514,0.06277116218752957,0.9600549242075284,0.3370275729304115,2.329235750907401,0.42035657579294683,99.3889560173997,oos_2024M06_2026M09
442,0.06329800389881524,0.7559487463951103,-0.24835773085261767,0.4072398190045249,0.1472786154988879,1.7603896165671498,0.07834176867141363,6.329800389881523,0.46908672270017365,78.02827452875785,QQQ,5,close,or,3R,long_only,is_2021_2024M05,291,-0.0027854635802231163,0.5987323533604328,-0.22313278429145658,0.37800687285223367,0.016379931652932805,-0.07936175303325885,0.9367448893108956,-0.27854635802231165,0.4179330579543874,51.371556307394876,oos_2024M06_2026M09
416,0.030380457557946862,0.8071583637396484,-0.27972084686606924,0.34375,0.08107508566060016,0.7676835321491648,0.4426752220944914,3.0380457557946863,0.494081192927657,73.43837602706621,QQQ,5,close,or,3R,short_only,is_2021_2024M05,272,0.05778176324624679,0.6723105676458039,-0.2354937998391331,0.3786764705882353,0.12118867155613851,1.4174420249435735,0.15635373319922818,5.7781763246246785,0.42294938348052324,48.01739971000483,oos_2024M06_2026M09
858,0.04733798143051542,0.7809127830328642,-0.2731190496827842,0.3764568764568765,0.11517993436517263,1.7756233474541503,0.07579501914885856,4.733798143051542,0.4812052537195595,151.46665055582406,QQQ,5,close,or,3R,long_short,is_2021_2024M05,563,0.02647614511746749,0.6354972119634831,-0.2249300342612003,0.3783303730017762,0.06701577046940163,0.9885423979828106,0.3228870807936879,2.647614511746749,0.42035657579294683,99.3889560173997,oos_2024M06_2026M09
442,0.07801259655400128,0.81013001149861,-0.2579685601872904,0.39819004524886875,0.17846093532392518,2.024515689272176,0.042917119340365906,7.801259655400128,0.46908672270017365,78.02827452875785,QQQ,5,close,or,eod,long_only,is_2021_2024M05,291,0.011173843074675139,0.8221086562424677,-0.22366276204557858,0.3711340206185567,-9.398322571954543e-05,0.23185680196369524,0.8166492373137302,1.1173843074675138,0.4179330579543874,51.371556307394876,oos_2024M06_2026M09
416,0.03015197829056702,0.8507233959272429,-0.2803797301150273,0.33653846153846156,0.07028463629447507,0.7228931350098953,0.4697455415189111,3.015197829056702,0.494081192927657,73.43837602706621,QQQ,5,close,or,eod,short_only,is_2021_2024M05,272,0.05923244319204592,0.7246726393731634,-0.24123437812516949,0.3713235294117647,0.17459478820090119,1.3480383084723768,0.1776460616451696,5.923244319204592,0.42294938348052324,48.01739971000483,oos_2024M06_2026M09
858,0.054807448305063476,0.8299189161290389,-0.2743680499222747,0.3682983682983683,0.1260118206429797,1.9344057005912443,0.053063266119140806,5.480744830506348,0.4812052537195595,151.46665055582406,QQQ,5,close,or,eod,long_short,is_2021_2024M05,563,0.03439220760740133,0.7762495885207752,-0.23076614359673664,0.37122557726465366,0.08430272339602263,1.0512666038697693,0.29313616075415183,3.4392207607401333,0.42035657579294683,99.3889560173997,oos_2024M06_2026M09
423,-0.004246846751350673,0.2225809698238689,-0.09842247210823407,0.48699763593380613,-0.03662333445717439,-0.3924178400040372,0.6947495065831686,-0.4246846751350673,0.18104908053430158,74.6741179313678,QQQ,5,touch,atr10,1R,long_only,is_2021_2024M05,288,0.016364789235202983,0.21164988223533923,0.10877067459231213,0.5451388888888888,0.08211010778169105,1.3121655426805834,0.18946428524653092,1.6364789235202983,0.1693809897191049,50.84195263412276,oos_2024M06_2026M09
421,-0.007966189597499763,0.23279509167276669,-0.0983856544087406,0.4821852731591449,-0.03487407739921865,-0.7021305457792766,0.4825977545326505,-0.7966189597499763,0.19119020943075657,74.32104881585306,QQQ,5,touch,atr10,1R,short_only,is_2021_2024M05,275,0.010305223416841473,0.2043861654022217,0.09550780037834813,0.52,0.08235880814891684,0.8361270291261085,0.4030834440499136,1.0305223416841474,0.1665919286603183,48.547003383276945,oos_2024M06_2026M09
844,-0.006102111370105135,0.2276056646440111,-0.09840406325848733,0.48459715639810425,-0.035750778507649066,-0.7788759365333646,0.43605280023161863,-0.6102111370105135,0.1861076294269646,148.99516674722088,QQQ,5,touch,atr10,1R,long_short,is_2021_2024M05,563,0.013404965789289272,0.20797070037151047,0.10326863061608735,0.5328596802841918,0.08223158664667701,1.5293882632154387,0.1261682203040002,1.3404965789289272,0.16801865971703328,99.3889560173997,oos_2024M06_2026M09
423,0.01313941306399472,0.29833949351828737,-0.125114703585672,0.3664302600472813,0.03992511160169979,0.9058064343722905,0.365038314742105,1.313941306399472,0.18104908053430158,74.6741179313678,QQQ,5,touch,atr10,2R,long_only,is_2021_2024M05,288,0.027773215489723526,0.2812620934148115,-0.11763729254907908,0.4131944444444444,0.17957779080960978,1.6757576197806607,0.09378567844363883,2.7773215489723526,0.1693809897191049,50.84195263412276,oos_2024M06_2026M09
421,-0.00041348114814181744,0.3063735052539687,-0.139031929597372,0.3491686460807601,-0.005295421626632424,-0.027691441000381727,0.9779082501796756,-0.04134811481418174,0.19119020943075657,74.32104881585306,QQQ,5,touch,atr10,2R,short_only,is_2021_2024M05,275,0.020210592142377932,0.2713210116699974,-0.1178955136711545,0.3890909090909091,0.1446085836146517,1.2352701789403095,0.2167299683493873,2.021059214237793,0.1665919286603183,48.547003383276945,oos_2024M06_2026M09
844,0.006379023889457419,0.30227030273317507,-0.12830552532277295,0.3578199052132701,0.017368423818372943,0.6130981009588136,0.5398114758222665,0.6379023889457419,0.1861076294269646,148.99516674722088,QQQ,5,touch,atr10,2R,long_short,is_2021_2024M05,563,0.02407921651899522,0.27623125049489944,-0.11782781851083605,0.40142095914742454,0.16249691695772087,2.0683486150414288,0.03860725339286741,2.407921651899522,0.16801865971703328,99.3889560173997,oos_2024M06_2026M09
423,0.03138362838900056,0.37125144430456775,-0.1328295724465493,0.3049645390070922,0.14270698174582655,1.7386220550227873,0.0821012644820589,3.138362838900056,0.18104908053430158,74.6741179313678,QQQ,5,touch,atr10,3R,long_only,is_2021_2024M05,288,0.03390025873265906,0.3423146645832979,-0.12884216480209565,0.3333333333333333,0.22676164862528708,1.6806363487597746,0.09283357099034584,3.3900258732659063,0.1693809897191049,50.84195263412276,oos_2024M06_2026M09
421,-0.008092283827828492,0.36131271993242686,-0.15122419768062742,0.26128266033254155,-0.017782007549996356,-0.4595459083126094,0.6458421927288895,-0.8092283827828493,0.19119020943075657,74.32104881585306,QQQ,5,touch,atr10,3R,short_only,is_2021_2024M05,275,0.022096666069139546,0.33221350846326453,-0.12864271502473318,0.3018181818181818,0.16507668488969945,1.1030007600852432,0.2700268350727306,2.2096666069139546,0.1665919286603183,48.547003383276945,oos_2024M06_2026M09
844,0.01169244468842588,0.36664255560679165,-0.14307307318658075,0.283175355450237,0.06265263992883431,0.9264749386287034,0.3541992152874416,1.169244468842588,0.1861076294269646,148.99516674722088,QQQ,5,touch,atr10,3R,long_short,is_2021_2024M05,563,0.02813473833751187,0.33717029623389483,-0.12870742726060605,0.31793960923623443,0.19663133774200717,1.9799205821493575,0.04771245327341811,2.813473833751187,0.16801865971703328,99.3889560173997,oos_2024M06_2026M09
423,0.07067967741958639,0.6418476761641306,-0.14622541404409403,0.2033096926713948,0.35958356123992347,2.2648151905088802,0.023524022857684068,7.067967741958639,0.18104908053430158,74.6741179313678,QQQ,5,touch,atr10,eod,long_only,is_2021_2024M05,288,0.019841785920092312,0.4423137233141046,-0.13851641366017559,0.22569444444444445,0.14158631834186164,0.761283802084644,0.44648757329423927,1.9841785920092312,0.1693809897191049,50.84195263412276,oos_2024M06_2026M09
421,0.01646597795188081,0.6036825240648989,-0.16286556205634128,0.166270783847981,0.13420552151871235,0.5596544660341926,0.5757151463050556,1.646597795188081,0.19119020943075657,74.32104881585306,QQQ,5,touch,atr10,eod,short_only,is_2021_2024M05,275,0.0276633497377219,0.5246767476034104,-0.14445440723558747,0.19272727272727272,0.25455702120431734,0.8743378846450298,0.38193427364201105,2.76633497377219,0.1665919286603183,48.547003383276945,oos_2024M06_2026M09
844,0.04363706192680907,0.6233233939975145,-0.15249419671087966,0.1848341232227488,0.24716157697140462,2.0338236751828487,0.04196937658296496,4.363706192680907,0.1861076294269646,148.99516674722088,QQQ,5,touch,atr10,eod,long_short,is_2021_2024M05,563,0.02366226558234478,0.4838788548172524,-0.1397170305771291,0.20959147424511546,0.19676738989989953,1.1603095795312863,0.24592278566385573,2.366226558234478,0.16801865971703328,99.3889560173997,oos_2024M06_2026M09
432,-0.00788338942206752,0.3999674633908101,-0.12773322289228412,0.4976851851851852,-0.004208859768022395,-0.40966625332311646,0.6820507886132317,-0.7883389422067519,0.36127734545589035,76.26292895118415,QQQ,5,touch,or,1R,long_only,is_2021_2024M05,288,-0.0042637944785693,0.3622626633854092,-0.14576592649992723,0.4930555555555556,-0.015600075174073753,-0.19974178699224202,0.8416825309544587,-0.42637944785693,0.32637264814327405,50.84195263412276,oos_2024M06_2026M09
426,-0.01295451425026463,0.422082656197143,-0.12675014142179153,0.49061032863849763,-0.01559735884157009,-0.6334734619038027,0.5264245056231021,-1.295451425026463,0.37960806855155904,75.20372160463992,QQQ,5,touch,or,1R,short_only,is_2021_2024M05,275,0.02635084437720029,0.34039279360013935,0.15501445640435893,0.5272727272727272,0.05836880729070554,1.283750204930659,0.19922937172959365,2.635084437720029,0.3168277029036948,48.547003383276945,oos_2024M06_2026M09
858,-0.010401220630473074,0.4108642020473337,-0.12675014142179153,0.49417249417249415,-0.009863289377965653,-0.7415315763136391,0.4583711934464887,-1.0401220630473074,0.3703786135663272,151.46665055582406,QQQ,5,touch,or,1R,long_short,is_2021_2024M05,563,0.010690069971406962,0.35177157679761434,0.13370998116761515,0.5097690941385435,0.020530373631990725,0.7210643094950411,0.47086994865724097,1.0690069971406961,0.32171037471363945,99.3889560173997,oos_2024M06_2026M09
432,0.015273737754705086,0.5583115691496293,-0.22934552877658687,0.3726851851851852,0.05734060878493833,0.5686048709954394,0.5696243184541423,1.5273737754705086,0.36127734545589035,76.26292895118415,QQQ,5,touch,or,2R,long_only,is_2021_2024M05,288,0.0038874329871396284,0.4808356668060376,-0.19886258610982244,0.3819444444444444,0.04792337431026232,0.13720264529662093,0.8908706200417855,0.38874329871396285,0.32637264814327405,50.84195263412276,oos_2024M06_2026M09
426,-0.03653952291376575,0.5477213895009971,-0.2454691452658429,0.3286384976525822,-0.0521696068033041,-1.376917662492366,0.16853770577739047,-3.6539522913765747,0.37960806855155904,75.20372160463992,QQQ,5,touch,or,2R,short_only,is_2021_2024M05,275,0.04019558957597117,0.4758975582326472,-0.1877321616953006,0.39636363636363636,0.11204295990293993,1.4006553148298082,0.1613171712147634,4.019558957597117,0.3168277029036948,48.547003383276945,oos_2024M06_2026M09
858,-0.010451727332437773,0.5533636057584155,-0.23556773668948128,0.3508158508158508,0.0029684038425242627,-0.5532496177753372,0.5800924952345716,-1.0451727332437772,0.3703786135663272,151.46665055582406,QQQ,5,touch,or,2R,long_short,is_2021_2024M05,563,0.021622322972803348,0.47834939690494593,-0.19339425884493988,0.38898756660746003,0.07924288769922565,1.0725346132418188,0.2834799758026061,2.162232297280335,0.32171037471363945,99.3889560173997,oos_2024M06_2026M09
432,0.057658851686901054,0.6655516663377119,-0.23556773668948128,0.34953703703703703,0.18611943692502841,1.8006366569975603,0.0717601674710231,5.765885168690105,0.36127734545589035,76.26292895118415,QQQ,5,touch,or,3R,long_only,is_2021_2024M05,288,-0.005321258219035296,0.5318420393397387,-0.21074540247682572,0.3194444444444444,-0.007561483195398386,-0.16979617974370367,0.8651704314265449,-0.5321258219035295,0.32637264814327405,50.84195263412276,oos_2024M06_2026M09
426,-0.006914824353132462,0.6462381809586492,-0.2528138076118851,0.29107981220657275,0.01567356929605279,-0.22084793307816003,0.825210839718187,-0.6914824353132462,0.37960806855155904,75.20372160463992,QQQ,5,touch,or,3R,short_only,is_2021_2024M05,275,0.03958731969502022,0.5528217510267446,-0.21133056977973266,0.3490909090909091,0.13209731414829098,1.1875101299865165,0.2350264632603194,3.958731969502022,0.3168277029036948,48.547003383276945,oos_2024M06_2026M09
858,0.02559779575094036,0.6564461947357393,-0.24582134188735244,0.32051282051282054,0.1014924676826699,1.1422129459541648,0.2533655160626602,2.559779575094036,0.3703786135663272,151.46665055582406,QQQ,5,touch,or,3R,long_short,is_2021_2024M05,563,0.01661454804449094,0.5421734088249144,-0.21107066026807778,0.3339253996447602,0.060655513730915274,0.7271173636654509,0.46715406274932736,1.6614548044490938,0.32171037471363945,99.3889560173997,oos_2024M06_2026M09
432,0.09065251174825593,0.8089157832191024,-0.24668479426744694,0.32407407407407407,0.28316149666816465,2.329262345064442,0.019845171893303704,9.065251174825594,0.36127734545589035,76.26292895118415,QQQ,5,touch,or,eod,long_only,is_2021_2024M05,288,0.01611929954308099,0.8343306543474481,-0.21418585535332313,0.2986111111111111,-0.00858249302330135,0.3278719089751152,0.743008514115447,1.611929954308099,0.32637264814327405,50.84195263412276,oos_2024M06_2026M09
426,-0.006468692462607077,0.7387179856385497,-0.2571411586678822,0.2652582159624413,-0.0034877987326629666,-0.18073515288414463,0.8565754651304665,-0.6468692462607076,0.37960806855155904,75.20372160463992,QQQ,5,touch,or,eod,short_only,is_2021_2024M05,275,0.06277347092160578,0.6694772607100433,-0.22119815668203602,0.32727272727272727,0.24748845263314892,1.5549150214186525,0.11996630933957109,6.277347092160578,0.3168277029036948,48.547003383276945,oos_2024M06_2026M09
858,0.042431494272932344,0.7759287540450407,-0.25231698745577935,0.2948717948717949,0.14083911923139011,1.6018067670237675,0.10919834619137303,4.243149427293234,0.3703786135663272,151.46665055582406,QQQ,5,touch,or,eod,long_short,is_2021_2024M05,563,0.038907749150708555,0.7579892786670978,-0.21658467789324617,0.31261101243339257,0.11649656568988487,1.217943779906996,0.22324533776717015,3.8907749150708555,0.32171037471363945,99.3889560173997,oos_2024M06_2026M09
436,0.003955312076261414,0.19747090884745971,0.100602981172277,0.5114678899082569,0.022935779816513843,0.41823548243719705,0.6757749555934478,0.39553120762614136,0.18464091775819155,76.96906718221364,QQQ,15,close,atr10,1R,long_only,is_2021_2024M05,285,0.006119731271077743,0.18246985812794655,0.1003489278702287,0.5403508771929825,0.0807017543859651,0.5661918941151709,0.5712633396401672,0.6119731271077743,0.16961262933863955,50.31234896085065,oos_2024M06_2026M09
407,-0.005714064552020097,0.20037329140165186,-0.0883491793700556,0.4987714987714988,-0.00133153926252653,-0.5753107840176368,0.5650811294640923,-0.5714064552020097,0.1873770495901464,71.84956500724988,QQQ,15,close,atr10,1R,short_only,is_2021_2024M05,278,0.0041662164825606715,0.18024932629599272,0.07859074411215196,0.5035971223021583,0.007194244604316547,0.38538124955738867,0.6999549724909682,0.4166216482560671,0.16641492817251252,49.07660705654906,oos_2024M06_2026M09
843,-0.000713058371793834,0.19881800594946408,0.09189058166540669,0.505338078291815,0.011219529679895302,-0.10413174753354516,0.9170647969158039,-0.07130583717938341,0.18596192090837615,148.8186321894635,QQQ,15,close,atr10,1R,long_short,is_2021_2024M05,563,0.005155118284918338,0.18121804093772423,0.09498482739845653,0.522202486678508,0.044404973357016084,0.6749807713641859,0.49968798163604533,0.5155118284918339,0.16803365789248798,99.3889560173997,oos_2024M06_2026M09
