timestamp,strategy,spy,mix
2002-01-31,1.0,1.0,1.0
2002-02-28,1.0014416666666666,0.9820644215536817,0.9899462469307201
2002-03-28,1.0029104477777777,1.0147381198472527,1.0100758435791297
2002-04-30,1.0043813831011852,0.955725515328597,0.9758304524736743
2002-05-31,1.005837736106682,0.9500546224189159,0.9729710049873802
2002-06-28,1.007271054880634,0.8799332169582718,0.9309325008756949
2002-07-31,1.0086728404320096,0.8105771455342428,0.8879297644506003
2002-08-30,1.0100849824086144,0.8160900523078117,0.8920179993983165
2002-09-30,1.0114822666342798,0.7305209558676293,0.8370336822534062
2002-10-31,1.012780335543127,0.7906312644577549,0.8783300203108533
2002-11-29,1.0139787922735197,0.8393982630775048,0.9108925415408696
2002-12-31,1.014992771065793,0.7919134433588167,0.8806936701907017
2003-01-31,1.0160077638368588,0.7724368956806926,0.8682022293610843
2003-02-28,1.0169899046752342,0.7620254201059484,0.8616013113884421
2003-03-31,1.0179899447481648,0.7636559463490434,0.8630396306786648
2003-04-30,1.0189400686965964,0.8282697007292695,0.9066875071567233
2003-05-30,1.0198825882601408,0.8736887702550472,0.9365242249409634
2003-06-30,1.0208089816111436,0.8829950261171159,0.9427881763199144
2003-07-31,1.0215660816058385,0.8989132593044425,0.9531554499663492
2003-08-29,1.0223663083697632,0.9174538731462775,0.9651219509989485
2003-09-30,0.9939453689925135,0.9074480845258411,0.9591917310634674
2003-10-31,1.080128878662093,0.9560213057391221,0.9899529421896124
2003-11-28,1.0836224765312519,0.9664622657524421,0.9966822379407185
2003-12-31,1.1007905591155027,1.0150881490110937,1.0267386545234969
2004-01-30,1.1535454648177703,1.0351555417132274,1.0391038010208133
2004-02-27,1.1563315541195076,1.049202958366606,1.0477861184244923
2004-03-31,1.1618015609111132,1.0353062749927917,1.0398869897629681
2004-04-30,1.144908951610533,1.015716940139652,1.0285421413397284
2004-05-28,1.1746727089455418,1.0331086594587287,1.0393246312048094
2004-06-30,1.1943141485529958,1.0522230898787648,1.0511057962565442
2004-07-30,1.088641093941069,1.018321766779037,1.0314821568044104
2004-08-31,1.0624617549054889,1.0208022437184745,1.0334691825129252
2004-09-30,1.0684888955347454,1.031048322629764,1.0401730103386713
2004-10-29,1.0761201252535637,1.0443325075237875,1.0487158436051909
2004-11-30,1.10091198932419,1.0908241589077743,1.0770772074797008
2004-12-31,1.1184967439030973,1.1236806502091292,1.097123003126257
2005-01-31,1.10697403211651,1.0984870646354603,1.083341028038417
2005-02-28,1.11968767024317,1.1214491880111752,1.0976860191777082
2005-03-31,1.1107159074858255,1.100935481846678,1.0867863188460136
2005-04-29,1.1088893066283951,1.0803091987348916,1.0757128585626705
2005-05-31,1.1162700680080082,1.115121543685374,1.0973127223227925
2005-06-30,1.118478623160799,1.1168113541472098,1.09938899318783
2005-07-29,1.141301602232818,1.1595414008293274,1.1254831719978526
2005-08-31,1.1375404935076892,1.1486715762549045,1.1204983309939125
2005-09-30,1.143735649813447,1.1578902722690814,1.127139666182814
2005-10-31,1.1318640812943037,1.1305050626515414,1.1126507775135548
2005-11-30,1.143436968069286,1.1801936470652787,1.143129759670275
2005-12-30,1.1441819273212877,1.1779351706045298,1.1433276829028942
2006-01-31,1.159822293593796,1.2062220469390161,1.16116197102465
2006-02-28,1.1652544524824806,1.2131283430807172,1.166826028583757
2006-03-31,1.1770600356073468,1.2331502214801653,1.180034281723965
2006-04-28,1.1859842566597694,1.248726624384966,1.1906848045921705
2006-05-31,1.1704206356745903,1.2111138358960272,1.1712851594112532
2006-06-30,1.175290265033136,1.214273033048955,1.1749795889672947
2006-07-31,1.1803067138420231,1.219710783410468,1.1800407112183748
2006-08-31,1.1956294542013104,1.2463277158032282,1.1973054163767445
2006-09-29,1.2047820896969919,1.2799802343891986,1.2184810381571785
2006-10-31,1.216054255907245,1.3203215685342913,1.2432335017097695
2006-11-30,1.2257611001604733,1.3465766990105528,1.2599857677899746
2006-12-29,1.236458321865172,1.3645813372648723,1.2720727930130382
2007-01-31,1.2482762817203503,1.3851057650433969,1.285531833285656
2007-02-28,1.2486986944335523,1.357933410998463,1.2727452433360822
2007-03-30,1.258540662143748,1.373669902316636,1.2836565439604322
2007-04-30,1.2719462836477744,1.4345176897696779,1.3195207511264722
2007-05-31,1.2960570139202827,1.4831763685535904,1.3482155527936843
2007-06-29,1.2890666685050516,1.4614916939551017,1.3386240286243705
2007-07-31,1.2714000018032798,1.4157323708547431,1.3158833471304905
2007-08-31,1.2821111918834232,1.4339001458244625,1.3280510090570063
2007-09-28,1.2940816273212115,1.4894125638185682,1.3603124713432602
2007-10-31,1.3595911956012066,1.5096187068198823,1.3729758804220387
2007-11-30,1.2690024804385207,1.451147438695756,1.3432150394169229
2007-12-31,1.2704137094400079,1.4348064375513814,1.3356442068754586
2008-01-31,1.1542988668994156,1.348056912429536,1.2892268824438318
2008-02-29,1.1273432910818002,1.3132194452657928,1.270300757793526
2008-03-31,1.1387474841825969,1.301476334717438,1.2643412778942127
2008-04-30,1.204447065160692,1.363506968470992,1.3006733881361614
2008-05-30,1.2709329417494826,1.3841188509835454,1.3129594026504003
2008-06-30,1.197060572493907,1.2684400987103266,1.2486852376090831
2008-07-31,1.2175684851475546,1.2570415514049362,1.2428199353767557
2008-08-29,1.2559771995395266,1.276467644428813,1.2549090492568509
2008-09-30,1.1141836368696068,1.1562582744319043,1.185518956814851
2008-10-31,0.8729087942712439,0.9652598682734093,1.0697046807958672
2008-11-28,0.7690549940537008,0.8980715074894153,1.0256922791120997
2008-12-31,0.8058148996129384,0.9068692224822155,1.0316566149556938
2009-01-30,0.7509954860234016,0.832402042025994,0.9814390470657405
2009-02-27,0.6727273039356568,0.7429614443401598,0.9189587517751683
2009-03-31,0.7075010716952429,0.8048582155891636,0.9644580048972281
2009-04-30,0.7537653052996353,0.8848180158433919,1.0213685384353217
2009-05-29,0.7863268255593082,0.9365386614569431,1.0568351072192326
2009-06-30,0.8096052649498453,0.9359250067246592,1.0564744517382387
2009-07-31,0.8728283286219194,1.0057509896732986,1.1033017710774276
2009-08-31,0.8793101045531725,1.042902643645189,1.1275467771423135
2009-09-30,0.9041967854542127,1.079880964856967,1.1513217095528394
2009-10-30,0.8446263724496299,1.0591199257727946,1.138245197524786
2009-11-30,0.8714400611730001,1.1243688306702913,1.1798648129607259
2009-12-31,0.9427924307480747,1.1458451695922833,1.1932583499752802
2010-01-29,0.903042120403235,1.10420252582306,1.1675561815288464
2010-02-26,0.941269051643205,1.1386480233916187,1.189194834446529
2010-03-31,1.0161217785857888,1.207968724000743,1.2321968503288352
2010-04-30,1.0595478475572435,1.2266555512260324,1.2435718592033458
2010-05-28,0.9904552668131955,1.1291924007302052,1.1850225846503455
2010-06-30,0.9235829377311136,1.0707666469087644,1.1487124561826378
2010-07-30,0.9838024192611098,1.1439005631264985,1.1953270170745485
2010-08-31,0.9586299344410266,1.0924474322943214,1.1634912902201193
2010-09-30,1.0218248695064331,1.1902817398404562,1.2253604632969295
2010-10-29,1.0542742899087996,1.2357528407284264,1.2531973342703384
2010-11-30,1.0534176848964152,1.2357528407284264,1.2532483089186648
2010-12-31,1.133771225737175,1.3183655046574376,1.3030237930628232
2011-01-31,1.1263783676965236,1.349084085098922,1.321088318294641
2011-02-28,1.1925217864191093,1.3959471037609426,1.3483797365924686
2011-03-31,1.2375597590953207,1.396115180827904,1.34854460732615
2011-04-29,1.282732025894096,1.436548489603135,1.371755219749696
2011-05-31,1.2578093306590856,1.4204383185019422,1.3626476334205062
2011-06-30,1.2311990504925183,1.3964758264919097,1.3490381229087993
2011-07-29,1.1839444453090437,1.368540135573758,1.3330421476557495
2011-08-31,1.0798574805674228,1.293303836981853,1.2896116348841338
2011-09-30,0.9567949567464937,1.2035213564565612,1.2365095855971435
2011-10-31,1.109553741678117,1.3348821510669109,1.3165828844665803
2011-11-30,1.094624036399836,1.329457960393727,1.3134135949197148
2011-12-30,1.0912670380993685,1.3433481267080345,1.3215588480340383
2012-01-31,1.1734065815667056,1.4056455394459215,1.3579258707341733
2012-02-29,1.212404308677947,1.4666580403223084,1.3929199644704269
2012-03-30,1.2380013628549045,1.5138316704495394,1.419536170750534
2012-04-30,1.2307984903710296,1.5037254980899233,1.413947884654325
2012-05-31,1.187524590754162,1.4134184993881846,1.3636203497035946
2012-06-29,1.2090621058823334,1.470776191247526,1.396480912447126
2012-07-31,1.2151377741488916,1.4881747429676984,1.406323700409043
2012-08-31,1.2466969084304689,1.5254578943822208,1.427277604258649
2012-09-28,1.2522817091865142,1.5641289692439986,1.4487859668333416
2012-10-31,1.219278000775439,1.5356653965057836,1.433194458390766
2012-11-30,1.2273123379388424,1.5443567362692123,1.4380599234726312
2012-12-31,1.2612501037927408,1.5581547177256552,1.4457210734225079
2013-01-31,1.3450156569603817,1.6379165885758256,1.4896493711156815
2013-02-28,1.3587784242596699,1.65881469613737,1.5009601187945876
2013-03-28,1.4272240778744802,1.7218015507027753,1.5348267710381833
2013-04-30,1.4187381908122556,1.754881514076901,1.552356583164708
2013-05-31,1.491530982268081,1.7963137198923675,1.5741256464248254
2013-06-28,1.478537384703689,1.772343764798061,1.5616858649840015
2013-07-31,1.5943103845943816,1.8639317861483686,1.6095829660663263
2013-08-30,1.5616271760556633,1.8080288701531606,1.5809662667309474
2013-09-30,1.6751044539314746,1.8652463401192394,1.6106633546874796
2013-10-31,1.7030587753592774,1.9516198729530787,1.6549210939926235
2013-11-29,1.7734766704686835,2.009460457899113,1.6840404869548566
2013-12-31,1.807751705630944,2.0615597236472456,1.7099769852836035
2014-01-31,1.7786695947783442,1.988892828322889,1.6742603384135937
2014-02-28,1.8633815703276106,2.0794191996567406,1.7194801286255648
2014-03-31,1.8181196510657462,2.0966690152607463,1.7279712580135294
2014-04-30,1.7249820588021394,2.111243262595558,1.7351262118400759
2014-05-30,1.7418197258425514,2.16023830574112,1.7590317433551557
2014-06-30,1.8496551653968796,2.2048358053135697,1.7805990468318074
2014-07-31,1.7374934935834592,2.175208201656322,1.7664287182381928
2014-08-29,1.8330621381449268,2.261049648115577,1.8078014035302823
2014-09-30,1.738673658162967,2.2298552172162216,1.7930235768677178
2014-10-31,1.845121211717405,2.282370523634169,1.8180869037121519
2014-11-28,1.8590628996619798,2.3450719940614873,1.8477235687431326
2014-12-31,1.913653601257214,2.339123810781172,1.8449557546383473
2015-01-30,1.8697031736612986,2.2698165647465136,1.8125509756956615
2015-02-27,2.004646036175746,2.3973907375555963,1.872999168485485
2015-03-31,2.0408380464803915,2.359738531368027,1.8555607988946865
2015-04-30,2.06047965622151,2.382944729133664,1.8664051711839371
2015-05-29,2.083652747424046,2.4135793235985994,1.8806458232287266
2015-06-30,2.057781492357228,2.364554217888215,1.857990274064251
2015-07-31,2.104684484905052,2.4179682478349442,1.882895594947378
2015-08-31,1.9449490456823741,2.2705931459664717,1.8148646129751662
2015-09-30,1.8225358945148904,2.212656066494189,1.787441571817143
2015-10-30,1.925654276061945,2.400864330272803,1.8776319600873845
2015-11-30,1.996667580335664,2.409639445785055,1.881754132808889
2015-12-31,1.9809298033581286,2.3679950150801603,1.8626014244519624
2016-01-29,1.912616415784801,2.25010056768844,1.807689445041329
2016-02-29,1.8979021912766645,2.2482421545903275,1.8069998013275037
2016-03-31,1.9258811208540163,2.3994724124987528,1.8793104372210807
2016-04-29,1.9342589013846962,2.4089297169819748,1.883838442647608
2016-05-31,1.9508882668666656,2.449908566706256,1.9029902364182105
2016-06-30,1.954608419959166,2.4584242612045855,1.9071336471554166
2016-07-29,1.9662687715425222,2.548086386356725,1.9485652298972371
2016-08-31,1.9696396739581294,2.5511376315723364,1.950127800941172
2016-09-30,1.9699678756824763,2.55128626257464,1.950413340331546
2016-10-31,1.9644417937649747,2.5070535081068543,1.930537838413367
2016-11-30,1.987053966283231,2.59941012202353,1.9729509106581846
2016-12-30,1.9981260102648315,2.6521045424640564,1.9969987007465986
2017-01-31,2.001217743374998,2.6995630311600594,2.0185370577615807
2017-02-28,2.0159027987566325,2.805632589417999,2.065943626348602
2017-03-31,2.017607984231117,2.8091398185713707,2.067846866161394
2017-04-28,2.0282521888437794,2.8370242139243707,2.080549525134841
2017-05-31,2.0432319575635476,2.87706250480239,2.0985256629823437
2017-06-30,2.0505621426588134,2.895404032987674,2.107145112881241
2017-07-31,2.057198551069922,2.954916348811105,2.1335600993841592
2017-08-31,2.0536887588404373,2.9635379980833547,2.1380124894289465
2017-09-29,2.067055167017989,3.023251712068323,2.164286760211396
2017-10-31,2.071558178588998,3.0944920020438347,2.195304846620736
2017-11-30,2.0857503820323604,3.1890774503118897,2.2359530013601883
2017-12-29,2.094091019941144,3.2277547268915856,2.2529878016627887
2018-01-31,2.1118347922716976,3.4096675111864814,2.3293616811933147
2018-02-28,2.093437689403451,3.285691806363868,2.2802534959128904
2018-03-29,2.0883050299678905,3.195628776938188,2.24443370900275
2018-04-30,2.0919948454710235,3.212144477322895,2.252608493355557
2018-05-31,2.0970295129341623,3.2902287309193397,2.2864987331827504
2018-06-29,2.100815082424719,3.3091498569452904,2.2957640997949826
2018-07-31,2.1196758543781735,3.431742683786073,2.347690382327106
2018-08-31,2.128509382463717,3.5412826813453293,2.393730117127521
2018-09-28,2.1324711235270226,3.5623382494736706,2.4038530322651357
2018-10-31,2.113532578877166,3.31616557661839,2.307057442341055
2018-11-30,2.1286917815293727,3.377678209255004,2.334235707461154
2018-12-31,2.0918699710845043,3.0802787157146185,2.2141444618357293
2019-01-31,2.1271648535061267,3.3269042190917695,2.3211144509830985
2019-02-28,2.1441078666911,3.434746207307875,2.3676063824038756
2019-03-29,2.1503299044753406,3.4969168527269656,2.3949558267963442
2019-04-30,2.1685345839281602,3.6397752119016666,2.4549066735886385
2019-05-31,2.144204534734246,3.4076629898187787,2.364013754716766
2019-06-28,2.177501301514795,3.6447899840784057,2.463447193885207
2019-07-31,2.1846970930020144,3.699896977902861,2.4872798625336356
2019-08-30,2.1745368985058118,3.6379479125070073,2.4642937747318214
2019-09-30,2.1930713812790796,3.708734531049745,2.4943685420612414
2019-10-31,2.258842578346007,3.790714514637266,2.5286338841099965
2019-11-29,2.3892452536772915,3.927932253694834,2.584229142315852
2019-12-31,2.443316847665815,4.042060261146986,2.630139933391808
2020-01-31,2.4178824552466116,4.040428053082083,2.630864984230025
2020-02-28,2.2472538668267723,3.720564886104402,2.508663227178322
2020-03-31,1.8078275816930807,3.2559733843289758,2.32388686795166
2020-04-30,2.0840821921749737,3.669427832658312,2.49903661260117
2020-05-29,2.278957981027619,3.844258675546408,2.569748691056064
2020-06-30,2.3682722533657006,3.9124342657318425,2.5969064714886545
2020-07-31,2.4508132620219256,4.142845955738868,2.6877764047417334
