symbol,date,bucket,time,n_quotes,median_bps,mean_bps,p90_bps,p99_bps,median_abs_spread,median_mid,median_bid_size,median_ask_size
AMD,2021-06-16,09:30-09:45,09:40:00,883,1.2343393198779122,1.333479912842393,2.4676125848236916,2.469440671687371,0.010000000000005116,81.015,5.0,3.0
IWM,2021-06-16,09:30-09:45,09:40:00,3675,0.4366335552883268,0.4659740610190222,0.8731336767651188,0.8734005851788389,0.009999999999990905,229.025,4.0,4.0
NVDA,2021-06-16,09:30-09:45,09:40:00,340,5.531572020072671,5.711737647028773,8.403949856432842,10.504569487727162,0.3949999999999818,714.025,1.0,1.0
QQQ,2021-06-16,09:30-09:45,09:40:00,399,0.2914644631967166,0.2892711736492348,0.582818510317014,0.5830053927993532,0.009999999999990905,343.105,4.0,3.0
AAPL,2021-06-16,09:45-10:30,09:50:00,3948,0.7668417622016721,0.7504736383083813,0.7674302597744449,1.5348016268883287,0.009999999999990905,130.4,8.0,6.0
AMD,2021-06-16,09:45-10:30,09:50:00,2039,1.231299636767237,1.2439900522164662,1.2322099685775252,2.4638491818189894,0.010000000000005116,81.215,5.0,4.0
IWM,2021-06-16,09:45-10:30,09:50:00,4013,0.4372062520490067,0.43614443127430563,0.4373592250002986,0.8746993221084729,0.009999999999990905,228.715,7.0,4.0
AAPL,2021-06-16,09:45-10:30,10:10:00,1957,0.7653744594535918,0.7407367513753998,0.7654916370031696,1.5305731996640568,0.009999999999990905,130.655,9.0,8.0
AMD,2021-06-16,09:45-10:30,10:10:00,1611,1.2284257723715872,1.22930369608255,1.2291807510300679,2.4584823821702715,0.010000000000005116,81.405,7.0,4.0
IWM,2021-06-16,09:45-10:30,10:10:00,3648,0.4368242874312253,0.4565992621103209,0.4369197160017872,0.8738405778136417,0.009999999999990905,228.925,4.0,3.0
NVDA,2021-06-16,09:45-10:30,10:10:00,287,5.297643942562323,5.014680074714201,6.135568167557549,7.428911980782238,0.37999999999999545,717.14,1.0,1.0
QQQ,2021-06-16,09:45-10:30,10:10:00,2497,0.2909895098295602,0.31919677075319886,0.5819536182960925,0.5820721769510667,0.009999999999990905,343.655,4.0,5.0
AAPL,2021-06-16,10:30-15:30,11:15:00,1479,0.7657847379094769,0.7383288019821203,0.7659020411282431,0.7659607062150744,0.009999999999990905,130.585,15.0,14.0
AMD,2021-06-16,10:30-15:30,11:15:00,1660,1.2409257305956585,1.1720668603877107,1.2412337863825367,2.4823135161966023,0.010000000000005116,80.58500000000001,10.0,11.0
IWM,2021-06-16,10:30-15:30,11:15:00,2642,0.43573934072598114,0.46889050745033045,0.8713457935773891,0.871573626181279,0.009999999999990905,229.495,9.0,5.0
NVDA,2021-06-16,10:30-15:30,11:15:00,214,3.222191306383491,2.974441798024096,4.904193085088069,5.604595768529876,0.2300000000000182,713.6800000000001,1.0,1.0
QQQ,2021-06-16,10:30-15:30,11:15:00,3564,0.29166848959446134,0.30394382417509835,0.2917025217680354,0.5833795175446084,0.009999999999990905,342.855,8.0,6.0
SPY,2021-06-16,10:30-15:30,11:15:00,441,0.2356573071450765,0.230849019596644,0.23566286071125184,0.23566286071125184,0.010000000000047748,424.345,6.0,5.0
AAPL,2021-06-16,10:30-15:30,12:45:00,1993,0.7683147017011183,0.7170491368462684,0.7683737369871549,0.7684327813417533,0.009999999999990905,130.155,12.0,12.0
AMD,2021-06-16,10:30-15:30,12:45:00,793,1.2471160441467737,1.165296571167171,1.2472715933900986,1.2472715933900986,0.010000000000005116,80.185,12.0,14.0
IWM,2021-06-16,10:30-15:30,12:45:00,2735,0.4370533860707111,0.4750650414056593,0.8738967054098676,0.8742022904092057,0.009999999999990905,228.805,4.0,4.0
NVDA,2021-06-16,10:30-15:30,12:45:00,371,2.8128603977390996,3.0262052903740835,4.078733623532375,5.344209267983904,0.20000000000004547,711.05,1.0,1.0
QQQ,2021-06-16,10:30-15:30,12:45:00,3788,0.2927614725899409,0.30280755555230005,0.29278718763240286,0.5855658029565748,0.009999999999990905,341.575,4.0,10.0
SPY,2021-06-16,10:30-15:30,12:45:00,320,0.2361526018110757,0.23837001819406636,0.2361637559481598,0.47232193463021466,0.009999999999990905,423.455,7.0,6.0
AAPL,2021-06-16,10:30-15:30,14:30:00,5548,0.7740237625288058,0.7546061086025739,0.7742634818621738,1.5482272797654615,0.009999999999990905,129.195,4.0,5.0
AMD,2021-06-16,10:30-15:30,14:30:00,4081,1.2573081033513693,1.2976614048746404,1.2579407509912717,2.5157232704415384,0.010000000000005116,79.535,3.0,4.0
IWM,2021-06-16,10:30-15:30,14:30:00,371,0.43642394221707315,0.5787297928532099,0.8728288382652628,0.8729431277556732,0.009999999999990905,229.14999999999998,2.0,2.0
AAPL,2021-06-16,15:30-16:00,15:35:00,3579,0.7686690495400212,0.7261596829947048,0.7687872381333329,0.7689054630726158,0.009999999999990905,130.095,10.0,11.0
AMD,2021-06-16,15:30-16:00,15:35:00,3653,1.2477384740164845,1.1917546799243564,1.2480499219957448,2.495321272613352,0.010000000000005116,80.14500000000001,9.0,9.0
IWM,2021-06-16,15:30-16:00,15:35:00,2768,0.4353030797688935,0.5249396979957417,0.8705872110743146,0.8707009142364054,0.010000000000019327,229.73000000000002,3.0,7.0
AAPL,2021-06-16,15:30-16:00,15:50:00,6211,0.7680786512531899,0.7276102845009096,0.7681376502662292,1.5360983102926447,0.009999999999990905,130.195,11.0,12.0
AMD,2021-06-16,15:30-16:00,15:50:00,3789,1.2446325222466743,1.1517350959661425,1.2449424214136466,1.2452524749399307,0.010000000000005116,80.33500000000001,8.0,9.0
AAPL,2021-06-16,15:30-16:00,15:58:00,2302,0.7681376502662292,0.7250814895629946,0.7682556754881039,0.7682556754881039,0.009999999999990905,130.185,17.0,16.0
AMD,2021-06-16,15:30-16:00,15:58:00,2011,1.2475828083077667,1.1849936318987793,1.2478941785742956,1.2478941785742956,0.010000000000005116,80.15,10.0,12.0
IWM,2021-06-16,15:30-16:00,15:58:00,3958,0.4350001087496316,0.4425813823749797,0.43517047803561115,0.8702841477734568,0.009999999999990905,229.89499999999998,6.0,4.0
NVDA,2021-06-16,15:30-16:00,15:58:00,574,2.245929253228076,2.3140170030758647,3.2291261825396504,3.7906175196723475,0.15999999999996817,712.28,1.0,1.0
QQQ,2021-06-16,15:30-16:00,15:58:00,1154,0.29330243880951196,0.28949264109031697,0.2933368533769745,0.5865871568589055,0.009999999999990905,340.945,4.0,5.0
AAPL,2021-11-08,09:30-09:45,09:30:05,2509,0.6605237953710049,1.2168270566252064,2.640264026403991,3.960657469140027,0.010000000000019327,151.45,3.0,2.0
AMD,2021-11-08,09:30-09:45,09:30:05,5084,3.611803373425172,3.7319085828909713,5.788712011578329,9.385942745748922,0.04999999999998295,138.335,1.0,1.0
IWM,2021-11-08,09:30-09:45,09:30:05,2404,0.41034900182567985,0.45146871037051417,0.8206037184451537,0.8209169642483196,0.009999999999990905,243.70499999999998,3.0,3.0
AAPL,2021-11-08,09:30-09:45,09:33:00,4031,0.661791469509237,0.8563819081171864,1.3234515616716391,1.323977227590481,0.010000000000019327,151.14499999999998,4.0,4.0
AMD,2021-11-08,09:30-09:45,09:33:00,3191,3.5869292298850715,3.3910723814099812,5.032531722922691,7.174784965742855,0.04999999999998295,139.29500000000002,2.0,1.0
IWM,2021-11-08,09:30-09:45,09:33:00,2777,0.40969334453124545,0.42724649589826336,0.4097940784751933,0.8195377806921091,0.009999999999990905,244.085,3.0,3.0
AAPL,2021-11-08,09:30-09:45,09:40:00,2945,0.6633719194660457,0.7005262803571188,0.6635479911097395,1.3268758707629689,0.009999999999990905,150.745,4.0,4.0
AMD,2021-11-08,09:30-09:45,09:40:00,2450,2.8702640642933437,2.8434427718500666,4.3010752688173675,5.028193800954867,0.03999999999999204,139.39999999999998,1.0,2.0
IWM,2021-11-08,09:30-09:45,09:40:00,4605,0.4100797605142124,0.4031297142859817,0.4102143369907047,0.8202436123532886,0.009999999999990905,243.85500000000002,6.0,4.0
AAPL,2021-11-08,09:45-10:30,09:50:00,2940,0.662142029464718,0.7207047287814691,1.3241525423735587,1.3245910325193875,0.009999999999990905,151.025,4.0,4.0
AMD,2021-11-08,09:45-10:30,09:50:00,885,2.862049227246139,2.954042073935333,3.5792261713025786,4.293073840870226,0.03999999999999204,139.82999999999998,1.0,2.0
IWM,2021-11-08,09:45-10:30,09:50:00,6174,0.40960943740106526,0.45420724457547496,0.8187661194583958,0.8193363375669902,0.009999999999990905,244.14499999999998,4.0,5.0
AAPL,2021-11-08,09:45-10:30,10:10:00,1593,0.6611351690847181,0.7088289151116163,0.6613975329866004,1.3224889241559366,0.009999999999990905,151.265,6.0,3.0
AMD,2021-11-08,09:45-10:30,10:10:00,2003,2.1224663058474746,2.1511919355391638,2.833061831575924,4.24778761061963,0.030000000000001137,141.35000000000002,2.0,2.0
IWM,2021-11-08,09:45-10:30,10:10:00,5502,0.4112433944026034,0.44359035012046705,0.822436055597098,0.822571358065733,0.009999999999990905,243.17000000000002,3.0,6.0
NVDA,2021-11-08,09:45-10:30,10:10:00,902,4.9579401411352775,5.044199890480845,7.602174883075846,9.252540983210746,0.14999999999997726,302.6825,1.0,1.0
AAPL,2021-11-08,10:30-15:30,11:15:00,1106,0.6638122738902272,0.6650262450485341,0.6638563414870983,1.2944780002932994,0.010000000000019327,150.64499999999998,6.0,5.0
AMD,2021-11-08,10:30-15:30,11:15:00,1435,3.4424592929196436,3.205262233642071,4.821434721217287,6.88989940746826,0.04999999999998295,145.20499999999998,2.0,1.0
IWM,2021-11-08,10:30-15:30,11:15:00,2885,0.41011339635371885,0.4265917161112699,0.41018068459235535,0.8203108978295316,0.009999999999990905,243.835,4.0,4.0
NVDA,2021-11-08,10:30-15:30,11:15:00,956,4.56338211806077,4.379415438926717,6.201854029592862,8.149215470695045,0.13999999999998636,306.625,1.0,1.0
QQQ,2021-11-08,10:30-15:30,11:15:00,3213,0.2513731256989029,0.3173912073760798,0.5027399326323918,0.5027778476090061,0.009999999999990905,397.825,8.0,9.0
SPY,2021-11-08,10:30-15:30,11:15:00,403,0.21334471171776426,0.21863554191940915,0.21334471171776426,0.4266848718874791,0.009999999999990905,468.73,6.0,4.0
AAPL,2021-11-08,10:30-15:30,12:45:00,1329,0.6644297531637424,0.6494378534204045,0.6645180582795179,1.3288153611062543,0.009999999999990905,150.505,6.0,6.0
AMD,2021-11-08,10:30-15:30,12:45:00,2082,1.9657307604102567,2.0309238673874135,3.279011050266121,4.588809859387171,0.030000000000001137,152.64499999999998,2.0,2.0
IWM,2021-11-08,10:30-15:30,12:45:00,2295,0.4111757570781574,0.476174412781627,0.8223684210530524,0.8224022369333365,0.010000000000019327,243.235,5.0,4.0
NVDA,2021-11-08,10:30-15:30,12:45:00,976,3.2462262619711972,3.0406426335237877,4.549294859296365,5.845104724793206,0.0999999999999659,307.865,1.0,1.0
QQQ,2021-11-08,10:30-15:30,12:45:00,2836,0.25101976780648644,0.31111461553976794,0.502033234599674,0.5021214631814871,0.009999999999990905,398.39,4.0,8.5
SPY,2021-11-08,10:30-15:30,12:45:00,482,0.2134038988902517,0.23554114784073898,0.42681235195029027,0.4268214605826499,0.009999999999990905,468.595,5.0,8.0
AAPL,2021-11-08,10:30-15:30,14:30:00,981,0.6642973394885511,0.619601990548015,0.6643414715157552,0.6643856094089843,0.009999999999990905,150.535,5.0,8.0
AMD,2021-11-08,10:30-15:30,14:30:00,1076,1.9886646117133095,1.886987666178784,3.313342831583537,3.980099502487713,0.030000000000001137,150.805,1.0,1.0
IWM,2021-11-08,10:30-15:30,14:30:00,2082,0.41266893634661417,0.41145821539675076,0.41268596661332996,0.8253889645487933,0.010000000000019327,242.325,7.0,3.0
NVDA,2021-11-08,10:30-15:30,14:30:00,909,2.2734284925543005,2.206560539584478,3.248862897986444,4.223590376711624,0.06999999999999318,307.86,1.0,1.0
QQQ,2021-11-08,10:30-15:30,14:30:00,3139,0.25098196694544667,0.3036608124203482,0.5019576347751684,0.502033234599674,0.009999999999990905,398.445,10.0,3.0
SPY,2021-11-08,10:30-15:30,14:30:00,1813,0.21323098246155775,0.23957512770323877,0.42645741822640215,0.4264756055961842,0.009999999999990905,468.975,5.0,7.0
AAPL,2021-11-08,15:30-16:00,15:35:00,862,0.6641208699996233,0.6340885320777369,0.6642090930218794,0.9231646247088037,0.009999999999990905,150.575,12.0,11.0
AMD,2021-11-08,15:30-16:00,15:35:00,1110,1.3252054068387378,1.4189622668759572,1.9885327942200732,2.6511134676558883,0.020000000000010232,150.925,2.0,2.0
IWM,2021-11-08,15:30-16:00,15:35:00,3171,0.4120228260653603,0.4051407645193881,0.41210772495892956,0.8241645032352672,0.009999999999990905,242.70499999999998,7.0,5.0
NVDA,2021-11-08,15:30-16:00,15:35:00,417,1.6254083838568136,1.528410609388231,2.2763561484138406,2.926480946097605,0.049999999999954525,307.525,1.0,1.0
QQQ,2021-11-08,15:30-16:00,15:35:00,1989,0.25090010412331504,0.28369484478692175,0.5018065034118279,0.5018694637520216,0.009999999999990905,398.585,9.0,5.0
SPY,2021-11-08,15:30-16:00,15:35:00,2451,0.21315825934946028,0.22958946609269507,0.21317643547784024,0.42633923813139374,0.009999999999990905,469.145,5.0,5.0
AAPL,2021-11-08,15:30-16:00,15:50:00,3175,0.6646505599693814,0.6498158873016137,0.6647831145101762,1.3293452974416904,0.009999999999990905,150.45499999999998,10.0,9.0
AMD,2021-11-08,15:30-16:00,15:50:00,2527,1.999800019998076,2.486890736240807,3.9997333511100774,7.999050840848005,0.030000000000001137,150.125,1.0,2.0
IWM,2021-11-08,15:30-16:00,15:50:00,4297,0.4131121806122696,0.44818186720049547,0.8259684480057088,0.8264462809909838,0.009999999999990905,242.065,6.0,5.0
AAPL,2021-11-08,15:30-16:00,15:58:00,1455,0.6647831145101762,0.6273071078036148,0.6648273111053355,1.329433661259094,0.009999999999990905,150.425,11.0,10.0
AMD,2021-11-08,15:30-16:00,15:58:00,1326,0.6666444451845542,0.9783402710807831,1.3332444503706575,1.9991337087262946,0.010000000000019327,150.06,3.0,3.0
IWM,2021-11-08,15:30-16:00,15:58:00,2733,0.41256678424782495,0.40953691345598064,0.4126008293272917,0.8250825082512473,0.009999999999990905,242.385,5.0,9.0
NVDA,2021-11-08,15:30-16:00,15:58:00,923,0.9732517964597225,1.0557505160492124,1.6220337058589325,2.199254837324046,0.03000000000002956,308.275,1.0,2.0
QQQ,2021-11-08,15:30-16:00,15:58:00,3223,0.25116477665149395,0.24952957793852176,0.25117739403430844,0.5023484791395225,0.009999999999990905,398.145,12.0,19.0
SPY,2021-11-08,15:30-16:00,15:58:00,340,0.21319006960636383,0.2225988827343152,0.21320370548141926,0.42639377465050227,0.009999999999990905,469.065,7.0,12.0
AAPL,2021-12-01,09:30-09:45,09:30:05,4644,1.7967837570749043,1.9593855090632009,3.5807427680858672,5.369995728274459,0.030000000000001137,167.165,1.0,2.0
AMD,2021-12-01,09:30-09:45,09:30:05,2164,5.613072226986871,6.090326274471489,10.599494965239113,13.150067315821282,0.09000000000000341,159.925,1.0,1.0
IWM,2021-12-01,09:30-09:45,09:30:05,3191,0.4489438595699524,0.6334478253565465,0.8977063602500216,1.3464688853482256,0.010000000000019327,222.91,6.0,3.0
AAPL,2021-12-01,09:30-09:45,09:33:00,3680,1.2006243246494317,1.269451238926316,1.8020723832407948,2.4026910139351294,0.020000000000010232,166.615,3.0,2.0
AMD,2021-12-01,09:30-09:45,09:33:00,1676,6.270378730874988,6.326556771219228,8.791761002790182,11.28880526810777,0.09999999999999432,159.5125,2.0,2.0
IWM,2021-12-01,09:30-09:45,09:33:00,4641,0.4500956453255014,0.54859747911492,0.9002925950938659,0.900454729638928,0.010000000000019327,222.19,3.0,3.0
AAPL,2021-12-01,09:30-09:45,09:40:00,5049,1.1953143676793112,1.0423325464456976,1.7940974194899466,2.391772303276252,0.01999999999998181,167.185,3.0,2.0
AMD,2021-12-01,09:30-09:45,09:40:00,1704,5.0466818067128765,4.976016142896557,6.93940636532727,8.827794942933751,0.07999999999998408,158.47500000000002,2.0,2.0
IWM,2021-12-01,09:30-09:45,09:40:00,3231,0.4507042253517028,0.4702190243337085,0.9011850583521935,0.9016319538369052,0.009999999999990905,221.875,4.0,4.0
AAPL,2021-12-01,09:45-10:30,09:50:00,3674,0.5980324731627489,0.808949587978037,1.1960291831109802,1.7933466838031582,0.010000000000019327,167.265,2.0,3.0
AMD,2021-12-01,09:45-10:30,09:50:00,986,4.418773474733654,4.422233223328426,5.686844438887736,6.946176635169795,0.06999999999999318,158.4375,2.0,2.0
IWM,2021-12-01,09:45-10:30,09:50:00,5339,0.45039972975975245,0.4798786842585246,0.9007386056570992,0.9012662791213469,0.009999999999990905,222.025,3.0,4.0
AAPL,2021-12-01,09:45-10:30,10:10:00,2489,0.5955039452147879,0.7097273627706825,1.1909015124438378,1.1914690813779476,0.009999999999990905,167.935,3.0,3.0
AMD,2021-12-01,09:45-10:30,10:10:00,583,3.761755485893559,3.895409625074457,5.013787916770123,6.261348694508442,0.060000000000002274,159.625,2.0,1.0
IWM,2021-12-01,09:45-10:30,10:10:00,4968,0.44699729566595464,0.4677843568588813,0.44713720405192725,0.8942144326201292,0.009999999999990905,223.715,4.0,3.0
NVDA,2021-12-01,09:45-10:30,10:10:00,704,4.536313187063467,4.728166216913666,6.656580937973594,8.761563122893612,0.14999999999997726,330.59250000000003,2.0,1.0
QQQ,2021-12-01,09:45-10:30,10:10:00,1248,0.2505794650126143,0.3708089870675448,0.5011526510970685,0.7516065590206455,0.010000000000047748,399.115,9.0,3.0
AAPL,2021-12-01,10:30-15:30,11:15:00,1971,0.5888414544395305,0.6327191917741707,1.1775788977850807,1.1777869383417825,0.009999999999990905,169.82999999999998,4.0,4.0
AMD,2021-12-01,10:30-15:30,11:15:00,586,3.1413941507248055,2.961142903737091,4.3987809092904255,5.029232413403691,0.04999999999998295,159.125,2.0,2.0
IWM,2021-12-01,10:30-15:30,11:15:00,4090,0.4465980394342007,0.48032759830679767,0.8929767379551641,0.8934953538233475,0.009999999999990905,223.925,5.0,4.0
NVDA,2021-12-01,10:30-15:30,11:15:00,620,2.705221091953013,2.816882813292,4.2091338203898365,5.7100782881785666,0.09000000000003183,332.755,1.0,1.0
QQQ,2021-12-01,10:30-15:30,11:15:00,2733,0.2500031250388356,0.36504197298928004,0.4999875003120375,0.7499156344918587,0.010000000000047748,400.03,7.0,8.0
AAPL,2021-12-01,10:30-15:30,12:45:00,3665,0.5881833955838796,0.5615609168318274,0.5883564263225314,1.176539796459217,0.009999999999990905,170.015,4.0,4.0
AMD,2021-12-01,10:30-15:30,12:45:00,1470,1.9215372297820796,1.8823603932163535,2.5639382090886507,3.842459173871423,0.030000000000001137,156.10000000000002,2.0,2.0
IWM,2021-12-01,10:30-15:30,12:45:00,4865,0.4520489116918339,0.5094521555189899,0.9040365230759947,0.9042000090411777,0.009999999999990905,221.225,8.0,3.0
AAPL,2021-12-01,10:30-15:30,14:30:00,3367,0.5955039452147879,0.6789296870554199,1.1909724289888781,1.19132713843113,0.009999999999990905,167.935,3.0,3.0
AMD,2021-12-01,10:30-15:30,14:30:00,1504,3.275359470702654,3.168938581479907,3.937524609528959,4.594514414638585,0.04999999999998295,152.64,2.0,1.0
IWM,2021-12-01,10:30-15:30,14:30:00,5129,0.4596961408504795,0.6559614731223363,0.9191598878616577,1.378328088029273,0.010000000000019327,217.665,3.0,3.0
AAPL,2021-12-01,15:30-16:00,15:35:00,5923,0.6026092982609241,0.744650160835569,1.2051096649801298,1.2056908608621781,0.009999999999990905,165.985,3.0,3.0
AMD,2021-12-01,15:30-16:00,15:35:00,2275,3.3250207813806396,3.3240786354720417,4.656267668872396,5.9747070733895455,0.05000000000001137,150.39499999999998,1.0,2.0
IWM,2021-12-01,15:30-16:00,15:35:00,1801,0.4651270959785532,0.6014371693923289,0.9302325581386889,1.3953163879910297,0.009999999999990905,215.005,2.0,2.0
AAPL,2021-12-01,15:30-16:00,15:50:00,9990,0.6025003765621874,0.8047275520472672,1.2053275477617207,2.4102193299585473,0.010000000000019327,166.015,2.0,2.0
AAPL,2021-12-01,15:30-16:00,15:58:00,3969,0.6057485537747769,0.6882274042841482,1.2114604155298208,1.2119743061453299,0.009999999999990905,165.12,4.0,4.0
AMD,2021-12-01,15:30-16:00,15:58:00,1858,1.336094595496146,1.4259700358484877,2.0047445621304516,3.339009649738647,0.020000000000010232,149.7,2.0,2.0
IWM,2021-12-01,15:30-16:00,15:58:00,4172,0.46808809417889885,0.46752719972179857,0.46819767305713905,0.9361542782255305,0.009999999999990905,213.635,6.0,10.0
AAPL,2022-01-24,09:30-09:45,09:30:05,8889,4.384179375567167,5.689006127269375,11.296598468683746,19.45112685578748,0.06999999999999318,159.715,1.0,1.0
AMD,2022-01-24,09:30-09:45,09:30:05,1098,6.951081762099078,8.03636042097361,13.0281843053799,19.072835159588212,0.0799999999999983,115.195,1.0,1.0
AAPL,2022-01-24,09:30-09:45,09:33:00,5394,2.4973465692696535,2.4201941736057333,3.7443834248628476,4.375136723022168,0.03999999999999204,160.115,1.0,1.0
AMD,2022-01-24,09:30-09:45,09:33:00,3072,6.045166026166344,6.544057960254133,10.360010360010753,12.968486577615657,0.07000000000000739,115.845,1.0,1.0
IWM,2022-01-24,09:30-09:45,09:33:00,1533,1.0317255610013014,1.3371009121106396,2.0621745630778197,3.6053668460762367,0.020000000000010232,193.93,2.0,2.0
AAPL,2022-01-24,09:30-09:45,09:40:00,5815,1.2439358129109224,1.118107523285218,1.8658456945611301,1.8685185761889156,0.01999999999998181,160.7,2.0,2.0
AMD,2022-01-24,09:30-09:45,09:40:00,2495,4.3172300651899285,4.190274127477272,6.054054054053464,9.503699535036912,0.04999999999999716,115.77,1.0,2.0
IWM,2022-01-24,09:30-09:45,09:40:00,1688,1.025588431363019,1.0981444450408633,1.5385009872048583,2.0511768627245806,0.020000000000010232,195.025,2.0,2.0
AAPL,2022-01-24,09:45-10:30,09:50:00,5854,1.2514861397898636,0.9936966628064191,1.2528188423960307,1.8791694071221237,0.01999999999998181,159.68,2.0,3.0
AMD,2022-01-24,09:45-10:30,09:50:00,3562,4.433606739081991,4.0320313628888105,6.216972334472506,7.121873052612685,0.04999999999999716,112.565,1.0,1.0
IWM,2022-01-24,09:45-10:30,09:50:00,584,1.0339123242339645,1.1832168417209568,1.5508284008375062,2.067717756525823,0.020000000000010232,193.47,1.0,1.0
AAPL,2022-01-24,09:45-10:30,10:10:00,7057,1.2615112905266952,1.2284375225822868,1.8924459864375422,1.8936405239072833,0.020000000000010232,158.53,2.0,2.0
AMD,2022-01-24,09:45-10:30,10:10:00,2943,3.6304229442735747,3.6458441593412765,5.444152073313498,6.36566180148167,0.04000000000000625,110.19,2.0,1.0
AAPL,2022-01-24,10:30-15:30,11:15:00,7116,0.6326111023260684,0.743826785549561,1.2650221378880602,1.2655824843372658,0.009999999999990905,158.10000000000002,3.0,3.0
AMD,2022-01-24,10:30-15:30,11:15:00,2711,3.591309032142777,3.2354885863516514,4.49296850429053,5.39277368326463,0.03999999999999204,111.29499999999999,1.0,2.0
IWM,2022-01-24,10:30-15:30,11:15:00,173,1.0360547036888847,1.2006204114054895,1.5541223094258103,1.6992467239819204,0.020000000000010232,193.055,2.0,2.0
AAPL,2022-01-24,10:30-15:30,12:45:00,5082,1.2770576591539642,1.0036826365505371,1.2791813239533245,1.918097247530523,0.01999999999998181,156.405,2.0,3.0
AMD,2022-01-24,10:30-15:30,12:45:00,2244,2.7398511347551153,3.1597078332904545,4.561294685852775,5.4759514465627515,0.030000000000001137,109.59,2.0,1.0
IWM,2022-01-24,10:30-15:30,12:45:00,2674,1.0405556574253887,1.0317710883448852,1.5610771432288868,1.5617272703610783,0.020000000000010232,192.19,2.0,5.0
AAPL,2022-01-24,10:30-15:30,14:30:00,5209,1.2708095056539466,1.012445824236017,1.272426517369273,1.9079721436067754,0.01999999999998181,157.26999999999998,2.0,3.0
AMD,2022-01-24,10:30-15:30,14:30:00,1657,4.456526583180816,4.39672623941727,6.252512170067722,8.04038057801433,0.04999999999999716,112.12,1.0,1.0
IWM,2022-01-24,10:30-15:30,14:30:00,3134,1.014867813467815,0.936568369170578,1.5223403445564223,1.5227266959369155,0.020000000000010232,197.04500000000002,2.0,3.0
AAPL,2022-01-24,15:30-16:00,15:35:00,4406,1.2528188423960307,1.1911591357039188,1.8792871237511284,1.880347237456588,0.020000000000010232,159.62,3.0,3.0
AMD,2022-01-24,15:30-16:00,15:35:00,3015,3.4686090877563527,3.1202757533273062,4.338206585397351,5.206525511975206,0.03999999999999204,115.245,1.0,4.0
IWM,2022-01-24,15:30-16:00,15:35:00,2579,0.9957679860597575,0.7970392288966773,0.9960655411131146,1.4939867035183951,0.01999999999998181,200.82,2.0,5.0
AAPL,2022-01-24,15:30-16:00,15:50:00,7243,1.8677042801539434,1.8104716988554574,2.492833104823136,3.118081756102581,0.030000000000001137,160.59,2.0,2.0
AMD,2022-01-24,15:30-16:00,15:50:00,2755,3.4512510785165014,3.185741214230175,4.322081514457117,6.905707855130086,0.03999999999999204,115.83500000000001,1.0,1.0
AAPL,2022-01-24,15:30-16:00,15:58:00,5049,1.2360939431403108,0.9874261454948177,1.2375471814869272,1.856033656077034,0.01999999999998181,161.715,2.0,3.0
AMD,2022-01-24,15:30-16:00,15:58:00,1808,1.718360683908431,1.9743804728777419,2.577651759247423,3.437016669531385,0.020000000000010232,116.43,2.0,4.0
IWM,2022-01-24,15:30-16:00,15:58:00,3134,0.4956506654105675,0.6569396710883714,0.9913258983881938,0.991768322918864,0.010000000000019327,201.76999999999998,3.0,3.0
AAPL,2022-03-08,09:30-09:45,09:30:05,5908,1.8872078759476076,2.0167816440625743,3.145148608272456,3.7819098644817064,0.030000000000001137,159.04000000000002,2.0,2.0
AMD,2022-03-08,09:30-09:45,09:30:05,3347,4.8400367842792855,4.644471713982392,6.809007344001497,10.674947838323009,0.04999999999999716,103.01,1.0,1.0
IWM,2022-03-08,09:30-09:45,09:30:05,744,0.5141784713483984,0.5915784876386718,1.0283305054249694,1.0284891494399997,0.009999999999990905,194.485,2.0,8.5
AAPL,2022-03-08,09:30-09:45,09:33:00,3837,1.261113563275226,1.120814582334535,1.8922072597685915,2.522328919046331,0.01999999999998181,158.55,3.0,3.0
AMD,2022-03-08,09:30-09:45,09:33:00,3549,4.8954814706023555,4.360615494260233,5.889859625012494,7.84353714031991,0.04999999999999716,102.03,1.0,1.0
IWM,2022-03-08,09:30-09:45,09:33:00,2613,0.5155037760661559,0.60425430578811,1.0309278350506088,1.0311936066001666,0.009999999999990905,193.995,2.0,3.0
AAPL,2022-03-08,09:30-09:45,09:40:00,9996,0.6291484475756334,0.8412168989981585,1.2580198767146955,1.258811681771262,0.010000000000019327,159.005,2.0,3.0
AAPL,2022-03-08,09:45-10:30,09:50:00,7353,0.6264290412497827,0.9406623136427564,1.2525050100206807,1.8779930514257808,0.010000000000019327,159.735,3.0,3.0
AMD,2022-03-08,09:45-10:30,09:50:00,2647,2.93212138982565,2.748756196248147,3.909686247677846,3.911215410189327,0.030000000000001137,102.31,2.0,2.0
AAPL,2022-03-08,09:45-10:30,10:10:00,8963,0.6338943298146433,0.869540413378787,1.2677484787024742,1.2685525815033498,0.010000000000019327,157.785,3.0,3.0
AMD,2022-03-08,09:45-10:30,10:10:00,1037,1.9950124688289508,1.956955174467012,2.992667963489564,2.995656298367481,0.01999999999999602,100.245,1.0,2.0
AAPL,2022-03-08,10:30-15:30,11:15:00,6483,0.6353845665083016,0.8363190654282617,1.270648030496203,1.2716983531512835,0.010000000000019327,157.45499999999998,3.0,3.0
