start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1989-03-31,2019-02-28,1731758.1717869963,1765014.881994173,0.0909042341891253,0.09189896444789958,-0.49331861387483356,-0.454411829403647,1.0192040151731228,True,1,140
1989-04-30,2019-03-31,1748548.0713954319,1782414.4289022505,0.09140898048418,0.09241137996804705,-0.493120535503661,-0.45371074905331055,1.0193682736327583,True,1,140
1989-05-31,2019-04-30,1802682.357248756,1837846.5750066233,0.0930015210963493,0.09400865737854147,-0.49292771680341685,-0.4530275245540427,1.0195066078149977,True,1,140
1989-06-30,2019-05-31,1673174.1100470717,1706211.6422521423,0.08910075713961096,0.09012602551260684,-0.4927380937388329,-0.45235489060324985,1.0197454239858763,True,1,141
1989-07-31,2019-06-30,1774854.0228013904,1810074.23346479,0.09218939134841242,0.09321497523989386,-0.49254295932453784,-0.4516619468803056,1.0198440041890369,True,1,141
1989-08-31,2019-07-31,1785357.932600779,1821051.8173808707,0.09249753302559749,0.0935302491474801,-0.4923599478769194,-0.4510113516333525,1.0199925651480404,True,1,142
1989-09-30,2019-08-31,1742683.506905856,1777845.2696595937,0.09123327321045238,0.0922773418548255,-0.4921764302199393,-0.4503582739078057,1.0201767920648812,True,1,143
1989-10-31,2019-09-30,1760513.5970515313,1796283.4372946415,0.09176551571504654,0.09281597848013812,-0.4919882215901994,-0.44968779113809043,1.02031784378321,True,1,143
1989-11-30,2019-10-31,1783120.147351788,1819606.956481207,0.09243204951058592,0.0934888700333969,-0.4917912604173148,-0.44898535520747174,1.0204623391102432,True,1,143
1989-12-31,2019-11-30,1832090.2891189891,1869807.5643435158,0.09384521758943509,0.09490624260826785,-0.4915939235791209,-0.44828078566118235,1.0205870177078795,True,1,144
1990-01-31,2019-12-31,1871510.6091878451,1910279.6308012404,0.09495360715608148,0.09601950068644727,-0.49139695418374174,-0.44757673429463607,1.0207153629923686,True,1,145
1990-02-28,2020-01-31,1853691.06079257,1892442.0874607277,0.09445570836798667,0.09553199636628329,-0.49118097379403003,-0.4468038165591808,1.0209047923290893,True,1,146
1990-03-31,2020-02-29,1685723.8535095667,1721549.1181030376,0.08949277383445042,0.09059473746316993,-0.4909626419342491,-0.44602151120492806,1.0212521549830864,True,1,147
1990-04-30,2020-03-31,1463844.1100110852,1495660.6328998448,0.08204741725282627,0.08318764324706773,-0.4907448395353722,-0.4452401268938935,1.0217349119835708,True,1,147
1990-05-31,2020-04-30,1636417.7490074167,1671862.703949166,0.08793404391739346,0.08905960943621749,-0.4905161155435397,-0.4444185090153968,1.021660089523747,True,1,147
1990-06-30,2020-05-31,1699963.6971388236,1736927.9287850966,0.08993378354354542,0.09106021027452371,-0.4903027297439795,-0.4436510156246948,1.0217441300120036,True,1,147
1990-07-31,2020-06-30,1718696.8172524467,1756318.8731853573,0.09050791337892439,0.09164082416728703,-0.4900830785835605,-0.4428600044061811,1.021889873510707,True,1,147
1990-08-31,2020-07-31,1799783.87529309,1839325.99543061,0.09291756488264591,0.09405057409133555,-0.4898575868242335,-0.44204692067065343,1.021970482500895,True,1,147
1990-09-30,2020-08-31,1914373.431796327,1956583.3451918329,0.09613069640172434,0.09726255638628478,-0.48960363704898513,-0.44112995918433595,1.022048944419323,True,1,148
1990-10-31,2020-09-30,1818872.8997917904,1859542.1685374428,0.09346783397604197,0.09461975985974513,-0.48932947010873784,-0.44013849218300094,1.0223595990408718,True,1,149
1990-11-30,2020-10-31,1751920.8777446537,1791617.2623653093,0.09150974507809684,0.09268022935445042,-0.489046531455666,-0.43911366145361885,1.0226587770743156,True,1,150
1990-12-31,2020-11-30,1924322.43826581,1967867.765091867,0.09639987176621889,0.09756071966497659,-0.48877343922749406,-0.43812290917219865,1.0226289139284266,True,1,151
1991-01-31,2020-12-31,1978761.1647324632,2023795.2315527343,0.09784681977060927,0.09901195443221367,-0.4885004804637363,-0.4371310803530387,1.0227587177386108,True,1,152
1991-02-28,2021-01-31,1940195.8580271269,1984823.5782584576,0.09682626143708228,0.0980053114497006,-0.4882321314703255,-0.4361544770685304,1.0230016573052114,True,1,153
1991-03-31,2021-02-28,1976131.223269081,2021831.0263249725,0.09777790264470743,0.09896171663769993,-0.4879753956395402,-0.4352187194068806,1.023125894939452,True,1,154
1991-04-30,2021-03-31,2044543.2345699244,2091966.563737148,0.09953945821413424,0.10072399776390273,-0.4877186796000136,-0.4342816440768157,1.0231950727993282,True,1,155
1991-05-31,2021-04-30,2134477.475396565,2184065.7386115375,0.10176172999698219,0.10294474465278469,-0.48745633716782955,-0.43332259206207646,1.0232320386542189,True,1,156
1991-06-30,2021-05-31,2130969.436442441,2180849.276066301,0.10167693322248139,0.1028688819122956,-0.4871987829125073,-0.43237962611088243,1.023407111698013,True,1,157
1991-07-31,2021-06-30,2160844.595566529,2211702.409997785,0.102394364979981,0.10359171741002893,-0.4869224484113611,-0.4313663351486755,1.023536081463518,True,1,158
1991-08-31,2021-07-31,2192737.6478953683,2244601.8580782632,0.10314868717783887,0.1043507699573365,-0.48665190473371056,-0.4303727042357016,1.0236527202571066,True,1,159
1991-09-30,2021-08-31,2239873.354310306,2293043.5085378643,0.10424240516913064,0.10544715019381168,-0.48638123785134424,-0.429377058410783,1.0237380181005504,True,1,160
1991-10-31,2021-09-30,2116630.331628531,2167749.8713617157,0.10132877235238524,0.10255868697718662,-0.4860993682771416,-0.4283385384726639,1.02415137823989,True,1,161
1991-11-30,2021-10-31,2244887.380139344,2298899.9861230343,0.10435730559547429,0.1055780301890139,-0.4858144198656308,-0.42728694386031907,1.0240602742309228,True,1,162
1991-12-31,2021-11-30,2208632.638610782,2262337.7127437135,0.10352028021760518,0.10475507769906156,-0.48551014305252704,-0.42616209192011045,1.024315983198868,True,1,163
1992-01-31,2021-12-31,2288091.4989641034,2343714.2587960707,0.10533620589048298,0.10656796933039825,-0.4852302970388055,-0.42512579506764014,1.0243096746162248,True,1,164
1992-02-29,2022-01-31,2150928.4563633734,2204249.2119127177,0.10215741371508957,0.10341808937974362,-0.4849384067136513,-0.4240430947294095,1.024789646253272,True,1,165
1992-03-31,2022-02-28,2068712.8611711932,2120785.639483706,0.10014679002369298,0.10142992353553937,-0.48464317592060147,-0.4229461270412598,1.0251715833984965,True,1,166
1992-04-30,2022-03-31,2126380.1427777605,2179923.211833441,0.1015657752692416,0.10284701788863426,-0.48433480127392947,-0.42179830118135986,1.0251803842495142,True,1,167
1992-05-31,2022-04-30,1924260.0768391984,1974241.7955836575,0.09639818919699938,0.0977283299162881,-0.4840277893907109,-0.42065349147225706,1.0259745131887574,True,1,168
1992-06-30,2022-05-31,1911110.7294530696,1961155.0024429008,0.09604209562645427,0.09738357261464659,-0.4837147798242405,-0.4194841991366035,1.0261859620264666,True,1,169
1992-07-31,2022-06-30,1737788.332720385,1784830.1819397223,0.09108612080908518,0.09248209761167692,-0.4833891151706602,-0.41826535568497125,1.0270699534192962,True,1,170
