start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1988-09-30,2008-08-31,591546.9460297847,473700.8830112078,0.0833699650248032,0.06389626402815618,-0.4118112845043823,-0.319760646950882,0.8007832449993862,False,0,202
1988-10-31,2008-09-30,533419.5393878171,433484.94932718115,0.0743679229686407,0.05596451048047202,-0.41125775393670294,-0.31717409023417686,0.8126529257339792,False,0,202
1988-11-30,2008-10-31,439577.6694800896,370446.15244570357,0.05721882351778129,0.0416601583357179,-0.4107026243431887,-0.3145544779066233,0.8427319633498414,False,1,202
1988-12-31,2008-11-30,404075.6936640455,344896.69112980436,0.04961207570978732,0.03503529438357855,-0.41012194712384586,-0.32403848887726605,0.853544760394711,False,1,202
1989-01-31,2008-12-31,404476.704383523,344066.85264576593,0.04970222873963159,0.0348105644941159,-0.4095336027117674,-0.3226769892565057,0.8506468949062719,False,1,202
1989-02-28,2009-01-31,367243.03703827044,315427.42001454154,0.040859333993522595,0.026637902817286507,-0.434824467100679,-0.36192126910318,0.8589064684749103,False,1,202
1989-03-31,2009-02-28,325252.19070235157,282667.09800192947,0.029537042799923308,0.016132042426730164,-0.49331861387483356,-0.42099531650955524,0.8690705430501064,False,1,201
1989-04-30,2009-03-31,350702.0368765903,303161.1565547685,0.03658990983375299,0.022863924675359026,-0.493120535503661,-0.41957711032607026,0.8644408206315862,False,1,201
1989-05-31,2009-04-30,380955.32042547624,328870.09710616665,0.044232108573891704,0.03057860914067878,-0.49292771680341685,-0.4181860877832857,0.8632773437548074,False,1,201
1989-06-30,2009-05-31,399021.74324939225,344820.09423582564,0.04846695596529682,0.035014577670588576,-0.4927380937388329,-0.4173175450756452,0.8641636704501837,False,1,200
1989-07-31,2009-06-30,396534.1216630591,343030.4355169519,0.04789715227396618,0.03452899490664074,-0.49254295932453784,-0.4164219522277335,0.8650716717095784,False,1,199
1989-08-31,2009-07-31,423270.4378810523,366494.9755838997,0.053815730515042626,0.04067113574142334,-0.4923599478769194,-0.4155947865788646,0.8658648060058763,False,1,198
1989-09-30,2009-08-31,435117.0248470691,377879.23079560866,0.05630247261268262,0.04348790060955898,-0.4921764302199393,-0.415265503644509,0.8684542530332435,False,1,197
