start,end,plain_terminal,ovl_terminal,plain_irr,ovl_irr,plain_dd,ovl_dd,ratio,beat,n_triggers,months_saving
1980-01-31,1999-12-31,1699403.3747276403,1604905.1185917698,0.17099740962989274,0.1663763239466749,-0.283682266416144,-0.24102877593400374,0.9443932749921627,False,1,110
1980-02-29,2000-01-31,1597727.3237993158,1508877.6126297305,0.16601387948316315,0.16138211577704387,-0.28345568191500514,-0.2400055338623528,0.9443899407326244,False,1,111
1980-03-31,2000-02-29,1551502.6768128911,1467104.868096976,0.16363852406504042,0.15910560301642152,-0.2832225913438152,-0.2395849493278549,0.9456025374772246,False,1,111
1980-04-30,2000-03-31,1683528.1005260423,1592261.9515869801,0.1702399585968959,0.1657367706151458,-0.282955150727506,-0.23906286027566803,0.945788758197416,False,1,110
1980-05-31,2000-04-30,1614962.1879860493,1526987.537520972,0.16688134236064656,0.16234877467445852,-0.2826893780145877,-0.23788254198419,0.9455252568019646,False,1,111
1980-06-30,2000-05-31,1565434.877083662,1479630.5904124735,0.16436210689537778,0.15979523003958906,-0.2824285513426831,-0.23671935016949697,0.945188210683642,False,1,111
1980-07-31,2000-06-30,1587785.6583073407,1501878.818085483,0.16550907514999214,0.1610053045499611,-0.2821659978379143,-0.23623196121189838,0.9458951907189799,False,1,110
1980-08-31,2000-07-31,1548893.511694784,1466727.3586334211,0.16350226494446818,0.15908472351551373,-0.28191144010423763,-0.2357850121672349,0.9469517094358169,False,1,109
1980-09-30,2000-08-31,1628762.2019496614,1544895.5560491055,0.16756903658307043,0.16329301568683396,-0.2816517678009598,-0.23602062544629754,0.9485089684668727,False,1,108
1980-10-31,2000-09-30,1527924.3183939396,1453552.033907487,0.1623984530079976,0.15835248901375154,-0.281390590828801,-0.23627716323604753,0.951324628064937,False,1,107
1980-11-30,2000-10-31,1507043.42824696,1436980.1364704173,0.16128354026561875,0.15742160860573695,-0.28112614655978185,-0.23655107782895768,0.9535094407610784,False,1,106
1980-12-31,2000-11-30,1376612.2668637845,1316430.4513963824,0.15393334802020053,0.15029305306780683,-0.28088039651153873,-0.2368863835990288,0.9562826680278615,False,1,105
1981-01-31,2000-12-31,1371081.9805433385,1313820.222414375,0.1536058398135185,0.15013124853191195,-0.28061102435500707,-0.23719804738143246,0.9582360800145069,False,2,104
1981-02-28,2001-01-31,1405969.1291034066,1349897.856750559,0.15564920068259602,0.1523384011513833,-0.28031980076173735,-0.2374926852535455,0.9601191297929818,False,2,103
