label,n,mean_pct,median_pct,std_pct,win_rate,total_pct,t,p,best,worst,avg_R,median_R,expectancy_R,pct_stopped,pct_target,pct_eod,mean_R_dollars,ma,vwap,fill,stop,target
ema|rth|nextopen|atr|2R,2040,-0.19173079900368847,-2.6145774768485786,6.891910477644682,0.3323529411764706,-391.1308299675245,-1.2565140186327233,0.20892966653533573,33.740193704600465,-20.79207920792079,-0.030644308855308684,-1.0,-0.030644308855308684,0.6558823529411765,0.30392156862745096,0.04019607843137255,0.4070311589635855,ema,rth,nextopen,atr,2R
ema|rth|nextopen|atr|3R,2040,-0.20762797380362663,-2.884983026436899,8.253173297641176,0.26862745098039215,-423.56106655939834,-1.1362659305465337,0.2558452848353445,50.610290556900715,-20.79207920792079,-0.04610617783129201,-1.0,-0.04610617783129201,0.711764705882353,0.20147058823529412,0.08676470588235294,0.4070311589635855,ema,rth,nextopen,atr,3R
ema|rth|nextopen|atr|eod,2040,-0.1270790956502211,-3.1059579066153087,14.937118907990191,0.21715686274509804,-259.241355126451,-0.38425750719029134,0.7007875992046992,233.39140534262484,-20.79207920792079,-0.006567127063786797,-1.0,-0.006567127063786797,0.7588235294117647,0.0,0.2411764705882353,0.4070311589635855,ema,rth,nextopen,atr,eod
ema|rth|nextopen|atr|trail,2040,-0.07382124191557181,-1.0216503151143697,5.195447608177549,0.35637254901960785,-150.5953335077665,-0.6417612066640406,0.5210282413914848,57.76788024394752,-20.79207920792079,-0.023503846855333764,-0.32336941501478755,-0.023503846855333764,0.9955882352941177,0.0,0.004411764705882353,0.4070311589635855,ema,rth,nextopen,atr,trail
ema|rth|nextopen|c20|1R,2150,-0.12599640923774413,-0.8659030688019542,3.616596531218498,0.47069767441860466,-270.89227986114986,-1.6153898022452617,0.10622630723395976,9.828166519043414,-8.695652173913048,-0.058554651162790676,-1.0,-0.058554651162790676,0.5088372093023256,0.45395348837209304,0.037209302325581395,0.1999999999999998,ema,rth,nextopen,c20,1R
ema|rth|nextopen|c20|2R,2150,-0.2204598013794177,-1.478785747773087,4.767293204127102,0.3302325581395349,-473.98857296574806,-2.1442567134485917,0.032012323114748,17.160753357072387,-8.695652173913048,-0.061748139534883735,-1.0,-0.061748139534883735,0.6413953488372093,0.2804651162790698,0.07813953488372093,0.1999999999999998,ema,rth,nextopen,c20,2R
ema|rth|nextopen|c20|3R,2150,-0.19993727065202707,-1.6569642299886889,5.589329703504999,0.27209302325581397,-429.8651319018582,-1.6586443003128437,0.09718748938049404,25.741130035608585,-8.695652173913048,-0.05793465116279073,-1.0,-0.05793465116279073,0.6972093023255814,0.19395348837209303,0.10883720930232559,0.1999999999999998,ema,rth,nextopen,c20,3R
ema|rth|nextopen|c20|eod,2150,0.05989049977515541,-1.8674136321195078,11.255800955587686,0.18930232558139534,128.76457451658413,0.24671795841576516,0.8051265073144187,212.23021582733816,-9.090909090909104,0.2359560465116296,-1.0,0.2359560465116296,0.7767441860465116,0.0,0.22325581395348837,0.1999999999999998,ema,rth,nextopen,c20,eod
ema|rth|nextopen|c20|trail,2150,-0.03127273977183336,-0.7427468090975164,3.826472347153116,0.37813953488372093,-67.23639050944173,-0.3789540752446122,0.7047219673817289,62.55555555555554,-8.405172413793094,0.06412418604651186,-0.3500000000000011,0.06412418604651186,0.9744186046511628,0.0,0.02558139534883721,0.1999999999999998,ema,rth,nextopen,c20,trail
ema|rth|nextopen|pullback|1R,1407,0.2383689791225377,-0.1028453890983938,6.043901666445625,0.48116560056858565,335.38515362541057,1.4793788156391492,0.13903909873060183,34.20203844665204,-30.116758241758255,-0.02285588107779221,-0.2999999999999997,-0.02285588107779221,0.48329779673063256,0.4626865671641791,0.05401563610518834,0.4480941719971571,ema,rth,nextopen,pullback,1R
ema|rth|nextopen|pullback|2R,1407,0.1595665297766782,-0.8784773060029227,7.878111386782413,0.34541577825159914,224.51010739578624,0.7597430431443901,0.4474081944992512,63.70217166494312,-30.116758241758255,-0.009327729564395317,-1.0,-0.009327729564395317,0.6076759061833689,0.287135749822317,0.10518834399431415,0.4480941719971571,ema,rth,nextopen,pullback,2R
